,0,1,2,vars,t
0,-4.0000000000000036,1.9437887725981327,1.9435757276168328,0,0
1,1.9437887725981344,-1.0000000000000002,-0.9996155852950565,1,0
2,1.9435757276168326,-0.9996155852950566,-1.0000000000000013,2,0
0,-2.168076013477171,-0.40061863304212536,-0.4006699553334824,0,1
1,1.0014681379767023,0.1522887543212607,0.15266095818386577,1,1
2,1.0012551133759728,0.1526636090413953,0.15208530818959026,2,1
0,-1.490644129820924,-0.39574177288436774,-0.3957299011977236,0,2
1,0.653004965068996,0.1503312057276379,0.15067482829308593,1,2
2,0.6527919515930908,0.15070996902042771,0.1500973407683669,2,2
0,-0.5288712177410323,0.05797228087723104,0.05794987544024317,0,3
1,0.15828003386603112,-0.07111793219083146,-0.07076177951782163,1,3
2,0.15806704228168592,-0.07072356984960255,-0.07131017622281331,2,3
0,-0.4664285038275499,0.1281188926171044,0.12804772387216612,0,4
1,0.12616021726735793,-0.10468292270170981,-0.10429998074370009,1,4
2,0.12594723350520204,-0.1042802001965641,-0.10484730805534374,2,4
0,-0.3748024591712627,0.21475099974086195,0.21464509552077166,0,5
1,0.0790288253308507,-0.1449088575105899,-0.14449963466029025,1,5
2,0.07881586527800186,-0.14448494958723412,-0.14505188852083697,2,5
0,-0.38731760726137476,0.17702588117472356,0.17692453311449133,0,6
1,0.08546647142591937,-0.1263394578463512,-0.12593113367363729,1,6
2,0.08525351733050425,-0.12591546216067237,-0.12648660432751246,2,6
0,-0.44585234833258247,0.06335804749593141,0.06327467077976938,0,7
1,0.11557605678352396,-0.07012640788270898,-0.0697212455457705,1,7
2,0.11536313672124393,-0.06969982546820341,-0.07028774658910096,2,7
0,-0.4715372238075519,0.01798571196246709,0.017900145090329663,0,8
1,0.1287880483761329,-0.04728337213663253,-0.046872457384175475,1,8
2,0.128575164448346,-0.04685217606563628,-0.04744542545596551,2,8
0,-0.5487702946846409,0.3482381413939689,0.3480361953413055,0,9
1,0.16851577444646793,-0.20341589239026722,-0.20292244431913878,1,9
2,0.16830310657343606,-0.2029285898764679,-0.2035000210496314,2,9
0,-0.41368411837695523,0.15799770766317509,0.1578305345263164,0,10
1,0.09902901309147415,-0.11139886348076837,-0.11092522720846903,1,10
2,0.09881630623087159,-0.11092549645277283,-0.11151074157161145,2,10
0,-0.35086341518188763,0.13623701974931662,0.1360708819482162,0,11
