,0,1,2,vars,t
0,0.0,1.779001040940795,-2.880606983566528,0,0
1,-0.2317248244699567,0.0,0.3316819727331996,1,0
2,12.887203624130683,0.0,0.0,2,0
0,0.0,0.13277299507889245,-0.19203883858867066,0,1
1,-0.05437961757176875,0.0,0.0166024652033035,1,1
2,-1.7940428123941958,-0.4409334354344072,0.0,2,1
0,0.0,0.10387359731278953,-0.2140606678462764,0,2
1,-0.027061712949294034,0.0,0.02229990149343795,1,2
2,-1.2599052118568186,-0.6064414874674067,0.0,2,2
0,0.0,-0.871124009543279,0.4908804389301219,0,3
1,-0.3834033919207052,0.0,0.09866325770614272,1,3
2,-1.0092361548232138,-0.4612564700737472,0.0,2,3
0,0.0,-1.0815556415441219,0.3506188126442043,0,4
1,-0.3592909067854805,0.0,0.062359594885828186,1,4
2,-0.7885300268898976,-0.42189898332350995,0.0,2,4
0,0.0,-2.4851876229246157,0.06407329489076884,0,5
1,-0.35463539265205285,0.0,0.014041237089112252,1,5
2,-0.26840328603584784,-0.4514610061231535,0.0,2,5
0,0.0,-2.123291360520036,0.06471079800865857,0,6
1,-0.26261927575760075,0.0,0.018746242651790215,1,6
2,-0.21686384014800308,-0.5351353112908519,0.0,2,6
0,0.0,-2.1618565417204025,0.07000400264439643,0,7
1,-0.2751372841997034,0.0,0.023143039781802783,1,7
2,-0.1979222598186903,-0.5965976775633619,0.0,2,7
0,0.0,-2.1344553017805596,0.21276247094549527,0,8
1,-0.3609701224423441,0.0,0.10428739792226113,1,8
2,-0.012785075177781411,-1.180780189896626,0.0,2,8
0,0.0,-1.875500900869294,0.29301236922856244,0,9
1,-0.35934570461594384,0.0,0.15041408716777155,1,9
2,0.0635786116372205,-1.3023622211017418,0.0,2,9
0,0.0,-0.973159709734016,0.6001831556715468,0,10
1,-0.3289450523960858,0.0,0.2798826110541587,1,10
2,0.38082495154358587,-0.9344950646996583,0.0,2,10
0,0.0,0.0,0.0,0,11
1,0.0,0.0,-3.4646928798777177,1,11
2,0.0,-0.6242198926897328,0.0,2,11
0,0.0,-0.725956389905116,0.6237857754041864,0,12
1,-0.33542237066953035,0.0,0.36981475621090143,1,12
2,0.3003422372385056,-0.8254501655375945,0.0,2,12
0,0.0,-0.051204596080354096,0.7542344597048151,0,13
1,-0.07048329077762176,0.0,-0.5292448495658725,1,13
2,0.19903832482299097,-0.15214834167088895,0.0,2,13
0,0.0,-0.04747401188429322,1.005222572348069,0,14
1,-0.07983628274514534,0.0,-0.34068613552912463,1,14
2,0.258991000808902,-0.14272302054923602,0.0,2,14
0,0.0,-0.02978299357564721,1.0077098530622444,0,15
1,-0.08516369228865649,0.0,-0.34636565134623,1,15
2,0.25610297537403154,-0.1571354923083014,0.0,2,15
0,0.0,0.2550363065805518,0.9808672652382057,0,16
1,-0.15702085214657896,0.0,-0.5109150109582986,1,16
2,0.19799157532280193,-0.29263991234476744,0.0,2,16
0,0.0,0.0,0.0,0,17
1,-0.0,0.0,-1.0511325018963686,1,17
2,0.0,-0.1386882874258324,0.0,2,17
0,0.0,0.19552700363411132,0.7780421922249414,0,18
