,0,1,vars,t
0,0.3093105034870776,-8.43290533477256,0,0
1,-0.39463883627484986,3.8712392608264907,1,0
0,-1.1047119705898372,-5.782498791958611,0,1
1,0.35434338676728877,2.6202968813941574,1,1
0,-1.1073117521212925,-5.778040008416742,0,2
1,0.3557204441949819,2.6181924188510926,1,2
0,-1.1177108782471101,-5.760204874249225,0,3
1,0.36122867390575536,2.6097745686788207,1,3
0,-1.159307382750388,-5.688864337579174,0,4
1,0.38326159274884897,2.5761031679897637,1,4
0,-1.3992466771252006,-5.286216666936543,0,5
1,0.5103531131388103,2.3860609887805992,1,5
0,-1.5703254821477446,-5.005804762325386,0,6
1,0.6009704732234336,2.2537118078119227,1,6
0,-1.7752475453976406,-4.6704679314161135,0,7
1,0.7095139973166295,2.0954390876112066,1,7
0,-1.969085477380163,-4.339233825528394,0,8
1,0.812186456819747,1.9391027769830294,1,8
0,-2.160270144653525,-3.9644954684261644,0,9
1,0.9134535298197364,1.7622332724275744,1,9
0,-2.329560701424483,-3.5110142698106728,0,10
1,1.0031236870307303,1.5481986175698275,1,10
0,-2.4587536908058363,-2.8722086370039692,0,11
1,1.0715548853760593,1.2466942915770414,1,11
0,-2.509456289418479,-1.8597120326861698,0,12
1,1.0984111381719703,0.7688148074629774,1,12
0,-2.413454617107977,-0.5043564982322339,0,13
1,1.0475607823529602,0.1291123128236069,1,13
0,-2.240582525751032,0.22955820088555068,0,14
1,0.9559935508130332,-0.21728171586002085,1,14
0,-2.0414984112689787,0.5213691878329625,0,15
1,0.8505422829790563,-0.35501105076006617,1,15
0,-1.3985487581462572,0.9222826202673267,0,16
1,0.5099834380325556,-0.544234701929959,1,16
0,-0.7355492213573561,0.8718253392521745,0,17
1,0.15880453101820316,-0.5204198078172377,1,17
0,-0.4250306434192416,0.596375253040947,0,18
1,-0.005671563997046061,-0.39041251244809694,1,18
0,-0.4944502315111933,0.6869561092790775,0,19
1,0.031098740835429413,-0.43316498457006813,1,19
0,-0.48992627013372886,0.6800632947462457,0,20
1,0.028702480018102047,-0.4299117048662181,1,20
