,s_1,s_2,Exp,pid,success
0,-7.111071509909519,6.984151073529194,9375,16571,1
1,-6.691927199752046,-2.8362384677871777,9376,16571,1
2,-1.019519097601167,9.31777196328953,9377,16571,1
3,5.2019774870653706,8.608183358143538,9378,16571,1
4,5.047386231180743,-6.321863741173351,9379,16571,1
5,-8.845886732006011,6.508368681884647,9380,16571,1
6,-7.121969974128685,-5.166272667908379,9381,16571,1
7,-7.16354062485637,-6.464960586775739,9382,16571,1
8,5.262489414526785,9.34032622439484,9383,16571,1
9,5.182338863934062,-9.597456544076612,9384,16571,1
10,7.714649293708181,-1.1464052732859091,9385,16571,1
11,-2.3779558201660755,6.126562816124284,9386,16571,1
12,-5.294579005341713,-2.9166232880073277,9387,16571,1
13,-7.178673421680952,0.08807292629866836,9388,16571,1
14,7.367195415184842,-0.6437098407473822,9389,16571,1
15,-8.29930472043438,4.638502444871991,9390,16571,1
16,4.720689410833474,5.047926513693133,9391,16571,1
17,-0.43079359017317564,5.253417875990527,9392,16571,1
18,3.369497370561838,-2.7788324475213226,9393,16571,1
19,8.599841441936501,-3.851309397257081,9394,16571,1
20,-0.7103790048968968,-2.163716258433248,9395,16571,1
21,-7.506045954098344,-5.962634159794251,9396,16571,1
22,8.801281055979896,-7.7625097308611934,9397,16571,1
23,7.2110569260132635,4.344826717491507,9398,16571,1
24,-5.172841351038258,2.722101152693705,9399,16571,1
25,3.773367057300643,-3.875608026706927,9400,16571,1
26,-1.9325135112765128,-3.0362051871765994,9401,16571,1
27,-1.8721351408021292,-6.821060412874593,9402,16571,1
28,0.07779456730318657,-4.010117058414648,9403,16571,0
29,6.036818020250582,4.31599877302002,9404,16571,1
30,3.3621001034034865,-6.984542630285406,9405,16571,1
31,2.008770880594895,0.31832296417492145,9406,16571,1
32,1.0566720594499923,3.7161514436879077,9407,16571,1
33,-4.960910949428065,5.368801257511695,9408,16571,1
34,6.887944159119094,-5.601075732895469,9409,16571,1
35,-8.570067440887549,-8.68765598818177,9410,16571,1
36,5.859091891293655,6.8487072965886355,9411,16571,1
37,7.512120281177417,-5.148991131723568,9412,16571,1
38,5.2403735547818435,0.20407246917773492,9413,16571,1
39,1.980124447421776,3.8603841178729255,9414,16571,1
40,9.064761927033537,5.07514278334294,9415,16571,1
41,-7.883579524072748,7.105051720531716,9416,16571,1
42,-9.942991131212807,-6.151822564812994,9417,16571,1
43,5.539956146488665,-3.807591143099347,9418,16571,1
44,9.60173966169291,-2.3269406152970245,9419,16571,1
45,1.5616464747866026,-5.601562959539423,9420,16571,1
46,-6.824370908951787,6.8372669936153265,9421,16571,1
47,8.271673701284161,-1.823405308602652,9422,16571,1
48,-7.397834114316046,7.301592253007737,9423,16571,1
49,-2.485004877038934,-1.9092138245208226,9424,16571,1
50,-4.526897922801718,3.0238821760903445,9425,16571,1
51,4.2748174850034495,-1.9392599450652597,9426,16571,1
52,6.637076447902974,6.541492214401842,9427,16571,1
53,1.1136886788806084,9.479259447907737,9428,16571,1
54,-0.4744919875511684,-2.777312361559443,9429,16571,1
55,2.2334604001509675,-6.37974833028127,9430,16571,1
56,-8.382491497676003,0.7817391984052886,9431,16571,1
57,-6.579214866971417,5.799243384419929,9432,16571,1
58,-7.839764934863791,-2.5916307869238757,9433,16571,1
59,-7.001607445197459,-9.35473749618663,9434,16571,1
60,-4.2531958939643495,6.8217555219092,9435,16571,1
61,-5.726581679029139,-8.752532421653296,9436,16571,1
62,-2.590552795790904,5.843248360886651,9437,16571,1
63,-3.5652759702860592,5.110570881449894,9438,16571,1
64,5.942730329697989,4.791285261832293,9439,16571,1
65,4.084058414658646,6.401542276889479,9440,16571,1
66,-7.625116246421242,-2.625002403469667,9441,16571,1
67,6.347278611314756,-2.4015085093861988,9442,16571,1
68,5.273930731198547,-1.9405560076686275,9443,16571,1
69,-0.8255785186696212,-7.434609707200705,9444,16571,1
70,4.028969909064962,-9.652181399036575,9445,16571,1
71,7.329871199225849,-3.695476930039776,9446,16571,1
72,8.434272450204162,6.334699571487079,9447,16571,1
73,-4.585845280549091,2.5174079752579477,9448,16571,1
74,1.6287909003002365,-3.8074822629165084,9449,16571,1
75,-0.34893583885485846,-9.413316213161442,9450,16571,1
76,-0.9201115082137097,-6.648980045850181,9451,16571,1
77,-5.222335894142653,-5.55078297993435,9452,16571,1
78,-6.106802703400296,-1.483829641811628,9453,16571,1
79,6.4233197631268695,-2.7199701574622015,9454,16571,1
80,3.7122533197615653,-8.35895837654055,9455,16571,1
81,-8.136592918589455,9.581530148324408,9456,16571,1
82,0.788327051301172,0.35132595540283695,9457,16571,1
83,-4.015465295844436,3.7140352777643333,9458,16571,1
84,0.0793831346034164,6.629609904696544,9459,16571,0
85,-5.021296365474328,3.9793677821665074,9460,16571,1
86,-9.020524127180549,7.900606736278423,9461,16571,1
87,0.5824528284492203,-0.44868436922178034,9462,16571,1
88,1.2746898729413907,-9.537327921084076,9463,16571,1
89,8.989315567045871,5.006820327398522,9464,16571,1
90,7.06508969196469,-7.913291151186197,9465,16571,1
91,-4.13523501021559,0.6254332859623464,9466,16571,1
92,0.02355792659946232,7.721315056979428,9467,16571,0
93,-0.5194455762465804,0.9967027006415243,9468,16571,1
94,7.686707537287155,5.495481771649418,9469,16571,1
95,2.460121940851881,-0.7399662832901317,9470,16571,1
96,-4.981011053860116,-9.078134812583,9471,16571,1
97,8.98639602313375,6.794495337232952,9472,16571,1
98,9.711013117681876,9.20315699773155,9473,16571,1
99,-6.762957773112936,2.172152376184167,9474,16571,1
100,8.648196616762093,-5.822833863932839,9475,16571,1
101,6.431737721289231,0.820881495797714,9476,16571,1
102,0.6602362081138207,1.445855625080256,9477,16571,1
103,0.2834020367396839,0.01651674145025872,9478,16571,1
104,0.4513394368894925,5.650358468233474,9479,16571,1
105,-2.276004762926222,-7.531148609451563,9480,16571,1
106,-1.9839311563929503,-4.728580785352259,9481,16571,1
107,-5.987189443827587,-9.542439654654915,9482,16571,1
108,-0.6123358877669176,5.031836588565053,9483,16571,1
109,-1.9454500493857623,-9.626775906945365,9484,16571,1
110,-5.176309600142909,-1.194971727809012,9485,16571,1
111,-9.096735152820354,-7.715128571886134,9486,16571,1
112,9.158782088908797,2.9511134691823067,9487,16571,1
113,7.1299555113593485,-3.6132619775119013,9488,16571,1
114,-5.5035293431097365,2.1917812332969397,9489,16571,1
115,0.25684738213024794,-6.913690923761351,9490,16571,1
116,-2.586547681253002,-7.250570376527142,9491,16571,1
117,1.2837346069832645,0.6294629322912364,9492,16571,1
118,5.803922835328585,-8.375753105114379,9493,16571,1
119,-5.058666865970638,1.6583754380290259,9494,16571,1
120,1.5920270567297052,1.1577514914120286,9495,16571,1
121,6.538474973559165,2.1815854956641,9496,16571,1
122,1.6025917782971728,2.7924495919985723,9497,16571,1
123,2.2502800585627707,2.1791145236080958,9498,16571,1
124,7.560280018546276,-5.930498759189369,9499,16571,1
125,3.002703650773652,-0.2625612446368919,9500,16571,1
126,-4.872433867639003,2.991967554313044,9501,16571,1
127,-6.000546672003693,-1.2074134062362525,9502,16571,1
128,-7.316771848563803,-9.37122771972416,9503,16571,1
129,5.673290936753993,4.784343055125479,9504,16571,1
130,-0.15835735132046835,1.9890602898413299,9505,16571,0
131,-8.794236400831663,-6.74329095774665,9506,16571,1
132,2.7294514206026026,2.2830026793493357,9507,16571,1
133,-3.402519146739456,-1.756481816386291,9508,16571,1
134,0.04958088243383685,-4.06094834732444,9509,16571,0
135,1.0708962512928295,7.63801170575293,9510,16571,1
136,-4.134090459937958,2.8377562028966334,9511,16571,1
137,-5.61894491670397,2.842989627687418,9512,16571,1
138,6.5711088919874605,-8.554878619577355,9513,16571,1
139,1.8602290067284386,4.620116785944862,9514,16571,1
140,5.985405476650932,3.7904793190529276,9515,16571,1
141,7.445918979749319,8.740049731978068,9516,16571,1
142,-2.8667907204652714,-2.5950296302288383,9517,16571,1
143,7.124299442791095,-2.442349070991609,9518,16571,1
144,7.145975957239109,6.941008605109246,9519,16571,1
145,-3.923786505531133,-5.253338179980878,9520,16571,1
146,-8.82535564040751,3.5861824333169032,9521,16571,1
147,-4.074025975649276,-5.5592149223373895,9522,16571,1
148,-3.792339839589836,4.162048971355453,9523,16571,1
149,-2.142260920971788,5.998535312266981,9524,16571,1
150,8.760631997495882,5.343678243603435,9525,16571,1
151,-5.5504498706672445,-9.904127847219556,9526,16571,1
152,-5.697634352712992,7.297636518788707,9527,16571,1
153,-0.14026669264355185,-7.795303168477821,9528,16571,0
154,3.3730709123218396,-0.16608496818600038,9529,16571,1
155,8.175770112544036,5.595480909455915,9530,16571,1
156,4.910180292044188,-7.343151176175278,9531,16571,1
157,-6.278164746435735,2.7619345658047862,9532,16571,1
158,-9.344670859064848,5.712583718595496,9533,16571,1
159,-1.5416175299410444,-7.241391822401373,9534,16571,1
160,-2.5157120190518256,-1.9059626860831909,9535,16571,1
161,-3.592186354604583,0.4236920784638958,9536,16571,1
162,-6.537235421262915,-8.535128289532386,9537,16571,1
163,-4.4789249273727005,-3.9698270475932844,9538,16571,1
164,7.581919063285799,-4.01528718721506,9539,16571,1
165,3.0373345484425442,6.177448614526991,9540,16571,1
166,-6.00155292341539,2.062295978732731,9541,16571,1
167,1.3697032584695457,9.75641188754446,9542,16571,1
168,-6.6760866971541155,-5.6603999389893715,9543,16571,1
169,4.382575814024722,7.904823396477482,9544,16571,1
170,1.8172098735439484,7.501060552126852,9545,16571,1
171,-0.7065881165385619,7.72857802640911,9546,16571,1
172,0.7112972229197467,-1.518191795895305,9547,16571,1
173,5.223512268854044,5.673038040684252,9548,16571,1
174,-0.9309090835704374,4.450649279506882,9549,16571,1
175,8.976162085315671,-5.755479588210505,9550,16571,1
176,7.097223948958021,-9.573246032331175,9551,16571,1
177,8.879979668797084,7.117862970720086,9552,16571,1
178,4.576308264859563,2.9680184219380656,9553,16571,1
179,-8.519482446883512,0.18322128168755292,9554,16571,1
180,4.3686890070415,9.305747047784912,9555,16571,1
181,7.9543979917641785,0.8447728534459849,9556,16571,1
182,-0.9128328422311505,2.5170132921123116,9557,16571,1
183,-3.9587387464865076,4.1159967490765315,9558,16571,1
184,-3.6280990212671522,9.796812129345373,9559,16571,1
185,3.2137031098278754,2.3111701896860737,9560,16571,1
186,-5.587667623543178,4.890216841071149,9561,16571,1
187,5.485347339127989,-3.0640937148298146,9562,16571,1
188,-1.9080137128742045,-7.10664726796852,9563,16571,1
189,-9.819410456692296,-2.783494805097318,9564,16571,1
190,-7.084393689762633,-6.43017384634531,9565,16571,1
191,1.6404459114334102,-2.315286743212111,9566,16571,1
192,8.870326967997425,0.07644361410316769,9567,16571,1
193,-2.1976195963551053,8.95538164078009,9568,16571,1
194,6.023051918749534,1.6735085395153355,9569,16571,1
195,-8.180960543055447,4.653039748465735,9570,16571,1
196,6.206770666078029,-3.1218059663065496,9571,16571,1
197,-1.1195935556803622,2.7034018948282856,9572,16571,1
198,7.396908960121543,-1.0765090186600919,9573,16571,1
199,-7.795011359618327,5.054207245568772,9574,16571,1
200,9.33136197781274,-5.860769452863915,9575,16571,1
201,4.57298257186881,-3.5408344707690205,9576,16571,1
202,-5.354913530568524,8.595554941421359,9577,16571,1
203,-9.361100041232946,-7.084640793594126,9578,16571,1
204,-6.245375121740979,3.913806318410156,9579,16571,1
205,-2.2203062211213087,2.603930607537407,9580,16571,1
206,-6.793070475965304,5.514161077619804,9581,16571,1
207,3.5367009236126776,5.685590393998117,9582,16571,1
208,8.544993396579361,8.823734344673984,9583,16571,1
209,-4.143035789844243,2.4663726736052816,9584,16571,1
210,-6.090645309271084,8.31850699759024,9585,16571,1
211,4.418657012728108,-9.717425529488633,9586,16571,1
212,-0.6749991472736294,6.170018512471245,9587,16571,1
213,1.6520873090091097,4.590225117125069,9588,16571,1
214,-1.93950885446365,5.609791266165512,9589,16571,1
215,-0.5166707760277855,-4.151766038141407,9590,16571,1
216,-4.77281924477764,-5.350241610351518,9591,16571,1
217,3.0551605324256332,-0.895458496527155,9592,16571,1
218,-1.9334084608635784,3.639733455926814,9593,16571,1
219,-5.799388578823699,-3.202991713691146,9594,16571,1
220,-9.19700533883756,7.093865728902713,9595,16571,1
221,-1.856899123792001,2.4523207482054676,9596,16571,1
222,2.1758874662182865,-0.971793754099231,9597,16571,1
223,-2.1374828044472576,-1.8419779178975144,9598,16571,1
224,-1.7801915649296713,0.09642873259478435,9599,16571,1
225,1.7985017296544505,5.565598506261454,9600,16571,1
226,2.7362398161440904,-0.7447559903452898,9601,16571,1
227,7.86561236257706,5.366390195901175,9602,16571,1
228,1.011586292402395,8.30135461897352,9603,16571,1
229,-3.239361457708738,8.756696210198488,9604,16571,1
230,7.035244510939819,-5.373023121797964,9605,16571,1
231,-5.006990145353325,-5.047871023800628,9606,16571,1
232,-8.947515806118485,-4.3036320356913915,9607,16571,1
233,7.705277448654655,-9.94857683447374,9608,16571,1
234,-2.3640080447153844,-6.15673757815816,9609,16571,1
235,9.753766795849181,-4.211704514785433,9610,16571,1
236,1.1000488447707806,1.7419997994968064,9611,16571,1
237,-5.459476943309238,0.7748859579210166,9612,16571,1
238,1.4504961451890335,-3.42642942976378,9613,16571,1
239,4.081899179655446,-8.773488639877007,9614,16571,1
240,-9.404165939417446,-6.597619584722936,9615,16571,1
241,-5.981968309993211,-4.616741517796001,9616,16571,1
242,1.3594283877091513,-1.2318037438101967,9617,16571,1
243,-5.078035838551265,3.958183645534387,9618,16571,1
244,5.81563455864204,-4.99634101409745,9619,16571,1
245,8.369819911943758,4.641852821761489,9620,16571,1
246,1.0146196929902516,-6.113956426248317,9621,16571,1
247,2.6726255958148073,-2.50880967936183,9622,16571,1
248,-1.0644184580327387,4.151302268995359,9623,16571,1
249,2.9339910330988754,-3.8334004104904196,9624,16571,1
250,-9.460588072364697,9.90843212799685,9625,16571,1
251,3.954936924132678,-8.303557537061357,9626,16571,1
252,-4.561076376267752,5.334199418296684,9627,16571,1
253,-5.800764499412743,-9.056125940972295,9628,16571,1
254,3.918815013455241,2.1131061196329313,9629,16571,1
255,-8.10635696780222,0.7080095385916216,9630,16571,1
256,9.195876999348592,-4.628210334153737,9631,16571,1
257,7.193581813124904,-7.782893001267537,9632,16571,1
258,5.944672874325271,5.0157026870279005,9633,16571,1
259,1.3612633116676633,8.659090507919856,9634,16571,1
260,9.607542217004351,8.16563127512606,9635,16571,1
261,0.8939686790499515,-6.962966883491228,9636,16571,1
262,-5.997802462385735,-8.55611610429727,9637,16571,1
263,-8.829350173624032,0.5475750312078702,9638,16571,1
264,-3.943297216481378,-1.8807658400933391,9639,16571,1
265,5.1112462106546435,-0.8299141344403616,9640,16571,1
266,8.204026236353432,-3.4333705749456094,9641,16571,1
267,4.690568244761408,-7.573961366852946,9642,16571,1
268,-3.1255632227740904,6.9146220977828605,9643,16571,1
269,-2.204907596779078,4.173937092670199,9644,16571,1
270,8.4729829212278,-3.4151676616577014,9645,16571,1
271,2.036676787551608,1.8155017718547448,9646,16571,1
272,-0.373701140580911,9.401214135957566,9647,16571,1
273,9.833092993387162,1.6062239437480645,9648,16571,1
274,4.654836586691243,3.5671807975712646,9649,16571,1
275,1.39325046303769,6.001093718782101,9650,16571,1
276,-4.530452737240706,-0.6742637148341313,9651,16571,1
277,0.0011530151831973257,3.3268421588371417,9652,16571,0
278,-7.737690985589289,-1.0696926827706843,9653,16571,1
279,4.173876461625914,-5.522574245112432,9654,16571,1
280,-3.939019416995249,7.241102419632142,9655,16571,1
281,-8.498846337397637,-1.8291915159071355,9656,16571,1
282,3.2912815470373786,-0.35645146011533946,9657,16571,1
283,4.027054577384387,3.229440414176686,9658,16571,1
284,2.1697113785072,7.74426772815389,9659,16571,1
285,-8.999904304053253,-4.986419407040719,9660,16571,1
286,9.652758597112875,-8.666742481743416,9661,16571,1
287,-2.154760450515396,3.416370091406801,9662,16571,1
288,6.811711089386282,6.760328068348787,9663,16571,1
289,-3.7517866107471036,-1.680589676403656,9664,16571,1
290,0.5353809006770209,0.4433589486296867,9665,16571,1
291,8.842333858720242,1.9074343122128496,9666,16571,1
292,4.569481798293145,-0.7066502071483391,9667,16571,1
293,-1.044011041109263,0.434969239897109,9668,16571,1
294,-2.65384335219387,-5.90737468807353,9669,16571,1
295,-1.612355980835794,-6.220508992601048,9670,16571,1
296,-4.360045437705214,-1.20292973107542,9671,16571,1
297,5.970492210438467,8.053725686385206,9672,16571,1
298,-8.558710759722114,-3.763130354499575,9673,16571,1
299,-2.9297814963335167,-9.25151916878589,9674,16571,1
300,-0.6055965780422152,-9.523690546615835,9675,16571,1
301,2.4513031859215175,-9.026665869377045,9676,16571,1
302,5.128653313430938,-7.301754485050989,9677,16571,1
303,5.476231414682042,-3.784441005026258,9678,16571,1
304,-7.5341380322022395,-0.5379906057370825,9679,16571,1
305,2.070609953561757,4.449665519751878,9680,16571,1
306,0.10200415421489595,9.930508388654935,9681,16571,0
307,-3.6424178097527466,-6.142978334133882,9682,16571,1
308,1.527882734489765,-8.042916755040647,9683,16571,1
309,4.290516967645985,0.7852213896479086,9684,16571,1
310,-4.807567349664524,6.849481174018084,9685,16571,1
311,-6.1266230616154616,-9.02540248502724,9686,16571,1
312,-4.025249390915815,-2.1501587179672965,9687,16571,1
313,-5.54390745661733,-3.038824459702858,9688,16571,1
314,9.312782426901272,-1.0985296963609503,9689,16571,1
315,-9.841178331714001,3.916324209892668,9690,16571,1
316,8.976237715051823,6.919020233974752,9691,16571,1
317,6.738431649391735,5.832393296297834,9692,16571,1
318,2.0319090227641095,-2.319063278342033,9693,16571,1
319,1.2620805933138346,0.48114287951866075,9694,16571,1
320,-5.054024117516185,-1.945493253508113,9695,16571,1
321,-0.2684746122301611,7.962881020940806,9696,16571,1
322,1.1820467154860577,4.731896663965731,9697,16571,1
323,2.166232914386825,-1.9240722111376467,9698,16571,1
324,-6.797502638162955,-0.35487986855790865,9699,16571,1
325,-1.7214380235984947,-6.444701789448279,9700,16571,1
326,0.7308568749344211,-4.4592152689482445,9701,16571,1
327,6.5636731454933255,-1.0390081774825646,9702,16571,1
328,-7.677403072217444,7.0151379946989145,9703,16571,1
329,-6.631544343234122,-2.677593642772371,9704,16571,1
330,4.704989030737988,-2.849617421835693,9705,16571,1
331,4.085759179589219,-0.6035464730659044,9706,16571,1
332,-6.440219943237735,3.06323940592954,9707,16571,1
333,5.37246533754576,0.6610832920001286,9708,16571,1
334,4.775747884381957,8.870559466168125,9709,16571,1
335,-3.821402084135004,0.6024006007791787,9710,16571,1
336,-2.834792834417696,-8.965051974081481,9711,16571,1
337,9.805490961841418,-0.7871676452219827,9712,16571,1
338,-3.8621474084041285,-3.756632081743378,9713,16571,1
339,-2.2204617200397863,-5.450135241283352,9714,16571,1
340,5.928755583294137,3.8054375018155735,9715,16571,1
341,6.753223705141991,4.6149547590016375,9716,16571,1
342,-8.757758687639953,-1.2625678985475979,9717,16571,1
343,2.8823451209185524,9.374498363551051,9718,16571,1
344,-1.2192890842591453,6.167676544310638,9719,16571,1
345,-2.5685994422047376,-0.39758033425379935,9720,16571,1
346,7.252787837886096,4.904580160645601,9721,16571,1
347,-6.990607174365479,-4.967060971169063,9722,16571,1
348,-1.1087719547941255,-1.8393317660827986,9723,16571,1
349,3.399847413934168,-4.7665263942208576,9724,16571,1
350,-2.3080807106379497,5.893075395254321,9725,16571,1
351,-4.087294370822785,-9.130306737196639,9726,16571,1
352,1.4076135159950915,-9.165323285508036,9727,16571,1
353,-0.7835079081304723,6.936437331205987,9728,16571,1
354,-0.22946673795622807,0.9690939982628084,9729,16571,1
355,-8.619655185102427,-6.232765038010357,9730,16571,1
356,9.211734478264365,9.529138822212651,9731,16571,1
357,-6.723809596461166,-1.591091478594901,9732,16571,1
358,-3.047963527593904,6.770461407941259,9733,16571,1
359,-8.93428423389544,8.421995564149466,9734,16571,1
360,6.3725398427399575,-1.1993717186870256,9735,16571,1
361,-5.471163360139039,2.9491320779406855,9736,16571,1
362,-8.043474100436113,-5.3588630900574135,9737,16571,1
363,3.0533908193916304,1.7628196616733316,9738,16571,1
364,-7.935482378705698,6.859598053666012,9739,16571,1
365,-8.507899617525304,8.84584227779812,9740,16571,1
366,-1.9024012897141063,4.240177880289993,9741,16571,1
367,2.4731919820355444,8.554968084822839,9742,16571,1
368,-2.0085815275667063,1.6227065637224687,9743,16571,1
369,9.790935573686305,3.201614878834354,9744,16571,1
370,-8.185740903808592,0.2990486426387413,9745,16571,1
371,-1.2536319448480384,1.8210014332040387,9746,16571,1
372,4.624377085522767,-0.8213522054586502,9747,16571,1
373,-8.051268152039924,-5.775145205204073,9748,16571,1
374,9.982466476008696,-8.754801660539794,9749,16571,1
375,-1.7140134466133699,3.761722301561738,9750,16571,1
376,7.007492405575725,7.297432726655227,9751,16571,1
377,4.650642249586745,-3.722975444338039,9752,16571,1
378,-1.1671531298957767,-4.774246707175016,9753,16571,1
379,-1.1807384567429224,-0.7153405743486587,9754,16571,1
380,6.636328739172626,-0.683454010377929,9755,16571,1
381,3.5071329469983077,-3.501277009418784,9756,16571,1
382,9.094886234544031,6.860379282575845,9757,16571,1
383,9.862387452511125,4.310720274900227,9758,16571,1
384,0.833464608629896,7.293993621876524,9759,16571,1
385,4.821730557391115,-8.141796054171891,9760,16571,1
386,-2.622461361560875,6.310237417021881,9761,16571,1
387,3.7039005446361823,0.023392759090185677,9762,16571,1
388,-4.857718737467813,4.416363367204523,9763,16571,1
389,7.493768663494752,8.359441035752837,9764,16571,1
390,2.174873385880975,0.5425030101013704,9765,16571,1
391,-5.688693599309262,5.772447403274201,9766,16571,1
392,3.1119673463473774,1.8212984974091242,9767,16571,1
393,9.31538156279355,4.619849583491995,9768,16571,1
394,4.814615714885576,-8.50294604857794,9769,16571,1
395,-7.583911185705057,-0.26644915430033933,9770,16571,1
396,-8.449137257905656,1.401796951192896,9771,16571,1
397,5.553100604302447,-9.258075283597012,9772,16571,1
398,9.290126565444933,3.5328942738750904,9773,16571,1
399,2.9784054999539915,6.88595509449657,9774,16571,1
400,7.949046019804019,0.9593330625196099,9775,16571,1
401,-8.054024313083342,-9.246179463448133,9776,16571,1
402,9.394252307385742,2.715694257399422,9777,16571,1
403,-1.3679543692378289,3.781384044223593,9778,16571,1
404,6.003175788107036,-0.442933116533176,9779,16571,1
405,-3.5178291645218174,6.707921318308038,9780,16571,1
406,7.56670143087533,-5.795952431558642,9781,16571,1
407,-0.8899758713215729,-9.4773082175682,9782,16571,1
408,2.649137144529508,8.702249545610265,9783,16571,1
409,8.025521710804714,0.654216141026291,9784,16571,1
410,-3.671295180037326,7.815360998347902,9785,16571,1
411,-8.583226210179355,-3.165257827404222,9786,16571,1
412,7.788300458065521,-4.015433728890447,9787,16571,1
413,0.7680561937606445,0.4151454814733704,9788,16571,1
414,-7.285311423285929,8.956843761612639,9789,16571,1
415,4.879173624294404,-9.254291020963501,9790,16571,1
416,-5.310147775921119,-6.417515569942727,9791,16571,1
417,3.6294796002341805,1.9298371084543149,9792,16571,1
418,0.5193022115182977,6.962662609818178,9793,16571,1
419,6.380532551543322,-1.2684782236527408,9794,16571,1
420,-8.446463046077632,-9.643279191988034,9795,16571,1
421,-2.8862448523611395,1.069546437718035,9796,16571,1
422,9.201143229031889,2.303063996770117,9797,16571,1
423,9.068380766868902,-5.288688126543837,9798,16571,1
424,-3.882897306862379,8.144251857672199,9799,16571,1
425,6.531334020518337,-4.617149543293384,9800,16571,1
426,-7.304766064631922,-5.662111341272647,9801,16571,1
427,6.4274281698009865,3.6478334707858,9802,16571,1
428,-6.350436019949006,-9.874791981299841,9803,16571,1
429,6.040304014274632,-7.886067816387554,9804,16571,1
