,0,1,2,vars,t
0,-3.999999999999997,-1.7435076100549725,-1.7381062389468704,0,0
1,-1.7435076100549736,-1.0000000000000007,-0.9970271733167687,1,0
2,-1.7381062389468702,-0.9970271733167687,-1.0,2,0
0,-2.381505739051549,0.5714917512032555,0.5723593216184187,0,1
1,-0.8151517282492259,0.07139530926288895,0.07255299675078569,1,1
2,-0.8097547719212209,0.0726272489788642,0.06629920977895883,2,1
0,-1.9494986592336978,0.38912194536904504,0.38890650971693663,0,2
1,-0.5673558002884684,-0.004071428792247037,-0.0033721484699422003,1,2
2,-0.5619607912922229,-0.0025038163039136107,-0.009388614678483148,2,2
0,-1.1072067970144877,-0.06142714231811622,-0.060669315519953075,0,3
1,-0.08422371918534755,-0.18911686078965226,-0.18790291491925656,1,3
2,-0.07883405370761094,-0.18668892029832077,-0.19334174716534677,2,3
0,-1.0660819734415317,-0.047148706623959646,-0.0460970891690619,0,4
1,-0.06063487002467228,-0.17927887726033506,-0.1778966869984164,1,4
2,-0.0552469244629636,-0.1767899098317477,-0.18336461290391026,2,4
0,-0.905801168732631,-0.0013158619779158472,0.00151831869956131,0,5
1,0.031300650767416054,-0.13062631163333963,-0.1281192741870668,1,5
2,0.03667306694226447,-0.12756209750856398,-0.13372627692317968,2,5
0,-0.9041616796359816,0.00945681082312943,0.012928761931926254,0,6
1,0.03224061187478548,-0.09297252430516782,-0.08974620320181242,1,6
2,0.03759228513299127,-0.08919055238452925,-0.09545467018927212,2,6
0,-1.1487998561830948,-0.05480435509914395,-0.045891734913178536,0,7
1,-0.1080824429155478,-0.10650321568066254,-0.10040633864577428,1,7
2,-0.10275263004255838,-0.10231275181860496,-0.1060739706100231,2,7
0,-1.1701107282249081,-0.10831583901090797,-0.10268232946124199,0,8
1,-0.12030615457376563,-0.14125141296707153,-0.13669299231685259,1,8
2,-0.11497434243800604,-0.13724251715505353,-0.14225422205935664,2,8
0,-1.119988496433438,-0.1111960126016397,-0.10767455452384675,0,9
1,-0.09155648332260058,-0.14135260586509804,-0.13770590421247253,1,9
2,-0.08622746783568606,-0.137314175277904,-0.14326338950769552,2,9
0,-1.0681150996954003,-0.09697771586165765,-0.09520043793811633,0,10
1,-0.06180237217299969,-0.13613232046298315,-0.13321699357051475,1,10
2,-0.05647686338491358,-0.13213480073221087,-0.13878887991741629,2,10
0,-1.0650061914663025,-0.09604697980868464,-0.09362924776845075,0,11
1,-0.06001915878561883,-0.13655606286613758,-0.13332286347525799,1,11
2,-0.05469520009782194,-0.1325782291696198,-0.13889483413303816,2,11
0,-1.0653726497396028,-0.09663029947964315,-0.09238314553747183,0,12
