,s_1,s_2,Exp,pid,success
0,-5.74999999999994,8.35000000000026,34367,73905,0
1,-5.149999999999931,-3.1499999999999027,38937,73905,0
2,-5.899999999999942,0.8000000000001535,33016,73905,1
3,-6.199999999999946,-6.4499999999999496,30471,73905,0
4,-5.449999999999935,8.850000000000268,36777,73905,0
5,-6.149999999999945,-2.549999999999894,30949,73905,1
6,-5.9499999999999424,5.700000000000223,32714,73905,0
7,-5.449999999999935,8.100000000000257,36762,73905,0
8,-5.199999999999932,2.0500000000001712,38641,73905,1
9,-5.499999999999936,4.2500000000002025,36285,73905,0
10,-5.899999999999942,7.350000000000247,33147,73905,0
11,-5.5999999999999375,0.20000000000014495,35404,73905,1
12,-6.049999999999944,-4.5499999999999226,31709,73905,0
13,-5.349999999999934,-0.3999999999998636,37392,73905,1
14,-5.199999999999932,9.950000000000284,38799,73905,0
15,-5.499999999999936,-3.599999999999909,36128,73905,0
16,-5.999999999999943,6.5000000000002345,32330,73905,0
17,-5.899999999999942,2.7000000000001805,33054,73905,0
18,-5.5999999999999375,-7.949999999999971,35241,73905,0
19,-5.549999999999937,-9.34999999999999,35613,73905,0
20,-5.74999999999994,-6.849999999999955,34063,73905,0
21,-6.049999999999944,-7.4999999999999645,31650,73905,0
22,-6.099999999999945,0.7000000000001521,31414,73905,1
23,-5.199999999999932,4.75000000000021,38695,73905,0
24,-5.9499999999999424,1.750000000000167,32635,73905,0
25,-5.499999999999936,2.8500000000001826,36257,73905,1
26,-5.09999999999993,-7.649999999999967,39247,73905,0
27,-6.099999999999945,-3.949999999999914,31321,73905,1
28,-5.899999999999942,8.450000000000262,33169,73905,0
29,-6.199999999999946,-3.5499999999999083,30529,73905,0
30,-5.399999999999935,-4.199999999999918,36916,73905,1
31,-5.899999999999942,-7.999999999999972,32840,73905,0
32,-5.74999999999994,-1.199999999999875,34176,73905,1
33,-5.999999999999943,-5.499999999999936,32090,73905,0
34,-6.249999999999947,4.2500000000002025,30285,73905,0
35,-6.249999999999947,4.450000000000205,30289,73905,0
36,-6.049999999999944,-0.5999999999998664,31788,73905,1
37,-5.149999999999931,-2.6999999999998963,38946,73905,0
38,-5.649999999999938,0.6000000000001506,35012,73905,1
39,-6.149999999999945,-1.2999999999998764,30974,73905,0
40,-5.899999999999942,-1.8499999999998842,32963,73905,1
41,-5.349999999999934,9.900000000000283,37598,73905,0
42,-5.499999999999936,-2.399999999999892,36152,73905,0
43,-5.499999999999936,2.100000000000172,36242,73905,0
44,-5.199999999999932,-9.199999999999989,38416,73905,0
45,-6.049999999999944,-1.54999999999988,31769,73905,0
46,-5.849999999999941,6.100000000000229,33522,73905,0
47,-5.999999999999943,9.300000000000274,32386,73905,0
48,-5.09999999999993,8.400000000000261,39568,73905,0
49,-6.049999999999944,-2.24999999999989,31755,73905,1
50,-5.199999999999932,5.350000000000218,38707,73905,0
51,-5.74999999999994,4.80000000000021,34296,73905,0
52,-5.999999999999943,2.450000000000177,32249,73905,1
53,-6.199999999999946,-3.8999999999999133,30522,73905,1
54,-5.149999999999931,-6.949999999999957,38861,73905,0
55,-5.349999999999934,-8.299999999999976,37234,73905,0
56,-5.349999999999934,-8.54999999999998,37229,73905,0
57,-6.049999999999944,6.1500000000002295,31923,73905,0
58,-5.999999999999943,-7.749999999999968,32045,73905,0
59,-5.5999999999999375,-9.499999999999993,35210,73905,0
60,-6.199999999999946,6.750000000000238,30735,73905,0
61,-5.9499999999999424,-7.349999999999962,32453,73905,0
62,-6.099999999999945,-0.7999999999998693,31384,73905,0
63,-6.149999999999945,-3.9999999999999147,30920,73905,0
64,-5.199999999999932,-0.19999999999986073,38596,73905,1
