,s_1,s_2,Exp,pid,success
0,2.750000000000181,-6.899999999999956,102062,73912,0
1,2.5000000000001776,2.1500000000001727,100243,73912,1
2,3.450000000000191,-0.34999999999986287,107793,73912,1
3,3.3500000000001897,4.150000000000201,107083,73912,1
4,3.300000000000189,-4.849999999999927,106503,73912,1
5,3.300000000000189,2.5000000000001776,106650,73912,1
6,3.500000000000192,3.300000000000189,108266,73912,0
7,3.6000000000001933,7.800000000000253,109156,73912,0
8,3.300000000000189,-2.749999999999897,106545,73912,1
9,3.650000000000194,8.25000000000026,109565,73912,0
10,2.6500000000001798,-9.199999999999989,101216,73912,0
11,2.5000000000001776,-3.599999999999909,100128,73912,1
12,3.3500000000001897,8.35000000000026,107167,73912,0
13,3.3500000000001897,-7.049999999999958,106859,73912,0
14,2.5500000000001783,1.2000000000001592,100624,73912,1
15,3.650000000000194,5.550000000000221,109511,73912,0
16,2.9000000000001833,8.400000000000261,103568,73912,0
17,2.750000000000181,8.25000000000026,102365,73912,0
18,3.450000000000191,-2.6999999999998963,107746,73912,1
19,2.5500000000001783,-0.7499999999998685,100585,73912,1
20,3.650000000000194,3.150000000000187,109463,73912,1
21,2.950000000000184,-0.34999999999986287,103793,73912,1
22,3.500000000000192,6.450000000000234,108329,73912,0
23,3.650000000000194,1.5500000000001641,109431,73912,1
24,2.600000000000179,4.700000000000209,101094,73912,0
25,2.750000000000181,6.20000000000023,102324,73912,0
26,2.8500000000001826,-6.749999999999954,102865,73912,1
27,3.650000000000194,-4.599999999999923,109308,73912,1
28,2.750000000000181,-5.299999999999933,102094,73912,0
29,2.9000000000001833,-9.049999999999986,103219,73912,0
30,3.100000000000186,0.9500000000001556,105019,73912,1
31,3.500000000000192,-4.949999999999928,108101,73912,1
32,2.600000000000179,-2.0999999999998877,100958,73912,1
33,2.800000000000182,7.150000000000244,102743,73912,0
34,3.500000000000192,1.3000000000001606,108226,73912,1
35,2.5000000000001776,-9.799999999999997,100004,73912,0
36,3.450000000000191,4.0500000000002,107881,73912,0
37,3.7000000000001947,5.700000000000223,109914,73912,0
38,2.5000000000001776,-6.199999999999946,100076,73912,1
39,3.3500000000001897,-2.899999999999899,106942,73912,1
40,3.0000000000001847,2.1500000000001727,104243,73912,1
41,3.6000000000001933,-2.1499999999998884,108957,73912,1
42,3.0000000000001847,2.600000000000179,104252,73912,0
43,2.7000000000001805,-7.19999999999996,101656,73912,0
44,3.450000000000191,9.05000000000027,107981,73912,0
45,3.0000000000001847,-4.799999999999926,104104,73912,0
46,3.5500000000001926,7.550000000000249,108751,73912,0
47,2.9000000000001833,1.8000000000001677,103436,73912,1
48,3.300000000000189,1.1500000000001585,106623,73912,0
49,3.500000000000192,-2.899999999999899,108142,73912,1
50,3.3500000000001897,-6.749999999999954,106865,73912,0
51,3.100000000000186,5.050000000000214,105101,73912,0
52,3.150000000000187,2.600000000000179,105452,73912,0
53,3.3500000000001897,1.8500000000001684,107037,73912,1
54,3.7000000000001947,1.1000000000001577,109822,73912,1
55,2.6500000000001798,-4.749999999999925,101305,73912,0
56,2.5500000000001783,7.300000000000246,100746,73912,0
57,2.5500000000001783,-6.149999999999945,100477,73912,1
58,3.150000000000187,-4.34999999999992,105313,73912,0
59,3.3500000000001897,-9.799999999999997,106804,73912,0
60,2.7000000000001805,-3.249999999999904,101735,73912,1
61,2.950000000000184,2.100000000000172,103842,73912,1
62,3.0500000000001855,8.400000000000261,104768,73912,0
63,2.5500000000001783,-7.299999999999962,100454,73912,0
64,3.3500000000001897,9.850000000000282,107197,73912,0
65,2.8500000000001826,-2.6999999999998963,102946,73912,1
66,3.100000000000186,7.900000000000254,105158,73912,0
67,3.500000000000192,-6.299999999999947,108074,73912,0
68,3.2000000000001876,4.1000000000002,105882,73912,1
69,2.6500000000001798,9.300000000000274,101586,73912,0
70,3.0500000000001855,-1.0499999999998728,104579,73912,1
71,3.2500000000001883,-6.849999999999955,106063,73912,1
72,2.7000000000001805,-2.4499999999998927,101751,73912,1
73,2.5500000000001783,-8.199999999999974,100436,73912,0
74,2.8500000000001826,-5.399999999999935,102892,73912,0
75,2.7000000000001805,9.65000000000028,101993,73912,0
76,3.2000000000001876,3.9500000000001982,105879,73912,0
77,3.450000000000191,-3.299999999999905,107734,73912,0
78,3.3500000000001897,3.850000000000197,107077,73912,0
79,3.650000000000194,4.900000000000212,109498,73912,1
80,3.100000000000186,-3.449999999999907,104931,73912,1
81,2.950000000000184,-7.549999999999965,103649,73912,0
82,3.100000000000186,-7.099999999999959,104858,73912,1
83,3.4000000000001904,-4.849999999999927,107303,73912,1
84,2.800000000000182,-4.499999999999922,102510,73912,0
85,3.300000000000189,0.25000000000014566,106605,73912,1
86,2.600000000000179,7.250000000000245,101145,73912,0
87,3.4000000000001904,8.700000000000266,107574,73912,0
88,3.4000000000001904,3.0000000000001847,107460,73912,0
89,3.0500000000001855,4.300000000000203,104686,73912,0
90,2.5500000000001783,1.4500000000001627,100629,73912,0
91,2.7000000000001805,-0.9499999999998714,101781,73912,1
92,3.7000000000001947,1.4500000000001627,109829,73912,1
93,2.950000000000184,-1.3999999999998778,103772,73912,1
94,2.9000000000001833,9.900000000000283,103598,73912,0
95,2.600000000000179,-5.999999999999943,100880,73912,1
96,2.800000000000182,-8.149999999999974,102437,73912,0
97,3.300000000000189,9.300000000000274,106786,73912,0
98,2.600000000000179,2.250000000000174,101045,73912,1
99,3.4000000000001904,6.100000000000229,107522,73912,0
100,2.950000000000184,0.4000000000001478,103808,73912,1
101,3.650000000000194,-1.2499999999998757,109375,73912,1
102,2.600000000000179,-3.1999999999999034,100936,73912,1
103,3.500000000000192,-9.599999999999994,108008,73912,0
104,3.450000000000191,3.9000000000001975,107878,73912,0
105,2.600000000000179,2.7000000000001805,101054,73912,1
106,3.4000000000001904,7.650000000000251,107553,73912,0
107,3.2500000000001883,0.6000000000001506,106212,73912,1
108,3.650000000000194,0.8500000000001542,109417,73912,1
109,2.950000000000184,-8.59999999999998,103628,73912,0
110,2.800000000000182,1.900000000000169,102638,73912,1
111,2.750000000000181,-6.49999999999995,102070,73912,1
112,2.6500000000001798,-0.0499999999998586,101399,73912,1
113,3.450000000000191,-1.199999999999875,107776,73912,1
114,2.800000000000182,-2.0999999999998877,102558,73912,1
115,2.800000000000182,-9.449999999999992,102411,73912,0
116,2.750000000000181,2.800000000000182,102256,73912,1
117,2.8500000000001826,8.700000000000266,103174,73912,0
118,3.6000000000001933,-5.5999999999999375,108888,73912,1
119,2.800000000000182,4.000000000000199,102680,73912,1
120,3.7000000000001947,4.150000000000201,109883,73912,0
121,2.800000000000182,2.0000000000001705,102640,73912,1
122,3.0000000000001847,1.9500000000001698,104239,73912,1
123,2.9000000000001833,8.900000000000269,103578,73912,0
124,3.500000000000192,7.150000000000244,108343,73912,0
125,2.800000000000182,6.8500000000002395,102737,73912,0
126,3.4000000000001904,-0.9999999999998721,107380,73912,1
127,3.3500000000001897,-2.599999999999895,106948,73912,0
128,3.2500000000001883,-7.549999999999965,106049,73912,0
129,3.150000000000187,-8.949999999999985,105221,73912,0
130,2.7000000000001805,-8.149999999999974,101637,73912,0
131,3.0000000000001847,1.750000000000167,104235,73912,1
132,3.100000000000186,9.150000000000272,105183,73912,0
133,3.4000000000001904,1.900000000000169,107438,73912,0
134,3.3500000000001897,1.900000000000169,107038,73912,1
135,2.5000000000001776,-3.6999999999999105,100126,73912,1
136,2.8500000000001826,-5.149999999999931,102897,73912,1
137,3.0500000000001855,-2.199999999999889,104556,73912,1
138,3.450000000000191,9.600000000000279,107992,73912,0
139,2.750000000000181,8.95000000000027,102379,73912,0
140,2.750000000000181,-6.349999999999948,102073,73912,1
141,3.650000000000194,2.750000000000181,109455,73912,1
142,3.4000000000001904,8.500000000000263,107570,73912,0
143,3.3500000000001897,-6.049999999999944,106879,73912,0
144,2.6500000000001798,1.400000000000162,101428,73912,1
145,2.5000000000001776,-8.59999999999998,100028,73912,0
146,3.7000000000001947,9.00000000000027,109980,73912,0
147,3.4000000000001904,-8.099999999999973,107238,73912,0
148,2.800000000000182,-9.199999999999989,102416,73912,0
149,3.5500000000001926,2.450000000000177,108649,73912,1
150,3.5500000000001926,-9.95,108401,73912,0
