,0,1,2,vars,t
0,0.0,-0.2028747420167847,-0.034802303730207616,0,0
1,0.07081880475823829,0.0,0.04991606405857446,1,0
2,0.0,2.104123314522627,0.0,2,0
0,0.0,-0.4083329570821532,-2.855346167553501,0,1
1,1.7894950842058293,0.0,1.5621701400061494,1,1
2,7.6965610620313,-10.226249795730276,0.0,2,1
0,0.0,-0.262914765343772,-0.8721358859386509,0,2
1,0.539546386878119,0.0,0.37438338329973464,1,2
2,3.6710926652109332,-4.481294054335976,0.0,2,2
0,0.0,-0.20521902621398086,-0.14902034998048364,0,3
1,0.07365873452800549,0.0,0.025255851317882137,1,3
2,1.4218462280311022,-0.9594333328246993,0.0,2,3
0,0.0,-0.1915886111192503,-0.04879851377875155,0,4
1,0.06699327259928593,0.0,-0.043586428876296164,1,4
2,-0.31028856329269994,1.1664744615281033,0.0,2,4
0,0.0,-0.188294276154511,-0.032061403543358485,0,5
1,0.04247415532300782,0.0,-0.10722264078704896,1,5
2,-0.17361078917515677,4.621510702894162,0.0,2,5
0,0.0,-0.20923641361652398,-0.04873909474187959,0,6
1,0.017795242688032963,0.0,-0.04810946428416703,1,6
2,0.45758056053145735,-4.432208049614993,0.0,2,6
0,0.0,-0.31367640566198124,-0.19080594639674336,0,7
1,0.06727448284091152,0.0,-0.37165886479322996,1,7
2,0.873766460510536,-13.959918753308596,0.0,2,7
0,0.0,-0.32156419516402257,-0.20861575409082367,0,8
1,0.07211481493306707,0.0,-0.3934206823729632,1,8
2,0.9275340792148404,-14.120354101519398,0.0,2,8
0,0.0,-0.32150940903642766,-0.21033089207733538,0,9
1,0.07269216803434972,0.0,-0.3947126240445847,1,9
2,0.9332771278490682,-14.079126851473157,0.0,2,9
0,0.0,-0.3213204714241753,-0.21029063654283528,0,10
1,0.07269578229168766,0.0,-0.39488721927261444,1,10
2,0.9330232391274162,-14.082319537564471,0.0,2,10
0,0.0,-0.3205652719224145,-0.21012968922306932,0,11
1,0.07271025127020543,0.0,-0.3955861217118358,1,11
2,0.9320082152361358,-14.09509367679902,0.0,2,11
0,0.0,-0.3157210241551599,-0.20892162217138566,0,12
1,0.07237389349383444,0.0,-0.3973447923537206,1,12
2,0.9256535300780099,-14.12416996208757,0.0,2,12
0,0.0,-0.29821920556907905,-0.2044089974847193,0,13
1,0.07066574428754538,0.0,-0.40072656028482756,1,13
2,0.9029870427048187,-14.171626768009649,0.0,2,13
0,0.0,-0.2558929144235628,-0.19311838923802113,0,14
1,0.06592918310031767,0.0,-0.4053312494882084,1,14
2,0.8480371112942998,-14.216130693169458,0.0,2,14
0,0.0,-0.1635040444681491,-0.16694357425915607,0,15
1,0.054940230583383765,0.0,-0.41127819067434623,1,15
2,0.7250725794543398,-14.227758740353744,0.0,2,15
0,0.0,-0.024646270546228602,-0.12194761518251712,0,16
1,0.03822326288791078,0.0,-0.41639346428912344,1,16
2,0.5253596120069258,-14.14838142793214,0.0,2,16
0,0.0,0.09551307353389013,-0.06641524774453254,0,17
1,0.024183876769436695,0.0,-0.4149472754317911,1,17
2,0.3016322017752016,-13.820662522925163,0.0,2,17
0,0.0,0.09382278415860609,-0.06728486175064242,0,18
1,0.0238989628045455,0.0,-0.4092212971325699,1,18
2,0.3048023441080877,-13.753447676559254,0.0,2,18
0,0.0,0.09484473329527705,-0.05337314167705231,0,19
1,0.019909265099486588,0.0,-0.39590266389406237,1,19
2,0.24879016482183225,-13.48615840063075,0.0,2,19
0,0.0,0.08434327854502148,-0.042377364975546526,0,20
1,0.01653316456137963,0.0,-0.3920912597319265,1,20
2,0.20194146973369875,-13.37263428600303,0.0,2,20
0,0.0,0.04183749930294799,-0.014530271352211209,0,21
1,0.0072715515731791025,0.0,-0.38448389371196184,1,21
2,0.07845290472354945,-13.103013076752498,0.0,2,21
0,0.0,0.006750676585027387,-0.0014518529134768619,0,22
1,0.0014061471150991168,0.0,-0.38268729757852443,1,22
2,0.012835343529304852,-12.958346438044897,0.0,2,22
0,0.0,0.30100616258090435,0.17454318686937567,0,23
1,-0.05044665892208398,0.0,-0.3228798528999383,1,23
2,-0.6644192696358012,-11.680874819653486,0.0,2,23
0,0.0,0.0019705637431201967,-0.00035086732845579017,0,24
1,0.0004910508014025731,0.0,-0.37826152178972644,1,24
2,0.005349075633456157,-12.841327883869342,0.0,2,24
0,0.0,0.05165546997822969,0.012088078110466794,0,25
1,-0.007163222641415558,0.0,-0.38083767792337236,1,25
2,-0.04725824825131307,-12.680840040591296,0.0,2,25
0,0.0,0.1422730784077812,0.09275955327548632,0,26
