,loss
0,9.087049432446047
1,7.184116855492472
2,7.1805324736536935
3,7.166253027445866
4,7.110064540971184
5,6.858242003032433
6,6.686968943644582
7,6.494390083212346
8,6.306645272708611
9,6.082899486511733
10,5.772048169456599
11,5.253811874788222
12,4.292033189995894
13,2.836663137617836
14,2.25980359861954
15,2.2093015270599548
16,2.154599787527067
17,2.128470047742263
18,2.1241651294432558
19,2.138280384431365
20,2.2006282594292066
21,2.9999999999999996
22,2.276105781024235
23,2.216138648143922
24,2.159963235678884
25,2.1559439665805633
26,2.1549133394845392
27,2.1545481463018747
28,2.152399916598665
29,2.154426101884667
30,2.154613668644532
31,2.154449862152774
32,2.1543467666590774
33,2.1541686339183443
34,2.15404125886988
35,2.1540197013612947
36,2.1540142800342887
37,2.1540142800342887
38,2.365194866252714
39,2.1807187349557218
40,2.1788324585480012
41,2.1772954601995984
42,2.1804784693597785
43,2.184805300930996
44,2.184998809049844
45,2.1850251502263336
46,2.1850154184303094
47,2.1540142800342887
48,3.4345617245830646
49,2.339987831515678
50,2.2980761751590855
51,2.2287539279089312
52,2.254252791227914
53,2.2516379883571638
54,2.241400578407824
55,2.256235366690743
56,2.2602696649878333
57,2.261995068703988
58,2.262087157985672
59,2.262023410328676
60,2.2619953759458147
61,2.261989199086459
62,2.1540142800342887
63,3.0425230447819067
64,2.9705807793129675
65,2.7113363836419384
66,2.1864197913360393
67,2.4542021502948552
68,2.198468558605253
69,2.3761062962883726
70,2.357949993576031
71,2.3602440360812906
72,2.369547973442781
73,2.449673007373617
74,2.4051061234436504
75,2.363235309616791
76,2.7186957635189075
77,2.382685332390837
78,2.3774373163489075
79,2.3767149452311007
80,2.3767934021112556
81,2.3771816133799746
82,2.3772564708873998
83,2.3773009417125066
84,2.3773962101962915
85,2.377591784606956
86,2.3783390478783475
87,2.3828263465367727
88,2.3794440106925787
89,2.3812770976900546
90,2.381363880289123
91,2.3818742435717004
92,2.3865274228828612
93,2.5442222574209983
94,2.3872385170972117
95,2.3898830130975486
96,2.373878635128882
97,2.3800846185685716
98,2.3803140198196924
99,2.3800821718042715
100,2.380110547068788
101,2.380164214459802
102,2.3802694498662063
103,2.3802699647164185
104,2.3802560892518274
105,2.3802532955096214
106,2.3802532955096214
107,3.349004381534869
108,2.4496544554198163
109,2.42532936244516
110,2.4193465336972597
111,2.4175091923034397
112,2.413910238228171
113,2.528918012803362
114,2.4315177893017994
115,2.4318292886222372
116,2.4332615807196776
117,2.4345343943799964
118,2.4306211314555215
119,2.4302912916786084
120,2.4303068329942565
121,2.430391895985572
122,2.4304002331861856
123,2.3802532955096214
