,0,1,vars,t
0,0.0,0.7241877961366376,0,0
1,2.0202876818517757,0.0,1,0
0,0.0,0.002239176662788049,0,1
1,0.010177792118864434,0.0,1,1
0,0.0,-0.057320591159729574,0,2
1,-0.05382823520845698,0.0,1,2
0,0.0,-0.4058068653475537,0,3
1,-0.2526912402686108,0.0,1,3
0,0.0,-1.1076652067843955,0,4
1,-0.3829085289540797,0.0,1,4
0,0.0,-0.8446444617251516,0,5
1,-0.1959676362581104,0.0,1,5
0,0.0,-0.8863079180543405,0,6
1,-0.21347459723456613,0.0,1,6
0,0.0,-0.9475581803659672,0,7
1,-0.2348085245475084,0.0,1,7
0,0.0,-1.0347698196994788,0,8
1,-0.2578392910390376,0.0,1,8
0,0.0,-1.1387792599490554,0,9
1,-0.2739384288169383,0.0,1,9
0,0.0,-1.2379074710945974,0,10
1,-0.273829618931576,0.0,1,10
0,0.0,-1.3786518104777732,0,11
1,-0.272753972995112,0.0,1,11
0,0.0,0.0,0,12
1,0.0,0.0,1,12
0,0.0,-1.3289898272758918,0,13
1,-0.2498902208631101,0.0,1,13
0,0.0,-1.2974161018766914,0,14
1,-0.23723270056895607,0.0,1,14
0,0.0,-0.9549894205210263,0,15
1,-0.20624335938917712,0.0,1,15
0,0.0,-0.9443139507043949,0,16
1,-0.21365841250567022,0.0,1,16
0,0.0,-0.8647163989521671,0,17
1,-0.24220152302951042,0.0,1,17
0,0.0,-0.9059324219044237,0,18
1,-0.22907853598445613,0.0,1,18
0,0.0,-0.8998680489758101,0,19
1,-0.24270204293721195,0.0,1,19
0,0.0,-0.880421949581504,0,20
1,-0.22942917083622041,0.0,1,20
0,0.0,-0.9013142164714629,0,21
1,-0.2104151129475865,0.0,1,21
0,0.0,-0.9281522940537519,0,22
1,-0.21390874122314354,0.0,1,22
0,0.0,-0.9331160758697615,0,23
1,-0.2153886611928884,0.0,1,23
0,0.0,-0.9332470309488456,0,24
1,-0.21546469483900008,0.0,1,24
0,0.0,-0.9332470309488456,0,25
1,-0.21546469483900008,0.0,1,25
0,0.0,-0.9332470309488456,0,26
1,-0.21546469483900008,0.0,1,26
0,0.0,-0.4236050293421216,0,27
1,-0.0484137363032136,0.0,1,27
0,0.0,-0.8629690893340513,0,28
1,-0.1864413163267188,0.0,1,28
0,0.0,-0.8574848773638974,0,29
1,-0.1849536251443336,0.0,1,29
0,0.0,-0.8528965646159459,0,30
1,-0.18357881927375982,0.0,1,30
0,0.0,-0.8433219782641795,0,31
1,-0.1812388091940134,0.0,1,31
0,0.0,-0.8407063775684811,0,32
1,-0.18116554654788483,0.0,1,32
0,0.0,-0.8403145003140227,0,33
1,-0.18226916883144234,0.0,1,33
0,0.0,-0.8414363381519967,0,34
1,-0.18280594461427627,0.0,1,34
0,0.0,-0.8418158134865849,0,35
1,-0.18292028351612238,0.0,1,35
0,0.0,-0.8418398577027015,0,36
1,-0.18292273566006428,0.0,1,36
0,0.0,-0.8418398577027015,0,37
1,-0.18292273566006428,0.0,1,37
0,0.0,-0.9332470309488456,0,38
1,-0.21546469483900008,0.0,1,38
0,0.0,1.4545142481415896,0,39
1,-1.466969070001314,0.0,1,39
0,0.0,-0.404156728399271,0,40
1,-0.04646017288875806,0.0,1,40
0,0.0,-0.5778039819708973,0,41
1,-0.09060339455202053,0.0,1,41
0,0.0,-0.6686448121988493,0,42
1,-0.11745899706240426,0.0,1,42
0,0.0,-0.6564017353888786,0,43
1,-0.11323675970298926,0.0,1,43
0,0.0,-0.6329657580147035,0,44
1,-0.10669275972409999,0.0,1,44
0,0.0,-0.5897895702704422,0,45
1,-0.09621540515208087,0.0,1,45
0,0.0,-0.5817421541015902,0,46
1,-0.09574878048191288,0.0,1,46
0,0.0,-0.5979000308976549,0,47
1,-0.10091337943615702,0.0,1,47
0,0.0,-0.6067475881283915,0,48
1,-0.10380283296872739,0.0,1,48
0,0.0,-0.606514484144165,0,49
1,-0.10373657746993696,0.0,1,49
0,0.0,-0.6063510024893097,0,50
1,-0.10370446780573707,0.0,1,50
0,0.0,-0.6060608437543821,0,51
1,-0.1036810773739442,0.0,1,51
0,0.0,-0.6059784358173779,0,52
1,-0.10372137333360795,0.0,1,52
0,0.0,-0.6060564632606953,0,53
1,-0.10377198110239728,0.0,1,53
0,0.0,-0.6061011208126694,0,54
1,-0.10378509082544897,0.0,1,54
0,0.0,-0.6061011208126694,0,55
1,-0.10378509082544897,0.0,1,55
0,0.0,-0.9332470309488456,0,56
1,-0.21546469483900008,0.0,1,56
0,0.0,1.3319909226390867,0,57
1,-0.9984990886075378,0.0,1,57
0,0.0,0.05012526155060435,0,58
1,-0.0008113974739347441,0.0,1,58
0,0.0,-0.03715871500850507,0,59
1,-0.0004374938454062867,0.0,1,59
0,0.0,-0.4108066076498594,0,60
1,-0.04936276697209363,0.0,1,60
0,0.0,-0.3010266003295218,0,61
1,-0.02684658792499672,0.0,1,61
0,0.0,-0.36097318427087577,0,62
1,-0.038336900849678605,0.0,1,62
0,0.0,-0.36160035524543716,0,63
1,-0.038215128119067875,0.0,1,63
0,0.0,-0.3640572870280502,0,64
1,-0.03772447488933887,0.0,1,64
0,0.0,-0.36983560439318003,0,65
1,-0.0364722960508416,0.0,1,65
0,0.0,-0.3691575946209306,0,66
1,-0.03662911205839637,0.0,1,66
0,0.0,-0.3664137109395223,0,67
1,-0.03724033013808614,0.0,1,67
0,0.0,-0.3561696268761358,0,68
1,-0.03536143538175245,0.0,1,68
0,0.0,-0.3543371189195097,0,69
1,-0.03504971880227242,0.0,1,69
0,0.0,-0.35374115278812357,0,70
1,-0.0349734325556272,0.0,1,70
0,0.0,-0.35189822778793545,0,71
1,-0.0348347211789497,0.0,1,71
0,0.0,-0.3509017001610767,0,72
1,-0.03492896947918968,0.0,1,72
0,0.0,-0.35134156560112373,0,73
1,-0.03527477622554497,0.0,1,73
0,0.0,-0.35216470939340394,0,74
1,-0.035476205810902654,0.0,1,74
0,0.0,-0.3524308733916208,0,75
1,-0.035511863987810685,0.0,1,75
0,0.0,-0.35245540778975376,0,76
1,-0.035511756330064356,0.0,1,76
0,0.0,-0.35245540778975376,0,77
1,-0.035511756330064356,0.0,1,77
0,0.0,-0.35245540778975376,0,78
1,-0.035511756330064356,0.0,1,78
0,0.0,1.8111325721845772,0,79
1,-1.0468340982327875,0.0,1,79
0,0.0,0.07347625718180327,0,80
1,-0.0016056156593306254,0.0,1,80
0,0.0,-0.2666040455844958,0,81
1,-0.02049391603678757,0.0,1,81
0,0.0,-0.27446277571814137,0,82
1,-0.02169219327664061,0.0,1,82
0,0.0,-0.28323052421171857,0,83
1,-0.023042738678325222,0.0,1,83
0,0.0,-0.2873971137171971,0,84
1,-0.023583151317454584,0.0,1,84
0,0.0,0.0,0,85
1,-0.0,0.0,1,85
0,0.0,-0.2655053207063355,0,86
1,-0.019625141503668352,0.0,1,86
0,0.0,-0.26621687794998455,0,87
1,-0.01974393116463533,0.0,1,87
0,0.0,-0.26626825122816794,0,88
1,-0.019750076532867734,0.0,1,88
0,0.0,-0.266612159354244,0,89
1,-0.01977697881962148,0.0,1,89
0,0.0,-0.2666597480190206,0,90
1,-0.019766592820365855,0.0,1,90
0,0.0,-0.26659551157773875,0,91
1,-0.019748539715662466,0.0,1,91
0,0.0,-0.2665712327022203,0,92
1,-0.019744851161530803,0.0,1,92
0,0.0,-0.2665712327022203,0,93
1,-0.019744851161530803,0.0,1,93
0,0.0,-0.35245540778975376,0,94
1,-0.035511756330064356,0.0,1,94
0,0.0,2.07853971754397,0,95
1,-1.81496717027534,0.0,1,95
0,0.0,0.14775910280216523,0,96
1,-0.006801497642260521,0.0,1,96
0,0.0,0.026761796622715765,0,97
1,-0.00021938489813086564,0.0,1,97
