,0,1,2,vars,t
0,0.0,-3.8104578573535535,-1.644661613516401,0,0
1,-0.8539974290688296,0.0,0.0,1,0
2,0.03568559394101941,-0.14800834708174077,0.0,2,0
0,0.0,2.1211577232117738,0.8663655026647601,0,1
1,-0.6115761983572142,0.0,0.2770304810620505,1,1
2,0.06599845078864282,-0.10863292260260486,0.0,2,1
0,0.0,1.5540263212119882,1.0051697748810795,0,2
1,-0.9066936839824069,0.0,0.3106288555441121,1,2
2,0.18813834411517386,-0.11033832135373439,0.0,2,2
0,0.0,0.15078304974217643,1.564408918860243,0,3
1,0.0969762424315602,0.0,0.4692957876579571,1,3
2,0.3411241120907109,-0.03404413596314108,0.0,2,3
0,0.0,0.10999585395032603,1.3211256111814174,0,4
1,-0.02471648904354522,0.0,0.32138994630123724,1,4
2,0.2630919340669414,-0.04043498413215321,0.0,2,4
0,0.0,0.11093308592080495,1.290305939856736,0,5
1,0.011654694991654746,0.0,0.23983547840186079,1,5
2,0.2462426322338931,-0.03977947724640447,0.0,2,5
0,0.0,0.13080628966335775,1.0667465138723065,0,6
1,0.03778331492682692,0.0,0.11063185054710303,1,6
2,0.16741631845140556,-0.0042823634193346945,0.0,2,6
0,0.0,0.11716581904651169,0.9084169132806355,0,7
1,0.017284598796551823,0.0,0.12666148749781378,1,7
2,0.11909009470165469,0.14079643528198937,0.0,2,7
0,0.0,-0.03762627729608145,0.21616416335881292,0,8
1,0.0016608581272162537,0.0,1.0974326773165386,1,8
2,0.008388040384564538,0.7773288253439083,0.0,2,8
0,0.0,0.08256586540717964,0.6965039652564549,0,9
1,0.009662642168423592,0.0,0.4343633432164532,1,9
2,0.08735372026738017,0.3641254152872765,0.0,2,9
0,0.0,0.08091320312282259,0.6517424783558042,0,10
1,0.00978190918411442,0.0,0.5534876717884498,1,10
2,0.08017810208585772,0.4304426427990844,0.0,2,10
0,0.0,0.05662738699032247,0.49369625748833984,0,11
1,0.00820024555775313,0.0,0.996305024587675,1,11
2,0.05605887140119974,0.6472730161302542,0.0,2,11
0,0.0,0.06060977323026002,0.4572761687121316,0,12
1,0.009405284275325342,0.0,0.9169476635615802,1,12
2,0.05236311394826286,0.5857504268154855,0.0,2,12
0,0.0,0.06944768050662697,0.4305919145955115,0,13
1,0.010653147136536372,0.0,0.6679508724507427,1,13
2,0.04531754373086962,0.44922399694364623,0.0,2,13
0,0.0,0.07779711317429752,0.3879607832644871,0,14
1,0.01167196952907742,0.0,0.6031330299709637,1,14
2,0.03893490718447401,0.41479041794161486,0.0,2,14
0,0.0,0.15774887240228302,0.2486310872000567,0,15
1,0.02352947057596377,0.0,0.38604034659438896,1,15
2,0.02462461718293375,0.30373014431540374,0.0,2,15
0,0.0,0.0,0.06011185052170212,0,16
1,0.0,0.0,0.0,1,16
2,0.006440082777625849,0.0,0.0,2,16
0,0.0,0.15537362199374946,0.2450929084496507,0,17
1,0.022937313562465384,0.0,0.3763038265110892,1,17
2,0.024264648910454732,0.2994478551340642,0.0,2,17
0,0.0,0.17822994896707756,0.292338259945716,0,18
1,0.03088236808753945,0.0,0.40961794677867785,1,18
2,0.03500740962234367,0.3256811184154589,0.0,2,18
0,0.0,0.26770218841956067,0.3827019159903156,0,19
1,0.06569730789888244,0.0,0.27117470814124317,1,19
2,0.07931132374143143,0.2740076233101729,0.0,2,19
0,0.0,0.25733679559223854,0.3649097931387221,0,20
1,0.06252699797641958,0.0,0.29840367963479886,1,20
2,0.0758853314267739,0.30305315327850396,0.0,2,20
0,0.0,0.21071986370213136,0.2716984228677066,0,21
1,0.04172181693755646,0.0,0.47169430152230746,1,21
2,0.04957774492227226,0.4769079344002913,0.0,2,21
0,0.0,0.19044643801351965,0.22557781102506788,0,22
1,0.030579255112855863,0.0,0.5601048256703488,1,22
2,0.03573150381767001,0.5711704815611295,0.0,2,22
0,0.0,0.2047579708866231,0.2109696000000831,0,23
1,0.03167723931447795,0.0,0.5321114947014443,1,23
2,0.03218833083414966,0.5482819182846574,0.0,2,23
0,0.0,0.22079389328805898,0.21829598694233263,0,24
1,0.03603013764805302,0.0,0.5067966540827569,1,24
2,0.034646184344904365,0.5232168056120982,0.0,2,24
0,0.0,0.22537604376007747,0.22026776969433373,0,25
1,0.03755245973475966,0.0,0.5008164885920003,1,25
2,0.0356481866217349,0.5181975684694001,0.0,2,25
0,0.0,0.22825579133858215,0.2213501443164822,0,26
1,0.03866049025264008,0.0,0.4976443751318079,1,26
2,0.03645253827345064,0.5160387150570519,0.0,2,26
0,0.0,0.22821239169440907,0.22120399425079507,0,27
1,0.03867797485541629,0.0,0.4980321767589117,1,27
2,0.03647758599722778,0.5164216369381779,0.0,2,27
0,0.0,0.22797220651555714,0.22067249511129156,0,28
1,0.038632765072209745,0.0,0.49919892629067575,1,28
2,0.036456813871612974,0.5172392934078475,0.0,2,28
0,0.0,0.22781260006395634,0.21975563955624364,0,29
1,0.038562063398065415,0.0,0.5008457718412408,1,29
2,0.03639966299028555,0.5178246677564796,0.0,2,29
0,0.0,0.22803863421532675,0.21762814566832764,0,30
1,0.038438857505556,0.0,0.5041487286361852,1,30
