,0,1,vars,t
0,-3.999999999999997,-5.483546544841032,0,0
1,-1.9623203190529568,-2.7274434427115275,1,0
0,-3.3564044722399946,-1.1362034742241296,0,1
1,-1.6343435246881024,-0.5947235323701191,1,1
0,-2.796568303203568,0.3559269936355561,0,2
1,-1.3490505663465158,0.13728595156964576,1,2
0,-2.3006191078091707,0.6139500540034792,0,3
1,-1.0963144607377466,0.2638669251056965,1,3
0,-1.4022895566696414,0.12538761572762958,0,4
1,-0.638525004848571,0.024187925167007462,1,4
0,-0.4838298702170218,-1.2221718193577895,0,5
1,-0.1704772159453401,-0.6368978899829021,1,5
0,-0.71223749069673,-0.6756145051018947,0,6
1,-0.2868739215504378,-0.36876775916006466,1,6
0,-0.5795572966487035,-0.6793514076525323,0,7
1,-0.21925998881999553,-0.3706010091114231,1,7
0,-0.49155775839086285,-0.7106472982812917,0,8
1,-0.17441535392353216,-0.38595414963234126,1,8
0,-0.46483140589776095,-0.7152359408377874,0,9
1,-0.16079558337251457,-0.3882052462637123,1,9
0,-0.32913029510015723,-0.7434759715735074,0,10
1,-0.09164218905659809,-0.40205924279455907,1,10
0,-0.1655079615683862,-0.7756364484303496,0,11
1,-0.008260117361627864,-0.41783653209621174,1,11
0,0.11506541833830616,-1.9623203190529568,0,12
1,0.13472030086188672,-1.0000000000000007,1,12
0,-0.14747454057916445,-0.8519087228249258,0,13
1,0.0009297283603615897,-0.4552541905524274,1,13
0,-0.04970220578982151,-0.8224431415968355,0,14
1,0.050754588165375085,-0.4407989633632801,1,14
0,-0.07381277158442352,-0.8222583684609879,0,15
1,0.038467824602615795,-0.4407083173435582,1,15
0,-0.3466350651423961,-0.7236338099266232,0,16
1,-0.10056263383428185,-0.3923250735511549,1,16
0,-0.3557738012206264,-0.7573247153845349,0,17
1,-0.1052197410300333,-0.4088531606379934,1,17
0,-0.44858573907446964,-0.7380381469089401,0,18
1,-0.1525167785996363,-0.3993915543368762,1,18
0,-0.48393350735980817,-0.7318635214529601,0,19
1,-0.17053002951597912,-0.3963624060881734,1,19
0,-0.4867502323248761,-0.72102256316676,0,20
1,-0.1719654348051762,-0.39104404790741937,1,20
0,-0.4787753569066874,-0.7192318970074991,0,21
1,-0.1679014319302338,-0.3901655827601799,1,21
0,-0.47593828801358207,-0.7204825824992541,0,22
1,-0.16645565935908,-0.39077914414848464,1,22
0,-0.47492943259545856,-0.7214168673529419,0,23
1,-0.1659415458332051,-0.39123748568652733,1,23
0,-0.4749513710662979,-0.7214778130818027,0,24
1,-0.16595272569544647,-0.39126738444705306,1,24
0,-0.4749513710662979,-0.7214778130818027,0,25
1,-0.16595272569544647,-0.39126738444705306,1,25
0,-0.7338332337475161,-4.248323773495523,0,26
1,-0.2978791294367872,-2.121467757019472,1,26
0,-0.5014644714968692,-1.082675852153183,0,27
1,-0.1794638228252801,-0.5684639472650177,1,27
