,s_1,s_2,Exp,pid,success
0,-6.349999999999948,-6.149999999999945,29277,443995,0
1,-6.599999999999952,1.0000000000001563,27420,443995,0
2,-7.299999999999962,9.350000000000275,21987,443995,0
3,-7.4999999999999645,-1.9999999999998863,20160,443995,0
4,-6.749999999999954,0.5000000000001492,26210,443995,0
5,-6.849999999999955,3.2000000000001876,25464,443995,0
6,-6.899999999999956,0.4000000000001478,25008,443995,0
7,-7.299999999999962,-6.349999999999948,21673,443995,0
8,-7.449999999999964,1.8000000000001677,20636,443995,0
9,-6.999999999999957,0.20000000000014495,24204,443995,1
10,-6.349999999999948,-4.449999999999921,29311,443995,0
11,-7.4999999999999645,3.300000000000189,20266,443995,0
12,-7.349999999999962,-3.9999999999999147,21320,443995,0
13,-7.399999999999963,-1.699999999999882,20966,443995,0
14,-6.49999999999995,6.800000000000239,28336,443995,0
15,-6.649999999999952,-9.849999999999998,26803,443995,0
16,-7.4999999999999645,9.75000000000028,20395,443995,0
17,-6.749999999999954,-4.149999999999917,26117,443995,0
18,-6.49999999999995,-0.14999999999986002,28197,443995,1
19,-6.949999999999957,-7.099999999999959,24458,443995,0
20,-6.7999999999999545,2.100000000000172,25842,443995,0
21,-7.1499999999999595,3.450000000000191,23069,443995,0
22,-7.1499999999999595,-7.699999999999967,22846,443995,0
23,-6.999999999999957,-0.7499999999998685,24185,443995,0
24,-7.19999999999996,6.8500000000002395,22737,443995,0
25,-7.299999999999962,-2.4999999999998934,21750,443995,0
26,-7.449999999999964,-4.649999999999924,20507,443995,0
27,-7.349999999999962,-5.399999999999935,21292,443995,0
28,-6.999999999999957,0.20000000000014495,24204,443995,0
29,-6.599999999999952,7.800000000000253,27556,443995,0
30,-7.4999999999999645,-6.299999999999947,20074,443995,0
31,-6.999999999999957,5.200000000000216,24304,443995,0
32,-6.4499999999999496,-2.899999999999899,28542,443995,0
33,-6.399999999999949,8.100000000000257,29162,443995,0
34,-6.549999999999951,9.100000000000271,27982,443995,0
35,-6.699999999999953,2.6500000000001798,26653,443995,0
36,-7.049999999999958,7.450000000000248,23949,443995,0
37,-6.4499999999999496,1.1000000000001577,28622,443995,1
38,-6.349999999999948,1.0000000000001563,29420,443995,1
