,s_1,s_2,Exp,pid,success
0,-7.1499999999999595,-7.549999999999965,22849,54030,0
1,-6.599999999999952,3.6000000000001933,27472,54030,0
2,-6.649999999999952,8.850000000000268,27177,54030,0
3,-6.849999999999955,-6.549999999999951,25269,54030,0
4,-7.299999999999962,-0.3999999999998636,21792,54030,0
5,-6.599999999999952,9.350000000000275,27587,54030,0
6,-6.949999999999957,7.200000000000244,24744,54030,0
7,-7.399999999999963,-0.19999999999986073,20996,54030,1
8,-6.999999999999957,6.90000000000024,24338,54030,0
9,-7.249999999999961,-4.149999999999917,22117,54030,0
10,-6.849999999999955,-5.9499999999999424,25281,54030,0
11,-6.599999999999952,4.700000000000209,27494,54030,0
12,-6.599999999999952,-0.24999999999986144,27395,54030,1
13,-7.1499999999999595,1.5000000000001634,23030,54030,1
14,-6.599999999999952,-1.6499999999998813,27367,54030,0
15,-7.19999999999996,-4.8999999999999275,22502,54030,0
16,-6.949999999999957,1.5000000000001634,24630,54030,1
17,-7.4999999999999645,7.350000000000247,20347,54030,0
18,-6.349999999999948,3.800000000000196,29476,54030,0
19,-6.949999999999957,1.2500000000001599,24625,54030,1
20,-7.099999999999959,-2.9999999999999005,23340,54030,0
21,-7.249999999999961,-3.0499999999999012,22139,54030,0
22,-7.099999999999959,3.6000000000001933,23472,54030,1
23,-6.849999999999955,-0.4499999999998643,25391,54030,0
24,-6.849999999999955,-1.0999999999998735,25378,54030,0
25,-6.849999999999955,-3.3499999999999055,25333,54030,0
26,-7.449999999999964,3.0000000000001847,20660,54030,0
27,-6.699999999999953,8.750000000000266,26775,54030,0
28,-6.7999999999999545,3.0000000000001847,25860,54030,0
29,-6.7999999999999545,-5.699999999999939,25686,54030,0
30,-7.1499999999999595,4.550000000000207,23091,54030,0
31,-7.399999999999963,8.30000000000026,21166,54030,0
32,-7.049999999999958,9.70000000000028,23994,54030,0
33,-6.49999999999995,9.400000000000276,28388,54030,0
34,-6.899999999999956,-0.24999999999986144,24995,54030,0
35,-6.7999999999999545,-7.599999999999966,25648,54030,0
36,-7.299999999999962,-4.149999999999917,21717,54030,0
37,-7.249999999999961,-8.849999999999984,22023,54030,0
38,-6.4499999999999496,9.850000000000282,28797,54030,0
39,-7.4999999999999645,-1.699999999999882,20166,54030,0
40,-6.649999999999952,1.0000000000001563,27020,54030,0
41,-7.049999999999958,-1.899999999999885,23762,54030,0
42,-7.1499999999999595,3.9000000000001975,23078,54030,0
43,-6.949999999999957,-2.2999999999998906,24554,54030,1
44,-6.749999999999954,6.700000000000237,26334,54030,0
45,-7.19999999999996,-10.0,22400,54030,0
46,-7.399999999999963,0.5500000000001499,21011,54030,1
47,-7.449999999999964,-5.09999999999993,20498,54030,0
48,-7.249999999999961,1.1000000000001577,22222,54030,0
49,-6.649999999999952,5.8000000000002245,27116,54030,0
50,-6.399999999999949,5.750000000000224,29115,54030,0
51,-6.599999999999952,1.9500000000001698,27439,54030,0
52,-6.599999999999952,9.950000000000284,27599,54030,0
53,-6.949999999999957,6.100000000000229,24722,54030,0
54,-7.349999999999962,3.450000000000191,21469,54030,0
55,-6.599999999999952,-0.8999999999998707,27382,54030,0
56,-6.649999999999952,7.100000000000243,27142,54030,0
57,-6.949999999999957,-3.599999999999909,24528,54030,0
58,-6.4499999999999496,5.900000000000226,28718,54030,0
59,-6.849999999999955,3.5500000000001926,25471,54030,0
60,-6.399999999999949,-3.9999999999999147,28920,54030,0
61,-6.849999999999955,6.950000000000241,25539,54030,0
62,-6.649999999999952,-8.149999999999974,26837,54030,0
63,-7.4999999999999645,7.000000000000242,20340,54030,0
64,-7.19999999999996,-2.599999999999895,22548,54030,1
65,-7.099999999999959,-0.9999999999998721,23380,54030,0
66,-6.7999999999999545,5.150000000000215,25903,54030,0
67,-6.549999999999951,9.100000000000271,27982,54030,0
68,-6.599999999999952,3.450000000000191,27469,54030,1
69,-7.049999999999958,9.900000000000283,23998,54030,0
70,-7.099999999999959,0.8000000000001535,23416,54030,1
71,-6.4499999999999496,-1.5999999999998806,28568,54030,0
72,-7.4999999999999645,-0.7999999999998693,20184,54030,0
73,-7.249999999999961,4.000000000000199,22280,54030,0
74,-6.4499999999999496,5.400000000000219,28708,54030,0
75,-6.649999999999952,-8.999999999999986,26820,54030,0
76,-7.099999999999959,0.8500000000001542,23417,54030,1
77,-6.49999999999995,6.90000000000024,28338,54030,0
78,-7.19999999999996,-3.5499999999999083,22529,54030,1
79,-7.399999999999963,2.5000000000001776,21050,54030,0
80,-6.549999999999951,4.0500000000002,27881,54030,0
81,-6.349999999999948,-1.9499999999998856,29361,54030,1
82,-6.699999999999953,-8.899999999999984,26422,54030,0
83,-6.749999999999954,7.000000000000242,26340,54030,0
84,-6.999999999999957,-6.149999999999945,24077,54030,0
85,-7.4999999999999645,9.200000000000273,20384,54030,0
86,-6.649999999999952,-7.099999999999959,26858,54030,0
87,-6.699999999999953,-4.299999999999919,26514,54030,0
88,-6.599999999999952,0.6500000000001513,27413,54030,1
89,-7.399999999999963,-1.0999999999998735,20978,54030,0
90,-6.399999999999949,4.9500000000002125,29099,54030,0
91,-6.4499999999999496,2.5500000000001783,28651,54030,0
92,-7.19999999999996,-6.299999999999947,22474,54030,0
93,-6.849999999999955,-2.9999999999999005,25340,54030,0
94,-6.299999999999947,-9.649999999999995,29607,54030,0
95,-6.7999999999999545,0.20000000000014495,25804,54030,1
96,-7.249999999999961,-4.699999999999925,22106,54030,0
97,-7.349999999999962,6.250000000000231,21525,54030,0
98,-6.899999999999956,3.6000000000001933,25072,54030,0
99,-6.549999999999951,-3.599999999999909,27728,54030,0
100,-6.749999999999954,0.4500000000001485,26209,54030,0
101,-7.099999999999959,-7.549999999999965,23249,54030,0
102,-6.349999999999948,8.650000000000265,29573,54030,0
103,-7.249999999999961,1.7000000000001663,22234,54030,1
104,-6.649999999999952,5.750000000000224,27115,54030,0
105,-7.399999999999963,-8.049999999999972,20839,54030,0
106,-6.49999999999995,-2.9999999999999005,28140,54030,0
107,-6.849999999999955,4.300000000000203,25486,54030,0
108,-7.449999999999964,-1.7499999999998828,20565,54030,0
109,-6.699999999999953,-3.5499999999999083,26529,54030,0
110,-6.599999999999952,-3.299999999999905,27334,54030,0
111,-6.699999999999953,4.350000000000204,26687,54030,0
112,-7.049999999999958,-0.5999999999998664,23788,54030,1
113,-7.299999999999962,-8.749999999999982,21625,54030,0
114,-6.4499999999999496,9.950000000000284,28799,54030,0
115,-7.1499999999999595,4.850000000000211,23097,54030,0
116,-6.549999999999951,-6.299999999999947,27674,54030,0
117,-6.4499999999999496,9.600000000000279,28792,54030,0
118,-6.399999999999949,7.550000000000249,29151,54030,0
119,-6.4499999999999496,9.00000000000027,28780,54030,0
120,-6.599999999999952,7.750000000000252,27555,54030,0
121,-6.299999999999947,-5.04999999999993,29699,54030,0
122,-6.599999999999952,0.20000000000014495,27404,54030,1
123,-6.49999999999995,-1.4499999999998785,28171,54030,1
124,-7.399999999999963,2.7000000000001805,21054,54030,0
125,-6.599999999999952,-8.199999999999974,27236,54030,0
126,-6.549999999999951,0.9500000000001556,27819,54030,1
127,-6.949999999999957,7.60000000000025,24752,54030,0
128,-6.599999999999952,3.300000000000189,27466,54030,0
129,-6.949999999999957,0.10000000000014353,24602,54030,1
130,-6.599999999999952,7.250000000000245,27545,54030,0
131,-7.4999999999999645,-5.199999999999932,20096,54030,0
132,-6.349999999999948,-6.099999999999945,29278,54030,0
133,-7.349999999999962,0.8500000000001542,21417,54030,1
134,-6.949999999999957,-7.599999999999966,24448,54030,0
135,-7.299999999999962,5.650000000000222,21913,54030,0
136,-7.449999999999964,-7.049999999999958,20459,54030,0
137,-7.19999999999996,-0.6999999999998678,22586,54030,1
138,-6.549999999999951,-2.0999999999998877,27758,54030,1
139,-7.099999999999959,2.600000000000179,23452,54030,0
140,-6.949999999999957,1.1000000000001577,24622,54030,0
141,-6.399999999999949,5.200000000000216,29104,54030,0
142,-7.349999999999962,3.2000000000001876,21464,54030,0
143,-7.099999999999959,8.550000000000264,23571,54030,0
144,-7.099999999999959,9.350000000000275,23587,54030,0
145,-6.749999999999954,9.600000000000279,26392,54030,0
146,-6.349999999999948,5.550000000000221,29511,54030,0
147,-7.19999999999996,-0.7999999999998693,22584,54030,1
148,-6.4499999999999496,9.200000000000273,28784,54030,0
149,-7.449999999999964,8.35000000000026,20767,54030,0
150,-6.349999999999948,9.850000000000282,29597,54030,0
151,-7.1499999999999595,-6.999999999999957,22860,54030,0
152,-6.299999999999947,-9.699999999999996,29606,54030,0
153,-7.099999999999959,7.000000000000242,23540,54030,0
154,-6.349999999999948,-3.299999999999905,29334,54030,0
155,-6.7999999999999545,-4.299999999999919,25714,54030,0
156,-7.099999999999959,3.2000000000001876,23464,54030,0
157,-6.999999999999957,3.6000000000001933,24272,54030,0
158,-7.099999999999959,1.8000000000001677,23436,54030,1
159,-6.949999999999957,-9.199999999999989,24416,54030,0
160,-6.699999999999953,-7.4999999999999645,26450,54030,0
161,-7.399999999999963,2.5500000000001783,21051,54030,0
162,-6.49999999999995,0.4500000000001485,28209,54030,1
163,-6.899999999999956,0.5000000000001492,25010,54030,0
164,-7.4999999999999645,5.8000000000002245,20316,54030,0
165,-6.4499999999999496,5.900000000000226,28718,54030,0
166,-6.699999999999953,-6.299999999999947,26474,54030,0
167,-6.399999999999949,-4.749999999999925,28905,54030,0
168,-6.49999999999995,2.800000000000182,28256,54030,1
169,-7.1499999999999595,-8.749999999999982,22825,54030,0
170,-7.1499999999999595,1.3500000000001613,23027,54030,1
171,-7.4999999999999645,6.700000000000237,20334,54030,0
172,-7.049999999999958,-8.949999999999985,23621,54030,0
173,-6.49999999999995,-4.849999999999927,28103,54030,0
174,-7.19999999999996,-6.299999999999947,22474,54030,0
175,-6.899999999999956,6.90000000000024,25138,54030,0
176,-6.949999999999957,0.9500000000001556,24619,54030,0
177,-7.299999999999962,-5.399999999999935,21692,54030,0
178,-6.7999999999999545,6.100000000000229,25922,54030,0
179,-6.849999999999955,-2.049999999999887,25359,54030,1
180,-6.399999999999949,-6.299999999999947,28874,54030,0
181,-6.49999999999995,4.700000000000209,28294,54030,0
182,-6.49999999999995,-2.6499999999998956,28147,54030,0
183,-7.399999999999963,-2.399999999999892,20952,54030,1
184,-7.19999999999996,7.7000000000002515,22754,54030,0
