,loss
0,3.0
1,1.9561503638427202
2,1.7319925750476173
3,1.5924336687823808
4,1.5217146842249785
5,1.4717858555354204
6,1.4702651655939258
7,1.4762830694178914
8,1.4823631287199215
9,1.5337448505457931
10,1.4853758439021763
11,1.4833414978419621
12,1.47080739497934
13,1.47014538274515
14,1.4703586083436302
15,1.470673036772712
16,1.4706873140975485
17,1.4706528958483833
18,1.470553379725623
19,1.4703377298247255
20,1.469988958475742
21,1.469541125972156
22,1.4693590522377158
23,1.465362954375706
24,1.4681000043836572
25,1.4689464260268528
26,1.4695609018204978
27,1.4696428659396936
28,1.469608056566408
29,1.4695852367921634
30,1.4695595599616043
31,1.4695710748233215
32,1.4695697574457924
33,1.4695697574457924
34,1.6593182488277916
35,1.493066667246001
36,1.4918208655751715
37,1.4967505518384125
38,1.4985199334848103
39,1.498727349378008
40,1.499141743794001
41,1.4991957949426893
42,1.4989973740700206
43,1.4987601454857173
44,1.4985791849900083
45,1.4984546100107874
46,1.498341095966348
47,1.4982399808954907
48,1.4981655152936642
49,1.4982023116708434
50,1.4981498662822932
51,1.4985522095146016
52,1.4987543804304702
53,1.4988712858895847
54,1.4988848395371757
55,1.4989206287988923
56,1.4989184331934153
57,1.4695697574457924
58,2.8832415439312413
59,1.6503843334988124
60,1.5981652354307931
61,1.5466050161485978
62,1.556538073127137
63,1.5604239733152554
64,1.5775099979881373
65,1.5717111244997912
66,1.5653191715052164
67,1.5638878723978338
68,1.566813785911906
69,1.5682722570984327
70,1.5688693494632127
71,1.5694992193844874
72,1.5696117368471834
73,1.569234164819996
74,1.5685482170932683
75,1.5680497997500453
76,1.5680238795502393
77,1.5681625136901969
78,1.5684533586156104
79,1.568867930912814
80,1.5693255566835034
81,1.5696548514173727
82,1.5694117325207753
83,1.5682269093691905
84,1.5676222548964533
85,1.5674348096152264
86,1.5674205712456615
87,1.567433750717652
88,1.5674393348291902
89,1.5674492861053628
90,1.5674496433973377
91,1.5674432401952916
92,1.4695697574457924
93,2.474227911312384
94,2.3060591669440065
95,1.7560699177952297
96,1.6587771546527965
97,1.7024114516319229
98,1.6737530800763654
99,1.6600384865763431
100,1.6589230231679568
101,1.6672250495471777
102,1.6925025768456474
103,1.6819327736042988
104,1.665851326698635
105,1.667969332428282
106,1.6741474922926531
107,1.6778111891421654
108,1.7629550459348953
109,1.678110956076853
110,1.7522851085501607
111,1.6782552748046875
112,1.6741044487503067
113,1.828470636067959
114,1.6799022067731388
115,1.8241906175320428
116,1.6802783220559432
117,1.666394769135446
118,1.6729851898937964
119,1.6736293401154996
120,1.676950571438788
121,1.6757146031330734
122,1.671117841198229
123,1.6706609278933189
124,1.6705687071981357
125,1.6706390419403219
126,1.6708111850997986
127,1.6709737703465217
128,1.6711519230457377
129,1.6712910127288028
130,1.6713303254466796
131,1.6711812286711991
132,1.6708536803207164
133,1.670821853726443
134,1.670796606098227
135,1.670795835175727
136,1.670795835175727
137,2.6986694053731943
138,1.7237572449643748
139,1.7060548558149482
140,1.7046867642584562
141,1.7096932083478393
142,1.7114672765313381
143,1.7121580937412746
144,1.711808854223814
145,1.7109819240014954
146,1.7107271581332508
147,1.7108228242836512
148,1.7109358412781512
149,1.7109909140068573
150,1.7110144779986507
151,1.7110662310597669
152,1.7111231481259697
153,1.7111881000678655
154,1.7108591393871617
155,1.7111730585228944
156,1.7110448132461364
157,1.7110231588007063
158,1.7110245076065576
159,1.670795835175727
160,3.6352945483293193
161,1.8585854770800945
162,1.8214904567711183
163,1.7248432101776876
164,1.7811254589471626
165,1.7553770172171521
166,1.7606393826870907
167,1.777268449633796
168,1.7754443455338358
169,1.7809417976792052
170,1.7832118421266445
171,1.7737782606096275
172,1.7714284133492415
173,1.7695503062928215
174,1.7695903151345824
175,1.769919403403645
176,1.7700348791058786
177,1.7694278862899715
178,1.7690901314390322
179,1.7689602040607906
180,1.7689096583705433
181,1.768840731529
182,1.7687507417719726
183,1.7685934893990167
184,1.7693988195355124
185,1.7687139311706712
186,1.7687568675013938
187,1.768848395140914
188,1.7688695494447848
189,1.768870627512632
190,1.7688673679635167
191,1.7688673679635167
