,0,1,2,vars,t
0,0.0,-0.0,-0.0,0,0
1,0.0,0.0,0.0,1,0
2,0.0,0.0,0.0,2,0
0,0.0,-0.12075619388329283,-0.0356154554840429,0,1
1,-1.070283398614415,0.0,0.24954311101709423,1,1
2,-0.32668441598987474,-0.3234858509681471,0.0,2,1
0,0.0,-0.3037648190929168,-0.11581518172192452,0,2
1,-0.5787578562650749,0.0,0.5255366235081494,1,2
2,-0.11090822426217414,-0.2894556754623855,0.0,2,2
0,0.0,-0.44641758109764546,-0.18032785067745993,0,3
1,-0.646170372597001,0.0,0.5112039763497022,1,3
2,-0.1228443091879973,-0.26138226403419756,0.0,2,3
0,0.0,-1.1193402796333687,-0.5637320784566995,0,4
1,-0.9518039284205732,0.0,0.423535667976081,1,4
2,-0.20536119558804,-0.18222173463372784,0.0,2,4
0,0.0,-1.0205476146228019,-0.571372120238012,0,5
1,-0.8184261386970264,0.0,0.3465389035462984,1,5
2,-0.18887834085833202,-0.14578284494786276,0.0,2,5
0,0.0,-0.842525028998782,-0.6860296820142627,0,6
1,-0.6027475787696073,0.0,0.19563238700378602,1,6
2,-0.2025204198575993,-0.0790331899108207,0.0,2,6
0,0.0,-0.5925335276723819,-0.903280170474524,0,7
1,-0.35184319309042766,0.0,0.10042140516473935,1,7
2,-0.2620123864704998,-0.010114500173713844,0.0,2,7
0,0.0,-0.3965188654813826,-0.8133441156776977,0,8
1,-0.18450787509091643,0.0,0.19712134541694742,1,8
2,-0.1691842492555335,0.11517254348188191,0.0,2,8
0,0.0,-0.2323027512476726,-0.9993665329116863,0,9
1,-0.06485126354814078,0.0,0.2575895538622036,1,9
2,-0.20118049401483315,0.21276400942900967,0.0,2,9
0,0.0,-0.2287469762030381,-0.8590471068181211,0,10
1,-0.06177580875173469,0.0,0.27165125650783195,1,10
2,-0.1646970655644756,0.23593558170315143,0.0,2,10
0,0.0,-0.23994191720479033,-0.756785005831975,0,11
1,-0.06286655536321865,0.0,0.2891966302870632,1,11
2,-0.1354140563870084,0.26045705752502174,0.0,2,11
0,0.0,-0.27570298082827455,-0.7323684448601752,0,12
1,-0.07886494084016614,0.0,0.28373445938221353,1,12
2,-0.13045113646552708,0.24681068431707953,0.0,2,12
0,0.0,-0.3302149496897841,-0.7339610684256485,0,13
1,-0.10775033264726448,0.0,0.270942737190046,1,13
2,-0.13320607709080332,0.21937391095828815,0.0,2,13
0,0.0,-0.3642585451930065,-0.8139404666344451,0,14
1,-0.13091691718825882,0.0,0.2493990212560428,1,14
2,-0.14963010561549892,0.18284034065765456,0.0,2,14
0,0.0,-0.40955506096733696,-0.1855259430970046,0,15
