,0,1,2,3,4
0,1.6506849174416187,1.4718929305655388,-1.121858569098709,0.943534508220345,-2.0401265590910396
1,1.0592022674284078,3.7769054898548076,9.389871251625804,0.44032640678200696,4.175700976565934
2,1.5389674028433618,0.3569311282473291,-3.8776434364097048,3.1173624002515856,3.6656403051444184
3,2.0621063333210548,-4.66785065121616,1.9241569053994672,2.7434886227766357,6.118822659955114
4,1.70789211134394,1.3051082583119453,0.9139088457668528,3.311066346887404,-2.9858547458518294
5,3.9676652409071997,-1.3380110166587773,4.692175145037929,0.2595416124232526,3.253715148847734
6,0.32361141338324195,2.4363606737094123,0.947862919685543,2.5560081991094945,6.825970505856433
7,3.007545612279457,1.003619547735616,7.042259116459482,3.630132157041146,-3.5849394829349155
8,3.6760731656507097,3.174171067849842,5.849325809396616,3.8659545613784636,3.8449971739647824
9,3.9182672674081567,0.11806794862458714,2.743516350930653,0.8252865888079244,6.7133387025568165
10,1.0840046667854222,2.3706945217932684,3.7870755091209505,2.4063199232746584,3.224579718441669
11,3.633393126881831,1.809009807994157,-2.082084941089973,1.5155647541058688,7.1925891095529115
12,0.1870239784422396,-1.2379462213171526,2.219663682983988,0.2840568850181979,-2.5872108622583503
13,0.45864560136557664,0.7583913264425894,0.12633871649076678,1.1927184740054204,6.322425281134198
14,0.08679374743005885,-2.366768158147909,5.6492658382066665,0.5481760012095656,7.6402764082549215
15,2.016284034238975,-7.30199158152929,-4.995942482222583,3.6670532204034973,-7.448380359618049
16,0.3272017490662549,-10.401690378276294,7.814231153577669,3.7532215778659808,3.462837996407033
17,1.7846281114095723,0.12515071738291172,2.464085350756462,1.8979437479304266,-0.42768694072137214
18,2.441131963516591,-2.7537520414303756,2.2509475627179287,1.014932113039674,3.655809274492267
19,2.391656200208237,-0.3447638323813287,2.2940929858895447,3.549979767651422,2.6218040411429158
20,3.283337510058426,1.2672570056384262,2.4826621937369833,3.104544942075184,2.334644255533912
21,1.0702287096989478,11.45477790194521,-0.05715088660327439,0.25490289135498134,2.5307899967455367
22,2.5787017819919322,2.1185669975133856,-8.593127979457329,2.762010298814269,2.3012228865346405
23,1.9226269488519083,-3.605575354690424,6.514739698869292,3.887716811584486,-4.728358338118031
24,3.3420677623527117,4.883243166209347,3.6040510910676895,3.1375628912286175,4.169446103588982
25,3.0133339718934016,-1.3435982960045032,1.8316764639415815,1.186137457143626,6.946666715539035
26,2.077050015091552,5.276019055365354,-1.9027314136407056,2.9214920249114136,3.727916650606996
27,3.683943439013997,-0.156774106429996,1.91385701004808,1.9568477128357782,1.7060567053896285
28,0.9711228666214806,2.160009679092295,6.230120311264491,2.746716403222796,-1.1104601372909841
29,3.374222787135688,0.9430628171667157,8.027809904901979,0.14747939374690144,3.1351925435904304
30,3.8140081606448804,0.6628308390701574,0.9650782517387428,1.033165354691234,-3.910211472142861
31,0.3209692901595891,-6.240330348906872,3.4671004083227768,0.12469341850618276,-1.8061582491781802
32,0.23770675930879737,0.9384113700576284,4.7194720952891815,1.0755642817801898,-1.423473711334179
33,2.7532416046414623,-23.709437702242145,1.8006389565433165,3.3161523164612343,3.980124899362867
34,1.9274332634775861,4.282429228963684,-1.9193824158883968,1.0702969471300587,4.927312147831932
35,0.8048366516574164,0.6080485367127988,2.5431954000519665,3.5816007857414114,1.8268104141472792
36,0.4224237215329616,-6.390314100559815,2.5329152015251375,3.1692709937545587,-2.4154494522484815
37,0.16744576741083783,0.9850461109317841,7.083994835768113,3.7338149496830115,7.025535895297679
38,2.8508641156637298,2.079612732500844,-5.5659698628154715,1.0044364808456931,1.199965080184885
39,0.21038353862611947,2.8487186153810673,3.619607905564959,0.29859569501667904,1.331230677465883
40,2.921408351462671,2.0762732555048258,-0.2578328280018749,3.69783014601661,-2.217728545230922
41,1.0120806970409615,0.9398594813253836,1.62122432953428,0.7730370402908933,-1.0943117463473246
42,3.022815410368631,-3.8638922831938722,1.0721882760722328,3.359349054011109,4.793108464307929
43,3.3990019420618323,-12.22570707442583,-16.0059910316458,1.021437825194028,2.6593282774739264
44,3.7090327418089934,3.6038204908752522,0.3908558113181064,0.8361211554078025,-0.5542803077620508
45,3.9916037634107315,2.6063845344691936,2.1997598799326554,1.2357343309714732,11.636174745383201
46,0.6293352406733415,-0.6419590305142739,-2.8987472332201327,3.7810894300089295,1.6263973636667197
47,2.3194851943072323,0.3867091145173004,0.03029367311455977,2.3214809696098695,1.3653979755340542
48,0.4088181026067703,0.5239878384351063,-1.594191211720241,2.8544460586920093,-2.4535102724292397
49,1.9847914442269627,3.171080249354474,-1.1597228448295982,2.6146494444400066,1.8477292016388387
50,0.6233718544746782,-0.7579065242393838,1.711962603574202,3.992314798588702,1.2876557793641752
51,3.209894330471029,-1.7340855288387202,1.7254968748891093,3.3698672788015713,-1.6796710499951826
52,1.0713852738843799,2.6865427589794124,3.4449251564000036,1.8397145628076634,0.4816860438498214
53,2.4510719059431856,7.578224621341722,-0.5510178422219729,0.9819073469514104,1.9805397564544793
54,2.332404635833313,1.229731249641844,0.44441102930861887,1.8444337670974562,-3.387853372415253
55,3.1905255331147684,5.722247031792339,2.6599045737640172,2.28419856218036,2.4962904771160366
56,0.28796316458225224,-3.0564752447570167,2.3693647303559775,1.2378141078086813,0.8820045081495556
57,1.2723807903030293,-2.211982341210846,1.8227818316621982,1.3123040746931598,4.594224787496882
58,0.4470552438244466,-1.4924568471654114,1.0912795589746644,2.254261410894525,0.18464314333736653
59,3.50438376926572,-0.1538149492360309,9.043725182479797,2.5257300903140365,2.1450988556408443
60,0.12825660206124612,-16.378940122411997,4.654688028609221,3.6304906932695262,8.66230501605692
61,1.9814525835711723,9.957177354026127,-3.728484578000441,0.8195803091966023,5.948875017800006
62,3.9209314604040912,7.277773889193638,0.13793505302330966,3.241848309572967,3.987690503035834
63,0.7550190404653656,-4.790122655329646,0.10850297810665843,2.9580288915227984,2.476265602705333
64,3.2587695934008445,0.3796596006071564,2.7135099406384224,2.398704578539355,2.9957427114588713
65,0.5878310705422019,3.1332245672155374,3.3898842708699997,0.7397665658037904,-1.1573087502282258
66,1.6058879993857986,9.573567301890643,4.363759478479394,0.1360180434482925,2.0156106229625843
67,1.7076587330838366,0.5909514439624404,-0.4911786055859322,0.4388699555999942,1.8503931039489872
68,3.491938700425284,1.8046239392907286,8.715111818324196,1.619307461937877,8.557787141138652
69,2.686277492877272,2.1731705672662835,1.7622851491479952,1.3882990246736409,-2.9340658601139635
70,2.4131222869590845,-3.8439680064900164,-0.5796591578795478,0.855838702935702,-0.6111994571177497
71,0.1494906284468458,4.765212914167324,1.225923420752314,1.2096492765236806,5.638090542117392
72,0.7509206479188135,3.260938323945488,13.97023172509397,2.5223449929009067,2.97577573909167
73,3.9004254764537567,11.44343164832945,-3.3430299519441684,1.4511141316990623,-2.8072476590930266
74,3.5768081967826353,6.0002467723881345,8.393065473609267,1.3636751262993827,1.9494053063729713
75,0.9609223065173165,-0.37489499902856327,4.993166279231793,3.4785783074623446,0.6762341555400192
76,3.8538119693288557,-0.20852238110490418,-0.38552731133580154,1.031365306487317,-0.8182300222877603
77,1.3079741981774857,0.5814438467248271,2.264098873394875,3.612289835391521,12.198820186618534
78,3.233692490509755,1.41137437697086,1.5232095152874539,2.4458743321772665,3.842014901244564
79,1.5000517340183963,3.9720299217717985,0.694305489214718,0.9809000792347113,-1.6899755482986083
80,3.957074545877809,0.7291715771468045,2.9131017365092013,2.8215823969048373,6.9356601239618865
81,0.8923463791064332,-0.3000619836918006,3.5995150063942853,1.2271359927275607,1.5816681522030496
82,3.4582454556091724,13.572560169562054,13.164471695714356,3.8602001650542372,1.7592822121540572
83,0.5749696324423059,8.238737204731773,2.263456361679741,2.415789847430622,1.0112935016629856
84,0.06686737605628945,9.71153093990749,3.1669977824320346,3.0827523510284722,10.797155302449617
85,0.4783939726825994,2.5589823101926408,2.3188512041789187,2.2112394503901927,4.783308075658376
86,3.6194085937819485,2.3449509970606472,7.507378680202984,3.951412388593495,-0.5084459811378614
87,3.0909503245682517,-4.5762511739635885,-1.2530360770947133,2.453394320639628,6.573107887085386
88,1.7252562454047164,-0.6545245446480129,-4.807977250008995,2.4515717831351957,2.6295867695328456
89,3.8019582265922085,3.6209780119747768,3.9934792755535935,0.462135151431017,-0.28803053640626075
90,0.5561872068847471,5.253120061633666,1.6592384249012602,3.248406758615819,5.412007699548948
91,3.903725283388585,-4.829794733792891,4.797852588663672,0.6965747269018348,3.087723346432047
92,0.6900214028235716,0.7176549160437209,1.2783680799906645,3.6480954950370617,-0.6390694344475509
93,0.4970055676177543,-6.711591020728598,3.9460635782730886,1.5700773290521512,6.496860791702687
94,0.42113703791343404,3.094398883830729,5.06344564996599,0.2442298023723044,0.27490378451294717
95,1.9054599953496294,0.9952788693690634,4.232434236647565,0.6923072929440508,7.4569335575468685
96,0.5099707958598607,-2.2212008492779436,0.7628171083693898,3.7404855195736935,-2.2242282774457838
97,3.1171954953672927,0.538841493081341,4.217050832984832,1.9609667009233251,1.710815560832661
98,2.2564192728739845,-0.4693273917340238,0.05528129277617633,3.2441321387322324,-2.446908129653286
99,3.4519810915921534,0.37836392647001926,2.66292305048078,3.555642392437118,-0.3474049982433063
100,1.1049608349084998,-2.2453653619985663,8.101788539579651,1.379864832072721,0.003653492927420565
101,3.0984857129596026,-6.710650683118873,0.7238567218201821,0.3170248543495098,-0.4061636968562443
102,0.6828253105590032,4.449422547824179,2.903640982896939,3.7275385121883735,5.6508499217450066
103,0.3692958178423802,2.230844834280694,-1.8550107133492304,1.02371572216913,4.581113265645375
104,3.6396023001657642,-0.11532292735831418,-5.707056138313306,2.0361723323984586,-1.2812623385273283
105,1.071987461965608,-5.703693966163292,6.265689707758769,3.970666539391988,5.223819022666806
106,0.5259197552545789,-1.558842697059832,2.693971452125646,1.0071052606503752,2.4526848772245096
107,0.9763299216674701,8.52052512335868,3.5541410294486844,3.778861414288411,4.716310383522491
108,2.5840200725682543,3.449203312540366,1.8556634801852625,3.7322612078270003,8.063806944860941
109,1.50267969102427,11.308052901948685,0.4898111426749816,0.8913020403029286,5.039259831670028
110,2.0768163043418624,2.1262264164631253,-4.087822446906507,1.478557742355823,6.704762328060837
111,0.19656413752027202,0.38173349177411037,-0.21709022458951888,1.5681367834187547,-2.979040659094093
112,0.2647227210838281,2.7878066338206766,5.759073230562847,2.1201102818494917,0.04657959792244615
113,2.3726582519209924,0.05260670459478023,7.425299617006274,2.0508822005784113,2.1433913715608477
114,2.9416155378167574,-12.067975629902051,5.323465336674785,3.651661003763805,1.956383349089689
