,1,2,3,4
0,2.2110661308281063,2.468470723461303,3.057247987420192,13.624226151719707
1,-1.541265827884671,-0.9419321513118728,0.9268435380799862,1.0547883500597208
2,-2.125819457323913,-5.190680295990054,2.8102084489393953,2.997332086488162
3,5.570064702619436,6.8022446367505305,15.168137237222718,3.8144684012146106
4,1.5300275793573879,7.600665219998136,2.9610485007984377,-1.3169745461309073
5,5.000273929268259,-2.2863936143408523,2.7554699261754805,2.2930497455212593
6,2.2410847072222753,2.8916285628060807,6.51367373900638,-12.72451651694189
7,-3.8386434580523776,11.798310973959374,-1.5029391444463238,-2.76413241550028
8,2.8693890755252935,-0.299939216610559,3.5565003461017497,8.753488601444142
9,-2.190406764683005,2.438992303942929,-11.013185919198776,1.8224900390948218
10,-2.699599091674207,-0.0763362009983124,2.4712014466283234,-4.763731923701702
11,1.7674182696044718,5.893705953148986,-0.7085036822114015,3.4415063222412883
12,-2.1616485879304776,-7.139711460246852,3.9340732060785717,-10.224621195015601
13,0.9388849331702956,4.344279867996505,1.5255829833529497,10.160366859366508
14,-6.609566820769769,0.9972773837536727,-0.32676635745803884,9.585636603214414
15,1.3629802344250526,-4.396059082036692,2.778221687886118,1.3263213121950839
16,4.049088679809062,2.570196037023667,7.289247149426042,2.770086300966438
17,-2.1302743480345088,-3.502861298085989,-5.649766262661607,1.509191855083998
18,-1.13631197933106,2.373510580250247,-2.666175611245122,-1.221236499424982
19,-3.2851137658727936,4.691954701983421,2.0035573313968973,0.5906687540693374
20,-11.593464205266216,2.9665748646824333,13.210412318372477,0.8372306690344931
21,-0.644373186411529,2.2011345166181058,3.5715113527575832,1.9304031164514606
22,8.65559956829232,1.9795878455861011,5.61208516803455,5.096251042946675
23,-7.715077056167455,2.1322699496289315,-0.44536743506692544,-13.594422747676354
24,9.02934618439458,-1.8886962331084174,5.820720941491981,5.399382037878848
25,1.5123307498054783,-9.987970397480176,-2.865866625079285,1.0644551380853784
26,4.86202748686007,-4.877088042285481,11.938152556963988,1.5605030390095798
27,-0.39374834893108934,-1.8983060769537525,3.8346129638974933,-0.17423469033491168
28,-3.6521449357064393,3.175456007799385,3.2309150498870713,8.439173494342421
29,5.322886156176004,3.9025091908557963,1.2739325040019867,2.076765167492527
30,5.290658110228668,4.193524752186765,0.8101535310638677,1.242648943559518
31,2.4687359497881016,2.939377800603018,8.206235547809385,-0.19189973288903506
32,-0.8909663990932922,-5.578932065466902,1.6861897840957105,3.8721797719824558
33,-1.9593552584200031,0.6562233636957376,3.147308270039071,2.0477520451416136
34,-2.8320371119654126,0.7437939370272657,6.48934501655531,2.6627855529038165
35,0.2255407275263399,-2.6500630911958734,2.2760623336953407,0.6503425999055852
