,1,2,4,5,6,7,8,9
0,520.267950349831,1318.8262957921054,3.6377908590368864,3725.3116444477396,3.2245080103099513,488.12308627347454,57.674331342133826,57.094386279940245
1,185.86590022735183,520.8239644654766,1.6042220557841786,1412.905046970337,6.416406435776168,185.66164533330115,22.081658098944,21.165659083880197
2,319.99500961425804,881.435108580529,4.494920101800517,2463.9512327529264,3.0133911761956877,324.38134994684384,38.78254842000854,35.746705635948594
3,379.84830057266663,902.2294046186009,8.166912140850265,2530.195315541202,2.844155491057777,329.7376083875064,38.52261741904286,41.14471667767489
4,201.08406324975763,586.3644933018011,4.706061731799565,1603.688564833765,4.002064366225726,211.76223330882362,25.91964765553136,22.31075924761759
5,438.33924293061096,1176.6269357036053,6.30932073806313,3302.0818919793455,2.6947246878938484,434.1832767547119,51.97669625029481,48.95745418444842
6,445.58523185690046,1162.6526784915322,7.576748725362908,3196.8891008547744,8.91186537209903,418.8374995368411,49.66142732036275,48.784807817376524
7,276.98103108216236,761.9219377511607,4.581136814007383,2115.3690610225717,3.9614184680778406,277.9947604683405,33.16445326863251,31.213177833594536
8,241.68963349141436,763.7561085765648,7.283632213796431,2094.1288445414775,3.111501546167024,277.8545000665837,34.35926227864451,27.345073147334354
9,384.2528047306185,978.844194599602,8.30798348094601,2751.8090456024947,1.479981071557099,360.5100034241195,42.652058667281075,42.11023445868835
10,667.0024696542688,1742.3408815492712,8.984574832308871,4866.848146516414,6.748693891506088,638.6606622705589,76.02046363480035,73.24979158400257
11,329.91838497102594,846.3314833549554,3.2825730992838404,2370.471985534313,3.3606124988886084,310.4710197264468,36.80269843718411,36.39361356990488
12,397.90114410924997,1097.3598620949153,3.8133655367162413,3085.7704779619316,2.2664814808437783,406.89052111608845,49.15656666073518,44.361212265019866
13,515.8247260850266,1364.0883341635936,3.107341853883546,3833.8245053959663,5.145652320815818,503.4471530105758,60.18269949979992,57.08507245647246
14,363.33756721726127,1060.1939206373117,4.463707335200731,2922.3974855056554,6.425401194618072,386.0887513245198,46.557902396494654,40.711603058026334
15,429.6764473370048,1224.4837147416142,8.205761754939385,3408.868138218479,3.275917164443231,450.0049293149027,54.317932594973826,47.65456327294112
16,342.5524769258643,916.0359968650578,4.990976354329191,2524.2553267300395,6.989628446666862,330.9103611259986,39.54580041597194,38.197214647973595
17,156.8934159323039,431.0871741382942,2.2359330070167145,1213.746013854659,1.05971205446206,159.6554707546239,19.395700981046307,17.76883763343388
18,332.376218911707,1008.9481988406426,7.298043555090748,2764.8625397278183,5.263822355568034,366.63616094643874,44.70910062162337,36.99078975220641
19,467.52400888028956,1268.9698337220068,7.050003317833414,3501.41459211115,8.05712490698973,460.3476113403794,54.972840906319036,51.92383004207642
20,376.86157785308797,986.0201116551026,5.619557612683239,2730.048673611593,6.522808027829758,357.5917266334314,42.08179074240992,42.14879402341977
21,313.8186675996602,874.6016419705755,2.148655926865895,2404.8775022900663,7.999899248923486,316.7594736717031,38.29000151795212,34.801246302825376
22,335.55702353585144,855.9824160454395,0.7379922499604543,2430.2797665648495,1.7189435854334238,318.3765258530153,37.94395600312383,37.082204186296096
23,239.29706885171777,672.644261032149,3.65458119031885,1840.3620757400356,5.361962575626476,242.1758154121449,28.973744212348834,27.049169582975814
24,465.1381160011043,1196.489710871779,-0.5752694852714573,3395.327027260449,2.611160051557332,445.7374560533295,52.837819283336835,51.02869205596601
25,310.497027295441,895.9501196978662,8.207988828922844,2450.619110782362,4.831729452106956,323.74377281480395,38.87734908392508,34.39519685465764
26,260.9848456262105,787.2068652806107,9.247471406486465,2154.195979582707,3.37980861260553,285.3795830754583,34.77493199784829,29.343274120674863
27,408.77019954386645,1035.0688929785163,-2.8088793057830905,2921.643042361841,6.108425825429832,382.5650646763717,45.53597770848101,45.02273310188992
28,443.1096486524921,1244.0992031123967,3.617968205760887,3470.727873859379,4.8461399799238825,457.50222993524227,54.92366030678419,49.52204859758073
29,324.1398526855229,947.6009539944091,0.8847375070487962,2618.294475301092,6.811433440539463,346.0386829240629,41.952194716208105,36.65118453323529
30,313.50548583369016,894.4351086631033,1.7806519189461163,2475.424770931765,5.720429466212897,327.1801932745103,39.39086376902476,34.64369727776291
31,553.7327367098237,1468.9392571733458,7.734585296624358,4107.252930527566,5.242045076717402,539.243933079929,64.21683902091084,61.27411617711242
32,646.8577338587534,1667.2025249414676,5.198972250207201,4710.537198180454,4.002226683166548,617.7563434590937,73.31949595424634,71.54866525903637
33,296.81976059910033,727.4010593239103,7.065685353667414,2042.251405980766,1.4338337431834636,266.6101764334647,31.290090550115362,32.662725985045796
34,532.2724855773487,1391.123503199921,4.449193495863467,3903.6750556879474,4.601548555091628,512.8594031730214,61.230978203558614,58.321386874059286
35,354.1402739628787,938.63193121295,4.452006291307318,2608.7201835899496,5.3010219258728455,342.143700631702,40.439205956128106,39.2745900526572
36,458.8733778228299,1193.499329235017,2.095719761600736,3351.456520875134,5.4573192702872815,440.06382026264725,52.448482582725084,50.57409846116415
37,533.7695738326777,1326.937881883147,8.919696026987591,3740.039099702546,2.1578633102414004,488.8318082629488,57.780325124197745,58.743873461650224
38,423.97850108789663,1108.69199560977,5.028560493759647,3072.795479498602,7.486974775991555,402.62934039285125,47.684702021751974,47.016241443991646
39,525.9509825150868,1375.7124713212093,8.06603438445828,3846.628089614719,5.592246082533645,504.36634429882594,59.90415085634161,58.343736779949246
40,270.4636507692471,769.7539343207085,2.380182896801548,2134.224054338218,4.463038878991884,281.24080295397874,33.98720573681377,30.383250602108575
41,109.19393590008748,300.8843526153197,8.053376039892225,792.1445374891991,2.908244266129895,103.94447279326674,12.065443681258142,12.089143760237407
42,210.42990697464916,607.6628852718127,4.19805312653992,1658.3238910096957,4.707923074821878,219.1108861586793,26.32152242792773,23.184020835824807
43,450.9472604233929,1225.2257661320423,5.0415499530335905,3386.381258869768,8.277553187611261,445.4980420749873,53.28594016699042,49.811548951575396
44,169.44748844925246,583.2203730077264,3.6703434025238453,1601.878232931159,1.3830051661248848,214.21175858413838,26.95991022155048,19.152530113257324
45,512.0461962088932,1319.3375687496643,9.795736229432947,3709.9000761592165,1.5868119357755295,486.10977872250345,57.47151969770347,56.658008670821914
46,569.5550341492906,1521.1725625463123,3.855685449809882,4294.35347482743,2.8537860956504626,565.0116337127628,67.91044312578343,63.058926281014216
47,443.85147414381777,1179.7609476515722,2.890247443702281,3303.1070352252827,5.527816271193171,433.96415296893474,51.58267497888899,49.402868807646875
48,308.71626734011824,879.9897852466821,3.986893451782298,2396.652578058166,8.606441625241144,315.9306020630286,37.763738357857775,34.5745465026027
49,374.65337780264844,1004.4174246491356,7.266045754802146,2782.78082427077,5.091622513288681,365.6581710927009,43.40349339681017,41.26898107182373
50,229.5036310239111,667.1699280580084,0.38929547546059506,1864.9446343130246,3.0579798686030886,246.1757969256018,29.54330066122287,25.92236444488249
