,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,1.8649967600278674,3402.692285241587,1.0667368620468638,75371758.34031229,115.74807896958619,11634638.959704747,380207825.15642285,82.41134441167628,2.442070460723939,1798.3822441963823,2362.3097660562735,11.535207737267754,13845.211903476691,298928.15475689725,2006.6655597929578,37231.196900970855,405.90457679496456,2767328.6556490194,1069991.16141026,14.096308500488382
1,1.2651803278353144,2125.996671773491,1.5054892724035223,47013203.03102473,72.69532378066734,7256844.738681276,237154918.14590967,55.16147003397831,1.3156592795820652,1134.635937114909,1473.9731069541283,7.735917665105591,8660.525569603453,186445.42097746374,1246.6207668979355,23216.00281614339,253.78845403797905,1726054.9652462578,667583.1356152992,7.690374445713399
2,3.6904406781892134,3104.406310043766,0.030574024450428894,68590934.97737427,104.6210013662197,10585937.126419572,346002081.9402805,105.70967564530811,0.9473460508271554,1743.530535256589,2146.5090399715064,15.0924725423044,12779.307454683843,271965.0533921296,1794.7443185347036,33834.536570059114,370.6335112565262,2517851.6317130965,975000.5637635143,4.218470812710104
3,1.4542150617467522,2214.820099152199,3.1014562935532837,48983470.61400211,74.18509120534837,7560538.662055629,247093732.26484698,63.980260055367616,1.2105531546349968,1205.2546856440845,1534.6867052987072,9.19674784923712,9060.685772300627,194244.16337025893,1292.9619161507933,24179.868555679026,264.3859122193243,1798280.406037844,695834.7594438927,6.020926676214488
4,0.991444299599995,955.9180974143334,1.9530949880309945,21032324.784372043,29.520094439400733,3246443.0496791187,106096121.80129191,23.44342370976873,0.28209227131828873,505.4113328347821,660.4091931342771,3.3541629497512315,3878.895601163804,83408.88777153572,557.5682337835012,10387.227832675326,113.8575968570588,772174.5253163956,298695.36111600173,3.343715940636698
5,1.4341082141631296,2863.023451791625,2.1921621655119727,63304725.76994513,95.783257322414,9772050.748950142,319336475.55532837,63.8352248897939,1.6634482631665022,1495.256458780347,1987.122192542497,9.296591750394853,11618.836019775417,251073.4555037805,1687.3664336418242,31274.877967306395,341.773750308655,2324315.2668114277,898614.356394771,12.579366015891182
6,3.631519475922841,3926.016178288239,1.034284743911446,86740694.12589926,134.0197858281843,13387832.30508408,437557360.10498214,121.24887770942769,1.6024037849860018,2160.286288727063,2716.65853719834,17.116202549746443,16092.283022355676,343954.9834547067,2281.1678190090684,42805.806602459605,468.47802681653894,3184296.0451458576,1232509.426364628,8.86854370978169
7,2.8715058865906116,2758.8595397777763,-0.9410649486274525,60885852.17753346,95.22652752551154,9396990.011231294,307134355.71896654,89.32932225113962,0.8478378690219892,1532.075260641482,1907.766863345841,13.039878277290732,11327.111316344424,241420.35853213505,1595.1658862804638,30038.800579662373,329.1174910085917,2235068.76829418,865344.515342791,4.340341511963233
8,1.1431230621546669,4227.246230251699,4.300016345089908,93687134.87945962,142.431204741724,14463027.051693134,472598704.1548118,81.18257051637435,3.578362814304665,2165.2345703984724,2940.129481230961,11.450771347586992,17103.841727562867,371608.5075423101,2514.101057319929,46307.70099691476,504.6039469639587,3440095.9908110984,1329258.6631360168,22.71741762750166
9,3.429988793025466,2978.409054630125,2.333042849055718,65693034.57491563,99.12493929600342,10138881.917945523,331383832.59453624,94.71772084789342,0.8097375152070141,1651.7599839493864,2058.7406817385618,13.752470007956454,12222.606540997054,260480.33884005257,1722.251387439392,32411.11691297389,355.5285077028236,2411530.4205673733,933690.2738237053,4.940627438575696
10,3.5335690448137713,3180.224154665053,2.5954155369998535,70074564.77001867,105.74768223774466,10815029.529439071,353486128.627636,102.19893982840395,0.8979579807536102,1766.0117316662556,2196.6375157507186,14.768644409088989,13045.306418602042,277849.88842454395,1834.8912457081683,34570.958369833155,379.4459240938365,2572350.455356965,996020.1584414804,5.155917027571853
11,0.9015759908645795,3819.2384824034352,2.1309434839566905,84638386.20457964,129.26356560592413,13066141.19181509,426952887.3263103,73.65445080381382,3.2598167398112197,1956.8515219182843,2655.8259915630874,10.80410579312712,15450.984880818192,335718.3078147761,2271.6048722004693,41835.009257430866,455.5373525223257,3107839.403121989,1200857.6341806666,20.405937384604105
12,0.8848341006786895,2202.0345314683746,3.238985601409087,48633361.095561326,72.84496843550251,7507657.043462003,245327800.9600927,42.78066056512735,1.66476645917166,1127.7479110464715,1527.7863174255199,6.3599299973491,8892.847590811543,192896.56870733292,1302.387127997461,24035.455376107773,262.58973751743247,1785729.3964404946,690126.6410219276,10.665042861545222
13,0.6759909541142828,1888.5968551753404,3.65068313449933,41798015.42439848,63.39888205085591,6452054.085296435,210847280.9584145,44.03496616677547,1.529893627277651,994.0740274769004,1311.896053060801,6.248847172010305,7679.459177416103,165770.05648013073,1112.2700663771197,20646.936351573102,225.47526541532494,1534641.1888757406,593392.2688806003,7.835754917266637
14,3.0714687084899417,2948.368572252038,0.017427146829575024,64986235.9113642,99.74425125708963,10029755.439045854,327818422.3267441,94.10758618685426,0.6814484258178628,1635.298690533082,2037.7563522496914,13.629800123489034,12097.515719775967,257676.45004154404,1701.597063098362,32061.247223939514,351.6133564520688,2385575.445563,923673.709709038,5.039448278521027
15,1.1048695123447079,2874.867638388343,4.627604503717123,63660141.20117718,95.78150448382429,9827473.189050972,321129441.7929652,55.4288336718776,2.5210278123571683,1474.2980129009068,1998.5743933933718,8.089842199208444,11631.41317293227,252502.231674626,1707.3452222322276,31463.92231696359,343.0118419268204,2337508.48065226,903299.9420109016,14.603433446460462
16,1.493320266726598,4483.385693756942,3.660444194355283,99274352.8317516,151.12263962782993,15324922.733122792,500782943.25515497,95.75980451789498,3.131204401006681,2328.1130132554276,3115.5474611578356,13.785741291097313,18182.523540214526,393746.90044524515,2652.179393191404,49054.03594615194,534.9038799488535,3645090.281154962,1408939.4394778695,21.503614580163216
17,1.9039835444913646,4515.787798712912,2.522568159256636,99983264.3301678,151.4723411170908,15434851.593006682,504359110.34912777,88.81132036168664,3.6925590871116656,2318.9202026741677,3137.238969719526,12.937705323835388,18267.24084041539,396578.0161948066,2681.7143781955297,49416.32380150719,538.8913981865373,3671244.7055054554,1418682.244529534,23.065190760513982
18,0.6923852058550972,2651.005671165754,3.388514192468948,58650333.67979316,89.46310352330795,9053941.151269622,295857776.4151643,54.81918597148379,2.099248130588126,1369.4238355812786,1840.1099523571875,7.800186262227778,10728.685687583444,232625.6108691941,1570.2126754472044,28983.406005796976,316.186921850405,2153515.0639962573,832306.5995364606,13.021668774920693
19,2.198425801578121,3723.2393083070015,0.822412309380034,82308108.87434593,126.84411178185441,12705112.118810823,415197742.7568347,91.20691347214486,2.1974517238893063,1972.9617203014072,2580.1955671357355,13.176273323135595,15141.755777938783,326430.2366858282,2189.490524027529,40652.24434454499,444.11299425318106,3021941.2791676023,1168618.4337808583,14.242591692797127
20,3.2384294339179895,3795.341114618567,0.95962819195978,83885855.07652058,126.76233361187693,12948461.07384047,423156556.6012618,97.1049165942887,1.950813325566179,2021.0762105483104,2628.547095845394,13.823506672069158,15448.476354520652,332681.349687547,2227.8863112400527,41428.345380716084,452.6899343232173,3079816.026475064,1191143.426470861,13.551435329603411
21,0.9766028780704783,1612.0209042439324,2.411147238633834,35615561.04199409,52.78128496317875,5497975.063878129,179660346.05198374,31.03402225834955,1.3551519613848693,828.2824850050345,1119.4690061229112,4.669817550986735,6521.706362578705,141261.09064848605,953.3529008213997,17600.412047969232,192.30808102434884,1307718.132480184,505457.55662138166,7.587760331377577
22,1.0942678602725464,1948.5395667042253,0.10206966489477698,43221128.10632463,66.8024445332596,6671675.556789553,218026096.78428313,48.75063207339546,1.0578526976977507,1035.076029621623,1354.3970219712835,7.16047518742255,7948.062133758453,171414.29551827008,1149.4762839276714,21348.313550371073,232.71043290167992,1586872.4264414392,613628.8412947356,7.62281461974863
23,2.003603558460746,2281.6574286253294,1.0930939564253648,50408284.46497403,76.13746195450037,7780424.815958051,254281097.16344413,64.43406992351875,0.7424611081396626,1238.6315262373776,1580.706832084259,9.201718701720731,9330.056395040603,199894.73315424984,1329.7163660397582,24883.039849818855,272.4680053358002,1850582.6038590064,716099.1127846168,6.588090236025736
24,2.682739913486072,5344.13879842632,5.775271507405746,118186372.91259478,177.43761832165467,18244348.7704252,596183390.221742,113.30283625651893,3.977166678437863,2770.0275741309883,3708.613530435874,16.007983162389298,21644.8636630105,468756.9374555342,3159.0171258928553,58400.19722480707,637.5011636755195,4339486.14638553,1677352.7686556394,25.347622911365843
