,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,4.827113827747123,6.587463706562122,2.5400187507952827,-0.7645997857080062,1.949301101181253,2.6473828581896517,3.9936073486817847,2.3498322073661955,5.536022613852857,3.5127959198236622,1.274540877281669,1.5991954095896332,1.6818675092160191,3.30814983222288,5.463810003675685,2.0124790406303705,8.121795214731762,1.1749133588707155,4.926469971568207,10.668426007249428
1,3.0401696749282348,3.9353056233790475,2.1810538821617196,-0.10784040424350438,1.5369246952186357,-0.026347631767514423,6.358191839319349,0.054713726709325616,3.7182350292583575,8.117405895495601,3.6903694356474275,3.9965800623276855,2.287768335573542,4.348301548166689,6.538278805878191,2.9974555540165464,5.921127218322669,2.7930170967557615,3.939999243551772,10.300433546264356
2,8.015529746527521,3.8996902969645646,1.7995726352136518,-0.4053585610760364,-0.2820356967155533,0.060062562032034694,5.804176146080847,2.641064768309031,3.4883377581981376,3.8320452513032164,1.1007968114861937,1.9026995350675788,0.410690211348983,2.5470272067036865,2.375713317534945,-0.6052637159712073,7.673324069623286,0.12859231645976044,3.134508013851619,7.951239024724591
3,6.218060724613555,5.420525786934626,4.123796938663758,-0.35562809471082,2.200839916653337,1.3168711391229326,5.426715130175673,1.4189348903154912,2.810904390209465,1.5031905572259028,1.6057441622473638,0.949271192533069,3.520780218918161,1.0635655797817227,5.806054493720136,1.5298385168814082,4.926492405470474,1.8275172233232566,2.1295298154803937,11.312620411900744
4,5.731448554825865,0.5704269787732894,2.397113794588749,1.4089114299785244,1.9043628181661756,1.739739388856496,4.106501254424874,1.5802174642517495,4.138543966122031,4.816979866638134,2.688833498691789,0.05336386910325097,1.7758586989413714,4.437334066654734,5.156918348029342,0.44253813843625656,5.444909755269124,1.7413464744014808,5.402978201979645,10.959344312932934
5,3.494979345409929,3.7512477391783,2.7275911435409173,0.6750183430646977,3.423870912892988,1.5554028086022185,0.8301243009202146,1.5868286165918506,5.117239836912428,3.3409994848624445,3.6180725978055377,2.842497020968303,3.4443173020791513,1.5455587599987712,5.241634459338313,1.325744779096087,4.008974748252392,1.0972901625233638,2.9499462476903027,10.452883847205888
6,6.727796955376738,4.498225705089615,4.419451223801568,1.080124832990826,3.153071026132417,-0.32816913027444417,5.773342121985667,2.7079060479204617,5.206447438937046,4.178530511377421,0.28593671772146356,3.3019863333630886,1.8457925189162356,1.5206669562392237,4.640967037734596,1.3319169641162008,4.1512577728104665,1.6501244739268524,2.3520745673359778,11.796154513073445
7,5.587060733614961,1.8614722295369597,4.060395804749045,-0.6710785287998702,1.9176813374638924,1.254814200652785,2.431477336946651,1.4094717019647562,5.7082013389389825,5.9455201526899675,0.13453949478357874,1.51031148519215,4.368490793623418,1.0547997564986407,6.048550137121221,0.9489644828570676,3.2762204792333884,0.4596501281641663,1.9300584835173935,12.240691636904517
8,4.591366073545969,2.575712338406762,1.0090050960303691,1.5545312856245226,0.004441607617355903,-0.24983818816980508,4.6988705313262695,2.8030490214194392,2.884261896826522,5.966484242963109,-0.047786732179387226,2.4868408621134073,4.730268854324244,3.2620928839248258,5.549928135394988,1.0855976111827124,3.417837264796569,-0.5407168893105232,3.3725244747192593,8.472058903418688
9,5.916662603783068,6.388124060464996,2.518861810241828,-0.30976717024468914,-0.8635092912875653,-0.9839601459447898,8.751105405062715,-0.46743460297296524,2.0655703946493533,3.309947191120218,0.1299205326684547,0.6284611049802455,3.2247883258570367,2.839719739569313,4.34756125466067,-0.4721093612382812,5.348885481228957,1.9353089428539743,0.023796576897752164,7.4336664138247155
10,7.389110811004835,4.75823316094969,3.643070645247589,1.5157716404118615,0.13723707804180396,0.7103054500493453,3.5968312384643086,2.6480789264690223,4.654857183628881,5.417879120873971,2.7524458994991363,0.3749959215471603,2.885677358591464,4.984604956441031,5.600441285059837,1.9268193591915619,5.616197598609612,2.817080104414708,4.055622687110423,12.178454156257146
11,2.5168244183047417,1.7157713865303088,3.992906787499802,0.5585662734931258,0.030611058600215513,0.921521929859501,5.035196671527416,2.0306972701918964,4.949183276588159,3.8142624026731844,0.5031009188983484,3.9939965933287374,1.4520484386992774,3.6701694144020753,4.814704494880953,1.71637147074787,5.956728237057767,2.953233492662224,4.338904934244551,11.116140086124682
12,2.4872374076826205,4.3761083322295065,1.494332961696668,2.9157828322864536,3.0786268527074556,0.2729793470661721,2.472789633674336,-0.09790894718081433,3.404610386808077,7.818442974777964,2.892145568232671,3.668468151995619,1.3946731364007903,3.3552083189609765,7.341819126342974,2.001514604784551,8.21780018367608,3.478550232307667,2.117611816028738,11.288332828890711
13,3.6818744051212047,6.247346727007756,2.5412006173077653,2.9393483494202437,0.6981837361743368,0.5684279887753427,6.397686031158907,1.9049534491543318,4.291741692806786,7.5996499766523185,2.789549494491655,0.408259265006766,3.8855873678513264,1.7856282628472995,5.719644662286072,2.9161396755757916,4.43931270696355,2.4183476315256924,3.283187498465674,12.278465990057605
14,4.062243000704958,6.705132531339646,4.322191906458077,1.9875964505719477,3.318534892385383,0.796103860595565,4.542663736506656,1.2946328850997602,4.478006600095087,6.969328073765827,1.6490545043341889,3.4719470865656783,2.9921113250523947,4.6916649070549425,6.573672371332222,2.1122184401728594,6.463109961925572,3.699390184776413,2.4583501876725533,10.64205493963436
15,1.7976517508340293,7.453332281116651,0.8207248076070668,-0.6063393760932068,0.02225216671586283,1.1977470981330482,5.507960606297153,0.6346680870521895,2.888110601429229,1.290086139497975,0.6975549702164234,0.8437781700361868,3.851480989944212,1.931675061563416,7.085681488180581,2.05703801558788,4.207642794732247,3.299545552426632,1.2973098037903341,11.1356027066637
16,4.73337755140019,5.373040217702804,4.139748205772103,2.1557530855887466,2.1815297009307324,-1.3540453774986352,5.874124569967681,1.2069929883531758,4.2073799420979,6.856351576005839,3.064594712167985,3.6719035118548415,2.043371637221228,3.6831837089022885,4.8617754767686225,-0.5561320225161133,7.122039090701132,2.0891619165450237,4.295592190374956,11.222097538434902
17,4.967844967281977,7.756924384797282,4.3792380273708655,-0.7888551108810264,1.316438006183574,0.7411920727493011,6.97411621310879,0.5398532010311516,2.7549729617414256,6.303431961852015,3.007599625149847,1.310826765989559,1.3367601661764694,0.2428388574174698,3.6753416737254807,-0.6601189824894922,4.653773850762402,3.0918450288096744,2.9248200784552827,9.136245878609229
18,3.8923531922096686,5.172676282116955,2.693565698889683,2.4363950029362154,2.170576833915248,1.627694856548414,5.238517136004923,0.030300430279102564,3.9656638129736645,4.745395683352314,1.5063105312614091,1.5614803134157922,2.661477795814787,1.8119054229195197,5.681340093007712,-0.0420308439316992,6.496855994495317,0.2992071629219384,4.733800324251513,9.309413572068776
19,4.920035864211057,3.0148054346789195,0.9407841257578657,1.3365639769476045,3.233479370468963,2.0802400640390557,7.884352876587338,1.9787659949928345,3.3188245705010826,3.597901426766828,0.34821478791468263,0.47437262462561747,4.016863952556083,1.367321408844823,6.995374943578055,2.160087987470704,2.6529015192275627,1.2788385630534602,5.377035755912818,12.614353617870528
20,1.5847443989800838,4.883098074199664,1.947442217297119,1.0259481767036887,-0.5237096226979554,-0.9352392413242733,2.498550159818767,1.3743264605869538,4.6855178196792595,5.145891855823533,3.2714658039491713,0.6535787104387083,3.431279520107378,2.6024199076708086,2.0071022712001834,1.7990309720171322,4.070162963739582,-0.4566433350686234,4.743450606934385,7.936634949277733
