,0,1,2,3,4,5,6,7,8,9
0,4.1906504444226105,56.01148540766153,653.8622382138113,750.5281256413051,167663.53534910508,2834.8134450760986,932.755348366864,17638.559426361237,12.52989445251771,781238.2481912127
1,6.75980129884895,82.49584505492474,972.5288441796176,1116.4563904952981,248839.43284371434,4204.63069038239,1371.5874486391929,26186.801846891405,18.921963659286725,1159449.4896293972
2,7.292031464802264,113.80640663329903,1352.0967286206896,1541.2729375037263,346400.4161142935,5860.462680310365,1893.9561724280527,36464.732044458906,27.34360566764689,1614085.4129399282
3,1.799391688174072,53.08423763935025,624.5688404789998,717.0609857317861,159840.01130587902,2702.9243292388155,878.614201113529,16823.49743315493,11.632517019183751,744782.0416263709
4,2.856270989861521,41.618396875888166,480.36157781067084,549.1871102971213,123196.75740549354,2079.932907402155,678.5035319161167,12965.67649602833,8.361974142034557,573994.3088524175
5,1.7996724404276039,37.83373697033639,443.9797134463136,511.1570055324473,113496.59475673022,1915.1502592894562,628.1989303299067,11943.075208516111,8.113959591585152,528803.5254084028
6,6.7480586139689045,124.79203221587386,1470.5981280809071,1695.2311508423822,376464.5610034724,6363.822897409128,2080.1337646466236,39616.417536855944,27.94667990553604,1754140.9905727168
7,6.126278652771417,100.76523543172509,1184.0479103208415,1371.110936526973,302998.2578716995,5119.7108083506655,1681.3872810991222,31879.546847438807,22.72043958387693,1411819.3159262564
8,5.412260218614094,82.51459052697852,979.104581795921,1122.774017431053,250445.335758151,4233.492252810394,1376.1960034594879,26359.46148625742,19.497274934028408,1166950.7423489722
9,7.545746931776431,137.82953639298634,1636.64815856852,1880.689387334646,418845.40758805745,7080.57297805402,2303.7947037925414,44082.85058616543,32.37948484670093,1951620.0807262226
10,6.0199963476733735,93.57734734840857,1114.2790686682806,1280.2138539490268,285067.1735596841,4817.127009464098,1567.725720631715,30002.39127749073,22.078295525275976,1328260.9713648902
11,6.822243227105957,106.6296923667913,1266.046045694467,1452.7157779589427,323667.04547424044,5470.05316937049,1777.78359745637,34065.82750463626,25.160395812697903,1508117.1223226693
12,2.536407067493339,23.48390586252409,270.7491598555285,314.9426180735966,69139.78697260283,1164.4568583239734,391.3099084699931,7269.668791127095,4.552261351619883,322122.44271900586
13,5.712505894508879,102.81150795997361,1214.7442837042643,1390.6235211077008,310705.09959001536,5251.540660646082,1713.4303732969543,32696.61405844646,24.038517163466373,1447725.1250719603
14,-1.0732643355522526,-50.37243878943386,-585.9815800420349,-676.9533399614523,-149711.47562239843,-2529.279943827677,-822.2477682737313,-15756.31421612097,-11.744823279300642,-697572.0494425835
15,5.1503234693337365,91.72897670942882,1099.765179639643,1261.441615323847,281669.8062960965,4764.187608511371,1542.057860530608,29648.84989597096,22.455871684703922,1312464.8848642881
16,6.285177970117957,121.40440475195147,1438.9324342244872,1649.0069638881098,367503.11743711005,6210.8898652912085,2021.637059260582,38678.57626644326,27.971517518350588,1712374.346726364
17,6.68656221634092,115.85924898525204,1388.102486872623,1588.3720949527744,354995.9695395606,6002.063882208559,1937.9810806733149,37373.06994526582,27.71020165272963,1654112.5652969584
18,2.3603481807345434,35.05476953577086,414.5136441020195,474.853964765184,106147.44791312974,1794.618829996379,584.3294905497532,11172.526697262227,7.752047060168865,494599.2328534001
19,11.329470705433199,192.79858268194783,2296.912074870875,2636.0804041507777,587587.9783043142,9932.939013294897,3223.767473135103,61846.85969810557,46.30638217546002,2737881.7729662075
20,5.346970186329301,101.01630539766435,1198.4670178681322,1375.346876893128,306668.44362255395,5185.143588857025,1682.4184137074387,32278.70506699257,23.739188978226586,1428921.5374727822
21,4.457713267846467,94.89586571778462,1117.411152228695,1283.5077357260652,285739.44994104165,4827.816872018395,1574.8400500636255,30071.697355956476,21.575715650330366,1331383.6465493934
22,2.4906443608549207,67.45259055572309,797.9061204327064,908.2505561279254,204167.2306624579,3450.5146165437495,1124.1598966842068,21487.201127950728,15.613459831667798,951315.1540181172
23,8.307252466728986,152.91611590571904,1816.1796019963328,2082.532015978693,464608.41554438946,7854.352096012458,2547.847881511089,48903.866609506294,35.83934171843956,2164841.966685652
24,4.291518311542592,118.49162763311219,1413.5950395370874,1623.0682314416906,361454.7978729583,6109.183819978861,1976.4413611656803,38049.97866530166,27.638904021325416,1684193.4961893312
25,5.580539021300133,117.67353951388574,1395.1345079274931,1600.4843774029055,356904.3661867707,6031.217578746094,1964.2301426663948,37561.557139206954,27.417347748927774,1662976.3049090833
26,2.797843221060084,57.77559840019595,680.8171303269161,782.9926690282283,174158.14218800943,2942.7487816908697,963.7670462949617,18324.517784336935,12.865690157732613,811487.0426919267
27,4.28187557753952,74.0178153355778,887.5746454765563,1015.0229091502379,226868.08947599362,3836.9483806250505,1231.197850427025,23887.281025397806,17.95128018306835,1057102.3532343844
28,7.9438163103165245,132.71652404149714,1572.8394753276311,1803.0370302339172,402315.0417532364,6801.205887605005,2209.677486298093,42344.55961737012,31.027336536226088,1874593.7696238433
29,6.595633390072694,120.61990555872748,1428.4591072761918,1651.5877875201636,365754.10768231325,6181.457033773073,2026.1164009356403,38485.252254182604,27.919490394665814,1704244.66338632
30,15.580786199340608,274.867394831174,3258.105454003873,3739.444671966121,833293.5793875139,14083.327718258523,4579.479322861606,87701.81813156903,65.37047974184364,3882715.665301603
31,4.680550070977546,80.87386983349052,957.4236204693751,1099.0838595871671,245030.25942050616,4142.933710541028,1348.3003930890538,25788.313740140373,18.637588343577846,1141726.2373612244
32,5.023295239336292,124.40905800528807,1466.0498502948487,1679.0817511035596,374835.834081531,6333.060866241255,2063.5554289021743,39450.07285905224,27.878374802664233,1746512.9204107665
33,9.582109116592953,163.20507617456985,1942.7386764626017,2227.7785840242705,496943.44648530154,8400.483051091209,2727.2825720780784,52305.51696994385,38.67536379906002,2315506.6802299265
34,5.836665150473912,113.41848334133722,1349.5602626612742,1551.0692853306007,345011.98176942713,5830.453645093813,1894.2221835939697,36313.52011540036,26.916195392617343,1607575.3342346253
35,5.748862237543884,119.48978367503659,1426.483440637915,1635.9766976091835,364842.06476174784,6166.917684380668,1999.6694830289928,38403.097750706285,28.610386478220857,1699977.7822987118
36,1.2479594771542586,18.292323073589685,205.52363300431932,230.63776756062458,52415.5677861717,884.4376567935966,289.72394723366705,5513.5040678002615,4.560451758909951,244212.59276100007
37,5.737617837003199,101.73702642447978,1208.7068841357357,1392.8932412393008,309085.9121149224,5222.073167375456,1701.0607531881979,32528.947224030533,23.699916090362592,1440166.4815741072
38,6.709157690854401,115.06470855363484,1356.2224192688489,1550.6370397672963,346797.666027799,5860.9009678798975,1905.3578652070535,36501.104255165046,25.98888573402073,1615883.859886325
39,3.676382036184609,64.62089929506114,762.2719912327788,881.4433888375601,195058.04190479658,3297.7334708405842,1074.8209192295978,20527.864151464953,14.854745070314467,908883.9097508374
40,8.482888350019445,154.60281119050478,1847.106724482027,2121.3897588269224,472559.8529259172,7987.963523436344,2590.807863270337,49740.70917495725,37.672487982162934,2201899.2251855684
41,4.543710913307057,71.9381739693963,856.6064570886086,990.105891349121,219452.36648908432,3711.73561926918,1205.2832058162699,23098.785011747943,17.282578246081663,1022568.7635716802
42,7.291048834692036,151.8591426619658,1802.076883630949,2070.351750215932,460841.5609862186,7788.304541493523,2533.716858723688,48502.761131669766,35.514720412287474,2147280.4501732467
43,1.208990785645362,22.910896974561773,269.09806842108156,317.28822652751427,69323.44870086348,1175.1424356356843,386.5889336224867,7292.478760089272,4.931852403610948,323054.19291702745
44,1.7220211041277107,59.9480004267207,682.3181925583419,776.9012227009256,174535.3046798101,2949.1506647342053,967.7190526173073,18364.482653635794,10.308550359378664,813212.8604933381
45,3.8560408687680305,69.84162351522306,818.3367537614448,940.1696971627014,208885.39549579888,3524.931139784154,1167.8626223758051,21970.261752763,16.064418962268142,973257.70468115
46,4.445805046470551,78.79452487281611,934.0743128964548,1070.7710733187794,238817.76097852632,4035.894232056553,1311.98737800133,25135.73590957656,18.773482139589845,1112762.4156414873
47,3.859695958104079,99.06121844748328,1184.9935952356352,1359.0674641588123,302913.05076283053,5118.255047352913,1655.593645553675,31886.70441735551,24.285733018781723,1411407.8182664085
48,2.581200113205848,20.53299288892626,248.11099575664807,286.2482407023894,63484.48001614991,1073.517627546404,348.09364959766,6681.315231085098,5.329368116898982,295806.6293980884
49,5.981824339237545,102.62063376789551,1211.5387498659738,1388.9629341420932,309925.0066990384,5238.533193302958,1699.6435646073649,32621.65860967552,23.536931727124216,1444084.4136370039
50,5.781539649214122,90.54252307010172,1079.7325791507574,1230.073892788474,275784.80181975855,4661.204976690767,1505.2985174547568,29032.54103483381,22.03709696492676,1285000.585392161
51,4.992956867390462,96.54087813609269,1128.7076179792905,1295.1018387608308,288701.72732680175,4879.4367424406555,1595.1835796585021,30380.250739633248,20.7952996392987,1345197.02086192
52,5.416590110801574,95.59817287096519,1135.476648486454,1298.817427369681,290281.9346780172,4905.211632097195,1592.0076978927466,30554.654772853697,22.030147807559892,1352544.303061971
53,4.6832756490157434,77.8663849425916,931.7785739812432,1064.319360612189,238155.09415073312,4026.0378631983644,1297.109977000784,25073.63844108005,18.72617872778052,1109679.438579614
54,1.0194835540857552,15.02609060603364,176.60533301714858,201.92681159132533,45209.28432061023,765.9909861515243,249.4439451625236,4756.891528855189,3.7313375591412554,210668.71030440953
