,1,2,3,4,5,6,7,8,9
0,0.701888903797639,3.0967529533137146,5.196201109585353,2.91155070378705,4.811299705416742,4.867329729117373,-1.4013148721164501,-1.0388622792642304,1.166373019556364
1,4.575218883246759,2.402038439045776,5.704198065485574,1.9480220157180765,-2.9491452458037672,4.096558157438127,-1.547288655039084,-3.490726403023041,3.294705282881493
2,2.77408815912493,3.5939137120659357,4.173871073996861,4.072792933873078,2.54317862577314,7.653034042119767,-4.820486382881323,2.4016674232576363,5.04952938923579
3,3.7001530356318613,6.836946824393507,4.2302352949148325,0.8439633210495385,0.7986921638512455,6.829566228731761,-1.8518066711036676,-2.213899067033718,-0.6533393724470917
4,3.1037110553068707,2.7863446878285423,4.457912726732626,5.06434645807244,1.420778343040463,7.778344672232979,3.9451467061696546,1.2174495642095287,2.417802194624482
5,-0.8090342556617576,5.5515490298278,3.8750591968082295,8.33282665723032,1.1300280339032862,3.785504497591057,1.4328196978591723,-1.8307768649793625,5.070013355329499
6,-0.11188921517970929,3.3414359184189553,4.357047381033067,2.8205499600587465,-1.4434309426273804,7.340313453075804,1.8169241064931625,4.696975243069863,3.6230825959516437
7,-3.6735023603226655,-3.984995632996521,4.694770870432866,2.0515590656004927,-3.1619742335537673,2.8203458498395286,-1.6299647356670222,-0.5597927041196382,0.8221515302959352
8,-0.012684096485856333,4.3780954813573105,5.30210140784608,7.4024984576925,-0.9334742062297321,5.193020974815037,-4.782118226994154,0.8786696359338619,-0.9983064498543599
9,2.173131110976459,-2.417932180966801,3.6833136682875622,7.347737822249423,-1.2230430284384681,5.090303126335467,4.2247773079425945,1.5856447996750016,-5.487046168577928
10,2.0541077613093557,-4.19686612181613,2.1215603316093623,4.510005226077518,-1.8114411710559624,6.288568376012435,4.9466146755286795,4.6788439791027585,11.541207338984044
11,1.456872384907535,7.868273232377004,5.391441249110919,5.683182367236202,3.708071244706895,7.358755591047753,-1.6363908992442284,2.9398971740691446,2.578951919916122
12,-4.230515283235565,-3.1555986613996354,8.10656420333178,6.282169943823538,0.6720219730059032,2.4365641268687273,-1.241720204682769,7.7886198012595305,-6.101834650945934
13,0.9147942987991751,0.8242150763228944,6.334028406189434,1.658861267654669,-1.1891826364687772,5.736880758011071,2.635351502530256,6.488186561266425,5.650229888452684
14,1.3462025887479954,7.185795204319399,4.9409891499900445,5.505478769097041,2.068262733061204,8.055622002934733,2.5718979758057845,4.238875242707589,1.4792921711854068
15,1.6016335025270907,2.757371227891982,0.33633408545313337,1.364339868837349,-5.135449716847855,1.286596168446942,-0.8238230477807098,4.652318222493094,-4.676665882052237
16,-2.8879101635928253,2.6448345348875506,3.184304189758625,6.289579646038535,8.38576702160177,6.1927514531710095,3.6422822578812353,1.682830794988781,5.436565154079593
17,-1.6286838458228041,2.3688161760300184,5.18252083270853,1.2660564919724568,-0.13920543198346835,5.508264698348447,3.535498496279139,1.8876634652823587,-1.4304165405810862
18,3.7426393864168372,5.984227450528872,8.44709108593956,5.110866248396743,1.9756057467180028,6.179725578270141,6.048423327433835,3.967497345735179,-0.25983697397775973
19,2.1803675354349776,2.627873207438444,3.822566636349727,1.7802347240835337,2.303313186918421,8.178186436302731,0.14234131336984213,4.679047510418933,4.046138240869767
20,0.9185638944825205,-0.2844526654952544,4.718903385122683,1.6178132633617364,2.9808828733986186,5.795041873255573,1.6158824451047331,4.416401300894226,3.7226939332294067
21,2.4734080085696695,4.837481895534627,2.3690523387946723,6.39649043214722,2.116630988721622,2.3503678618537025,-5.322347317313872,2.5620449447908866,0.1767318474715487
22,4.803661697306879,5.598563686944636,4.7119937964702165,5.509425262448672,3.1385986714005405,3.0425209871310788,4.476101889621089,2.9496805835285915,-2.559788378716504
23,0.28528430364369095,2.3489680936778337,6.5923788199419935,7.571134924485395,-2.1272484624830876,8.226421098134256,-1.3492948537552842,2.558175812732369,5.705314698092556
24,1.3439625078481394,6.953794938132145,4.329476419634608,6.840467514750238,5.072293059933644,6.142057485479286,0.7707973604859018,2.0255964382545875,3.966604782054458
25,0.18412562752923223,0.5807433864392384,4.186779255360738,7.461086903748397,-0.9248558205712714,5.846407284265287,1.7027777897593055,3.496036947442192,5.708367180527494
26,1.899518403446809,5.571401995367619,5.171092953621073,6.068779058117581,6.788015614849138,3.4867183646127478,-0.5046240249081073,0.17642904653901903,5.674584678317755
27,-1.4501392227746936,4.129817277442427,6.149978856124084,2.915322413542899,0.2976668255424004,5.938985485413802,2.5599476559160257,4.039118718535199,-0.5310906602649461
28,2.4591981376564993,7.158589421786241,5.330009394782826,4.761898897421785,-0.3181370162940502,5.162860379251782,3.861597578006535,-0.08380564303904858,2.5024868350168252
29,-3.2701270933729103,5.271735413273557,3.738553705008478,5.309882181582239,-1.2573320630715041,5.336913053033698,5.480036028378581,4.170771168158598,4.201656102727681
30,3.801322857877702,6.3462773136909725,7.373373180773715,6.490029071419791,2.733140462951353,9.089266036919017,0.09258546220372721,0.24265308630791127,7.772914898308015
31,6.841645879415735,3.4160164023411492,4.80051647928673,6.036949249162091,3.034654736704029,2.938248944938079,3.5070919311875954,2.315847924984902,6.069804544434435
32,6.356206221944524,-2.3147135112364,3.8931055592092862,5.667075483361011,-0.8127852591161184,5.730385802243589,-0.8461665597119903,-1.0299720898496307,1.678012163747639
33,1.2173087587503402,-5.347183418668537,5.510556872314503,9.793963492430557,1.9930350558496448,3.135407533268709,-1.9417499060590098,7.095116320494928,1.6415489350596202
34,0.25954683997043104,-0.5704817343206359,3.1483411442573868,4.4871657125846856,0.459580248942898,4.5343956966582075,-1.166095867943534,3.305218547555331,-1.1704666756404065
35,-0.2791969443090734,3.106570986408453,3.807388695338231,4.621269437279279,3.5289258805116255,4.493082293964104,2.670288999820425,0.22337561674323725,0.915036197810436
36,3.51041063457423,-1.9445468694872452,3.911411195139988,3.5538684692657583,1.5386015080393993,4.8813507624984736,-2.226022992126162,-1.7863514831133687,3.91658700544506
37,2.4667495360592593,1.0609718143537523,5.174597968985297,9.829144114772765,4.540139267987934,3.733776416826854,1.0978237193095957,-0.44309143260112727,1.187618117287237
38,-1.9645016309546373,6.270422855439307,6.562328995393961,9.93373859089596,-1.815863627952444,6.517325488570597,7.10802085572721,9.714583977618496,5.67804566178903
39,3.1301987697901725,-1.215152804341416,5.594390949871522,2.9333763407009346,8.987781230545973,6.7954569148428785,-0.15647508270007382,6.113495632391366,3.9509393271599746
40,-1.059745179526605,-0.12379327548262253,5.594543449335316,6.832413496143229,-0.21492652127366596,8.041846379354672,-0.168031144718868,-1.2301179826736282,-0.5794999664499896
41,0.5520697366701692,4.939160402949864,7.370577985466991,5.256013680854774,1.8997007380230098,5.0368542333044255,3.007304604044174,-4.734183123410594,4.434666022394765
42,0.17532619151141082,1.5750235582890968,3.1343606818076215,3.9830455222302907,0.14205740293601288,2.9381249573306016,5.115795745755033,3.4118468080932542,5.462226946864251
43,-2.04047538970672,6.756965787901667,4.532157607917207,6.83602252000492,1.2878111059652122,5.950119080403892,3.075716581342413,4.6148716809179025,5.735397042312156
44,-2.797064247015175,0.709051207026071,1.99857950451206,3.3222582805594305,-1.7383922427637915,5.995079589707917,3.051013660005312,0.3364842225801099,-0.46494297870127
45,-0.3804932616060608,5.140355077068044,5.545736690067641,1.3586771717839232,-1.357098660250723,7.0293321547745355,7.705478837749468,4.112213313669565,0.5000462737069711
46,-3.7794521493090434,4.013120712163491,5.807109060765683,3.53249225892173,0.037480705974307416,6.551337852110657,2.3649742438735677,-2.9552551094072355,6.257387414305178
47,3.5401180756430186,6.204036368383238,8.177581559348681,5.065459414752012,-1.8982883101788874,6.550114079459785,-1.5160934115564653,1.4403490671642478,-0.4093063016811098
48,3.54972641418967,4.381587743962029,6.58811725759565,4.532939042603281,-1.7206266514734736,5.8992518199858415,-3.710843167880226,-1.694140223792726,5.984228728808957
49,5.963142014337791,-0.03106659431846115,4.435812591371983,5.230687844145495,3.891559058008057,0.004435637593365627,0.11617906658273713,4.127894389804652,4.884223306759816
50,1.6039163362472468,-0.011597658111928588,7.10118081529172,5.795402596658222,-0.7043019700135171,4.917774432249696,8.85913667387314,2.9131655875912066,3.0001287457901293
51,-1.8943485242202716,-0.8699004208228964,4.311213356163443,8.219668044430607,1.1125973703905017,5.050749451968968,3.293825961159794,-0.1832593886188416,-1.1763877241260916
52,1.9031812652904008,-2.090676815421941,4.312351254429501,3.6494924513486886,-0.6268732114879887,6.625243848296119,7.160741381561217,4.931241461302497,-5.650752934002288
53,-0.04618986930215874,-2.155206885093548,7.410284631470995,6.931303294481199,0.5450962309620686,5.283270843389375,-5.20454634535659,-3.105271366592755,2.254112547949028
54,-1.004880085394555,5.249688930581289,5.8181980683482735,6.294252714699361,4.232678237356974,5.162757689097571,3.152366834504598,-1.2345541024670954,0.8587329184297239
55,4.940702029619376,1.282940458002003,7.675911456512422,-0.38633860524927854,6.278273791203466,3.7576571167755803,-2.263467584992275,-4.387203158942753,2.8024186346625997
56,-0.2533328261560548,-3.573863677974928,7.9875324067278255,1.7173247617293392,-0.9708159126269702,0.7964191443622237,-1.678991134753641,0.7151391746959499,-1.588522458980544
57,0.710560329681228,3.6144554091754726,5.549659761832364,7.513705308282288,2.191976064054911,2.8929633903738017,3.4965127244739196,0.3726156492204371,1.238924685186057
58,0.025326442025554785,7.48282511792408,5.014176143646354,6.672168862329411,8.675681197826986,2.5048672902147078,7.342072352178842,5.046569956595778,0.7058844427151052
59,3.083166774092701,5.964567876936885,4.725214866670395,6.298831932509982,-1.2185900157160057,4.19779023064852,-1.8232812522144395,0.0555617756502198,-3.3891484941279857
60,-1.1046108516731015,2.384319929994915,3.4157447019491203,5.154849991812083,1.0512188915579244,2.1770925295568455,-0.7176849134685621,-3.022467912110021,1.7553033734639831
61,2.2560728801625753,5.8223606216834565,7.4980470036679145,5.338092480083729,-0.1983537342502637,3.2463763471019735,8.217935875451614,2.750616564736105,-5.095419987296365
62,1.5986393212161631,5.3779017318574915,3.483168231655849,1.4851060906951221,7.224824813859473,3.3936399780178013,0.9848942388985831,2.381107800999596,-0.725772761061704
63,3.4794767384314023,-5.531182065333637,6.0173832971620085,6.221180194730714,3.5498936746559044,2.191446900944976,3.864473741273678,-1.4643576942690775,2.190713257322469
64,3.5441863838451115,5.582401586532152,6.098321215882945,3.233945087750044,8.566601351716661,4.706813312880071,5.271277393577851,3.0039225313063254,3.3071008420771877
65,5.321146267848638,4.680335231546309,9.047895630338498,5.519142895521691,1.154270639798227,3.9815048477472006,1.6617364359299558,2.716287510454764,-0.6662702395172864
66,2.60596296182356,2.1186229213664665,0.9174432998031339,3.957635591757133,2.0593816706362507,3.4870755701039524,5.557363274818392,3.1112615683557294,4.5678241746042945
67,4.275127575872629,1.4097569519312474,3.3726195799851615,1.9439414419469223,2.8993959121618795,7.8059180941868735,8.723113632145072,0.7853165494163692,-0.06459029116839377
68,-0.5465322585341021,7.670423991893731,3.90004553605471,7.0361467410334715,2.6075824911216268,7.577501370598377,4.290514236865658,3.5279157916816786,0.08681931918551666
69,2.3794786590223027,-2.587210608618064,2.034751969482176,4.396924143808466,1.2681376639650623,5.692532056026069,-1.445902110424661,3.9291905252732153,1.7338988560746034
70,-0.7276717244211484,-2.7682401756951016,4.349141087260603,3.9127162833271774,2.8784880729290796,9.695536675979774,2.01815110212831,1.0511627555593188,-1.4825704508602948
71,6.723126433176183,0.7125819545455481,5.2879663273187845,5.366677682415482,4.1784085875943076,7.604315121790712,-0.18018806456871328,5.360996071123475,-0.5184730193981526
