,1,2,3,4,5,6,7,8,9
0,1.6367315578874488,-0.9507788348362594,2.0257088465615243,6.241994081645036,-0.8063600294335673,5.455654325397019,0.057701363179702495,-2.3162850235232213,-0.826818175922112
1,3.4136291499316345,12.276036662655041,6.907911868412363,4.292715353877318,-0.015595723688919705,3.0145210170760164,1.056842306278293,1.5967459310042882,-3.3936750864367555
2,1.0477263205499765,2.1457114394935672,5.794385068910057,8.756276185175846,0.6476863433585938,3.280083993693865,3.3721879250215308,1.6409968874756442,3.0781542330000162
3,-1.4163232010157079,2.2127567362081173,2.157737236182094,5.84820646452787,2.6502802322653087,5.64063109795977,5.179630580338007,11.03604642120049,2.8746768759441657
4,7.93969722004638,-4.035863628512583,8.643147356784976,6.560142956278338,-5.022817224941549,2.4002394431022216,-0.9972010184062938,3.082622141097477,7.351227600640053
5,0.8226915885570372,-5.160552210307147,4.038799864645859,5.523208345543589,5.18919811484283,3.604654644113736,1.4205532353140846,1.7747025435656503,2.9343967494309497
6,3.3145052534147013,-0.32133181712446923,4.832559658903653,8.843666790211973,-1.7009184129206911,4.239519583784146,1.6402689747200487,0.9137515202623558,2.8893845017737383
7,-0.2793379078803948,1.5305439268981,7.674100222968827,5.696909325041632,-7.097853209660927,7.7561627341568835,-3.244736557490893,-0.1622476324911517,3.9043202057941038
8,-0.4626932741533809,-5.117946106494866,8.067379128524468,4.317520299768246,7.1583686821040455,0.8849455755493221,0.9663068380336335,10.175919806869192,2.368873852194248
9,5.602988094388834,4.545934101237048,0.4834311354953895,7.043170531394832,0.7117975241616497,5.469170353882381,4.76230498980276,3.515165409956939,5.492235040841684
10,2.4806486001592924,4.7907631115838,6.2520584263519385,6.180280450292079,3.0364677329117775,-1.0744882543626746,4.830479443873575,6.57936813672835,-1.6891273335490404
11,3.8871237046363865,2.02310721452918,5.7818590106892085,1.5223062418926836,-1.33065521982379,4.980718986782058,1.7997741472126851,4.052034710868149,7.540717745458753
12,1.7430504237384195,2.633490278647156,7.554558417924312,10.588516468667862,2.009882143804678,6.975760939373059,0.8662871559554142,5.52413462245855,2.840829842456386
13,-9.67095771194004,4.512294183111727,3.797096967869457,6.467150942614967,2.9379724605939845,5.277702180843332,0.007143207852890354,15.038953553682521,4.379227838618458
14,-3.965604170978999,3.7976981192867427,2.884319371461936,6.4340674981847785,2.3372213994854896,6.02527979842802,1.7869484035522185,-1.7885489029904316,9.943042498331137
15,3.003360842008691,2.5631585135113046,4.400217311240606,0.639236361878627,2.1440208071492193,7.013101320593619,3.6163227117071886,-2.237914951120692,5.258899823223515
16,1.7551239680663477,-7.636306469428838,7.098243383633217,6.697955769013112,-1.47449466820827,6.149209284831968,1.8032895659975325,1.5891734742684314,2.0929065635974307
17,-1.7453661837215368,2.3839236898987117,8.290360080037976,5.08165716411898,5.474967994619739,8.996408850198543,2.0275217670260695,8.302320959513466,-1.4823311634543828
18,-2.032693825758916,-3.7302987839796176,4.830484131693059,9.349601715030836,1.889959704907315,3.698143355070922,0.5727122273917156,10.595877026931918,4.1585147780475795
19,1.7619279157837047,0.16810790215305316,3.5552773488685907,5.003900083647573,6.604677542036915,5.677787387308812,-0.7977122846715821,-1.8248744593283495,2.049894517244041
20,5.025862726626777,3.848326676392211,2.496978883350614,4.123315172183185,10.356960040687257,1.6393015196490377,2.191217066807318,6.447298163114468,1.4220806522175797
21,0.855824972985388,2.168222661178337,5.178432926051993,1.8784942885239477,-2.1295532075078807,5.7334040910451165,8.184039152603463,-4.046826662937974,0.6534232817534851
22,0.5654788527285193,5.090972106297507,6.524046358171949,5.988316547712461,4.73485628833034,2.3012565897229016,3.2870865199981854,16.544251828530335,2.0346319205577053
