,1,2,3,4
0,-0.46605385736356597,2.1698444072073864,4.789179567107961,-5.145326670198385
1,1.3883467773623486,4.360580790901,7.827903706137662,6.687765504451756
2,1.1681693511492195,4.916025018232541,5.736935966248361,4.999243076635913
3,1.8223762068945364,5.103477637945095,5.378845340722442,5.020670146802544
4,1.951307448477062,3.450718596391683,5.467304206912703,0.2766636977227066
5,5.701088376979925,-3.4034395905919945,4.280086770413058,2.5878408105621387
6,2.9264622929661352,1.0494988511857373,3.7168544932342282,0.06198419088308493
7,1.8939213448741818,0.5511551862809867,8.36855425150469,5.002247643358069
8,-3.0025727082894402,9.809416047780743,7.8829361948248255,5.752407950301697
9,-3.301767565105422,0.07194129985170039,3.9232262621587264,7.133967081280272
10,0.44096126972611105,0.7813648926024104,5.639763978929947,-1.5368994467549768
11,-3.991525815967087,4.009829548365637,5.313676032677717,5.074892869660756
12,1.0938880936380546,1.1236212736332474,4.468066153815151,1.8891594250027437
13,2.1750078482217408,3.9731821399378284,5.240674185394762,4.742914079725498
14,1.6896489158325763,4.746930844071848,2.914540359787152,0.28191818763812804
15,6.528622401029796,2.538363656379954,2.962585298444575,2.2504858321528265
16,1.235192894845373,0.3715849093535848,1.082800144043154,2.446211335970023
17,-1.503588475151742,5.825409040044361,6.603789664367602,5.630815046328363
18,0.23954708752248932,1.122404681870959,4.447431637742214,7.36116553675161
19,-0.7684479743827528,-1.9096294768759625,4.634091233822613,2.670912729009109
20,3.9142373531639683,4.008753143191999,5.675664584158186,4.253848883801424
21,-1.7484539826584142,-1.7730478279333861,5.099952942734596,4.832887917276437
22,-1.2479301813924497,-0.29173836531414743,5.104026931425524,0.7929951281774563
23,2.6242440216383547,2.170029203267588,5.634850193502315,1.7010063653178482
24,0.025296673565677885,-0.11150291403281676,7.7246097746251365,5.0834968846524715
25,-2.574549676957204,0.384724485271283,1.8876069776147029,3.575390041253105
26,-2.60918998990609,-0.3003474553196628,7.978825137189414,2.190472617910383
27,5.115631686347699,0.8408553481963099,4.306313508104548,1.1345232289815121
28,4.752849161369374,8.99054670050934,5.499295840153357,5.826506547538701
29,2.5275348929669166,6.905582427818304,3.662264127676912,2.911706668865037
30,-1.6636751943288708,-0.9344695780094301,5.808368316471209,5.125841502959229
31,1.4248373082753156,2.379967543343623,5.9660057617107976,-2.895039765779932
32,-1.4533903392005838,0.8273158997471097,6.450385283933048,2.7553084061304305
33,-1.7598741182799023,8.513645237861644,6.78802680915647,6.574967444702848
34,-1.039073266648238,1.1643262687040352,0.42434238889030684,4.964892000572214
35,-0.19409827671045554,3.7638859466856056,4.6400113289290665,-8.861061206259077
36,3.3493855677553057,2.2928973752581934,4.906049889663139,2.4385594314167247
37,-1.8701082811412664,5.193862665271414,6.623424343502369,6.397143176380483
38,2.73852606748125,3.465997971004704,-0.44019423571738425,5.316173460574241
39,3.95906733549518,2.8360285050492333,5.185478798795922,5.495246916768844
40,0.11161044263793307,2.3426181967041693,2.4858800525954012,1.3379113036091959
41,-1.3756588804668826,0.8342004235885914,0.0587707348137263,0.7604325391120553
42,0.3010007701392242,-0.13782849435383726,5.753183550888991,1.404801384673645
43,5.094886042498797,1.7618359599711055,4.022993783898834,-0.41328319242207057
44,-1.9337384722239914,-2.0599951313459908,6.81994891034809,-0.8547371337059515
45,-0.7239368047655805,4.387113798563417,4.158228683313036,3.6170758875368136
46,3.067486891068259,-0.09334475016820587,6.880418918764161,3.96713703378267
47,4.574236766317226,0.35625673785893386,5.232316064335542,0.47305722465211253
48,1.166738288226087,6.948812921672813,3.872822968948653,5.452569314918117
49,0.666129273837814,3.8920138701653295,4.959361465661916,6.2104615276277855
50,1.856630394461415,-0.21314206977973438,9.583384765817229,3.884268605170796
51,4.358659758188573,1.4993869568550555,3.1099660443184893,2.848518273725116
52,1.2201549923985087,1.6399114811108646,6.182123821727599,1.100366380969359
53,4.025685935231858,-1.0228268988050098,4.834832017345268,-0.19730313701405477
54,-0.6587727074291821,2.665764667283436,4.045342853291586,1.5649097469784534
55,3.9846809419740183,-0.28284084508419416,3.4872948098380414,-1.2898337710413073
56,-3.8023105613977526,1.318704419406286,5.577906478337281,2.511976721179685
57,1.2490861413896226,0.7567570659977452,1.1789832407709024,7.3164895203205225
58,-4.217964494062422,6.536980368015144,1.120672843507919,2.8723830953167564
59,-3.9288196837688583,-3.124671696392952,4.0450034725034465,-0.19063890223112556
60,-1.1236327222264322,12.09788205049805,6.9313097119488045,2.6811890830120975
