,loss
0,166.31977640478107
1,13.767053506564864
2,13.570331324035749
3,12.811157155937778
4,8.005666991557451
5,5.833242629962481
6,3.932714632183062
7,2.6669498905048608
8,1.7422354665735487
9,1.1044462410627283
10,0.6704626437602386
11,0.3941316363963976
12,0.2519576700336188
13,0.5484594622697738
14,0.1508369059298471
15,0.17011235914961587
16,0.44893497251069947
17,0.26122239197300434
18,0.3140454591795594
19,0.3009927786434514
20,0.16787348272361546
21,0.13577801952522206
22,0.11443376932792182
23,0.0561636238932981
24,0.07898951708986468
25,0.3473678545499572
26,0.14176782514998587
27,0.22744453128801467
28,0.25033968329764233
29,0.2574278899829485
30,0.25559384322781487
31,0.2336909240382763
32,0.1734960718147116
33,0.183676861540794
34,0.20802538160016315
35,0.2239696289156088
36,0.24224398093546862
37,0.24249361074828713
38,0.23980452467157454
39,0.23632390511030277
40,0.2350091199155253
41,0.24539375976012856
42,0.24564360621767456
43,0.24538260580916216
44,0.24522751481911875
45,0.2451899435969196
46,0.2451899435969196
47,0.2451899435969196
48,0.04274037558981725
49,0.18713656033922366
50,0.18781507046494728
51,0.17572372430529803
52,0.17232400923504088
53,0.1720045869393232
54,0.17149848218927932
55,0.17167343016407965
56,0.17195822584137144
57,0.1720671051672804
58,0.17207310472092718
59,0.17204630830201317
60,0.17200965603451346
61,0.17195360255001368
62,0.17197261282035825
63,0.17202356083332804
64,0.17202439750336218
65,0.17202439750336218
66,0.2451899435969196
67,0.004654261297877049
68,0.044389278798951715
69,0.06590662604175268
70,0.1004306787905831
71,0.09357544116363048
72,0.08743950393455968
73,0.07447251126160293
74,0.07813928841712547
75,0.08424816646064759
76,0.0860122669837664
77,0.08381109233295803
78,0.08255238166759593
79,0.08207892213607026
80,0.0812725998554007
81,0.0808219076194252
82,0.08068617357448193
83,0.08112473553233501
84,0.08176458495237426
85,0.08199698598294347
86,0.0820266193957333
87,0.0819219906972859
88,0.08166785150908051
89,0.08127630426256705
90,0.08087578939324969
91,0.08081685900297098
92,0.08157057012948377
93,0.08157428266156153
94,0.08159185660692447
95,0.081590778065745
96,0.08158695960945117
97,0.08158695960945117
98,0.2451899435969196
99,0.0035597237732001297
100,9.82938376372644e-05
101,0.035126099119494825
102,0.03793473846739648
103,0.025581429691951207
104,0.034087291330368696
105,0.034203824410510286
106,0.034135557870699884
107,0.03208174406419939
108,0.032321830746310454
109,0.022681105561605186
110,0.028175704216457653
111,0.031135495208475916
112,0.03041959497627378
113,0.021488384463674848
114,0.027824790311866465
115,0.02401808038468012
116,0.027336331254391055
117,0.029155712339540507
118,0.02950188994864522
119,0.029024955845651235
120,0.028157766377178817
121,0.026400416263666404
122,0.02449535005761394
123,0.02387154475867126
124,0.025887658200453245
125,0.025783276486326834
126,0.025898755581760913
127,0.02594189836067251
128,0.025883343343751974
129,0.025855281902345872
130,0.025787212531986903
131,0.02571305366300969
132,0.025686830048344156
133,0.025780664342876847
134,0.025737839849313993
135,0.02577652996023838
136,0.025765809544716856
137,0.025765999739419954
138,0.025765999739419954
139,0.025765999739419954
140,0.033855484176605444
141,0.013201466796219918
142,0.016366460515790493
143,0.01677252732525769
144,0.017492476931910694
145,0.010828726580221826
146,0.015266471820468475
147,0.015138719064656136
148,0.014887928494110803
149,0.014824507796296515
150,0.014534179004876968
151,0.01448977789776773
152,0.01457503594261711
153,0.014644009544015013
154,0.01466191147467466
155,0.01467832960291604
156,0.014701584544986268
157,0.014695663163732497
158,0.014729341199574364
159,0.014410578413570185
160,0.014594943715467323
161,0.014611632336972491
162,0.014609505095501518
163,0.014608486798204368
164,0.014608699030193684
165,0.014608699030193684
166,0.025765999739419954
167,0.05486036704115005
168,0.0015426604096799856
169,0.0028209329707058473
170,0.014867557669580478
171,0.006916294791121658
172,0.007684171383762539
173,0.0077617247516110766
174,0.0060098909499988196
175,0.005787865894945732
176,0.0055233512451424716
177,0.002205195067757959
178,0.005509887917840572
179,0.005729349133460904
180,0.00613386885797329
181,0.00597240873245708
182,0.005804260679283857
183,0.005800827964575372
184,0.005845685627773989
185,0.005865212637009343
186,0.005813231783649009
187,0.005838874092658042
188,0.005839015031568362
189,0.005829716902224558
190,0.0058116685728784034
191,0.005795028144748748
192,0.005806190246292253
193,0.005462610697322123
194,0.005726942116258016
195,0.005786000411736936
196,0.005812837810537541
197,0.005815529822795984
198,0.005814905199068132
199,0.005816882875110618
200,0.005815217818155638
201,0.005815432539702847
202,0.0058157156095814955
203,0.005815821372836538
204,0.005815821372836538
205,0.005815821372836538
206,0.09235051173638364
207,0.0011287391577559092
208,0.004065036943956102
209,0.004095118616090687
210,0.004234481156908387
211,0.0029626727445974943
212,0.0035985155900091215
213,0.0036755509078663096
214,0.003680808590338369
215,0.00366267128942388
216,0.0036044688036938055
217,0.003572339657015533
218,0.003552961014012368
219,0.003559960526507311
220,0.0035989545552284063
221,0.003610244567924248
222,0.003611591115347146
223,0.0036147126647056993
224,0.0036157309632662837
225,0.0036137798808346666
226,0.003609191561936509
227,0.003605182881842417
228,0.003601052757018053
229,0.003609590302851462
230,0.0036060960145443133
231,0.003607280400126811
232,0.0036083305542042865
233,0.0036083305542042865
234,0.005815821372836538
235,0.21839071819057132
236,0.0038923926893881244
237,0.002629565196430761
