,0,1,2,vars,t
0,-4.0,-1.9822579585536022,1.9814611386250347,0,0
1,-1.9822579585536018,-1.0000000000000002,0.9995737689605357,1,0
2,1.9814611386250347,0.999573768960536,-1.0,2,0
0,-2.1279893463008515,0.3672627020893674,-0.3674652974627865,0,1
1,-1.0378864438360507,0.16843217862980117,-0.16857121206265385,1,1
2,1.0370897069375027,-0.16858095208765517,0.16766978419264345,2,1
0,-1.3983361917516974,0.3968172078726042,-0.39677003875736355,0,2
1,-0.6697989790569135,0.18317444924179593,-0.18318991099882878,1,2
2,0.6690022891550775,-0.18332181005194012,0.18228247451248455,2,2
0,-0.4246136489375109,-0.04281790802234214,0.04275553172240484,0,3
1,-0.17858605078917045,-0.03519655905640615,0.035126824317660184,1,3
2,0.17778944687027898,0.03498506174417557,-0.03594581137705348,2,3
0,-0.34876312116315517,-0.15453187522276932,0.15424868046445606,0,4
1,-0.14032180308432368,-0.09050966623441702,0.09032990279057714,1,4
2,0.1395252316776553,0.09027366292421529,-0.09112676678362687,2,4
0,-0.30357736192656604,-0.19435971783726402,0.1939402783634017,0,5
1,-0.1175269828118327,-0.10996317727268003,0.10971490312698569,1,5
2,0.11673046043576388,0.1097060284569925,-0.11050436582771414,2,5
0,-0.15385944659786652,-0.46163936916172055,0.46106967479263133,0,6
1,-0.04199891386000301,-0.24203326193026517,0.24170959000507544,1,6
2,0.04120268440882975,0.24170498037010948,-0.24244652291536153,2,6
0,-0.2685369955696158,-0.2569145355530007,0.2564599300366229,0,7
1,-0.09985019910498796,-0.14087319990447478,0.1406072794683534,1,7
2,0.09905374528581587,0.14059940299813853,-0.141384447961687,2,7
0,-0.20280494770447038,-0.3454469055711055,0.34489037518757715,0,8
1,-0.06669040851729517,-0.1843998129229273,0.18408284851509846,1,8
2,0.06589410114589635,0.18409222887854224,-0.18484301795036556,2,8
0,-0.23765494247812113,-0.23939518404963347,0.23896678747159802,0,9
1,-0.08427115565642689,-0.13179388581554158,0.1315406700832448,1,9
2,0.08347477931280746,0.1315050783844794,-0.1323220291555602,2,9
0,-0.26529070445944253,-0.18401609186608767,0.18359888475351266,0,10
1,-0.09821254249710147,-0.10428049688805408,0.10403258103506163,1,10
2,0.09741619701759097,0.10399948637185964,-0.10482509343865459,2,10
0,-0.31364329690062864,-0.09452814279366127,0.09403468706899427,0,11
1,-0.12260492436234466,-0.059697454836493906,0.05941042521770575,1,11
2,0.12180880655234658,0.059423282933857506,-0.060221200538002985,2,11
0,-0.3900656415636391,-0.4628057393165489,0.46199822907516974,0,12
1,-0.16115761156811542,-0.24150015606382513,0.2410530575809627,1,12
2,0.16036232020717164,0.24111990837083644,-0.24179178783081307,2,12
0,-0.3371833827697887,-0.20796729837132008,0.20737710562132905,0,13
1,-0.13448016283235673,-0.11569745348882614,0.11536111846306708,1,13
2,0.133684299590336,0.11539060746156599,-0.11614970201272108,2,13
0,-0.3290757267492676,-0.12147972659076899,0.12088722016344768,0,14
1,-0.13039009594386938,-0.07262304444157429,0.0722846130273991,1,14
2,0.1295944093667275,0.0723234521401409,-0.07309080779028258,2,14
0,-0.26306098741836337,-0.14651818705755357,0.14594218417253138,0,15
1,-0.09708769806764424,-0.08492510796825195,0.08459444635071202,1,15
2,0.0962920940506323,0.08461558746085585,-0.08539583912556034,2,15
0,-0.22409458424846584,-0.16344256500937487,0.16278785268213813,0,16
1,-0.07743034958211016,-0.0931907842187521,0.09282069878566326,1,16
2,0.07663483370796578,0.09287223781936019,-0.09361895214595065,2,16
0,-0.21284946812163577,-0.1670109881899831,0.1663015781253478,0,17
1,-0.07175753404397348,-0.09485384785772039,0.09445641358032957,1,17
2,0.07096208950829903,0.09452968688864886,-0.09525415438046447,2,17
0,-0.1809259475134547,-0.17036665770408946,0.16941264706965017,0,18
1,-0.0556530928236614,-0.0959012891345676,0.09538152784985689,1,18
2,0.054858063113338365,0.09554780149688817,-0.09617974351445104,2,18
0,-0.1783209672776534,-0.1589127401373567,0.15792009337410148,0,19
1,-0.05433894726156221,-0.08955800568552354,0.08901853968803729,1,19
2,0.05354439371781204,0.08917573812268709,-0.08982022998146744,2,19
0,-0.2051055983195492,-0.14104712128742558,0.13989736840641026,0,20
1,-0.06785095111388072,-0.08029774734910679,0.07968079786379495,1,20
2,0.06705691114080778,0.07990010306786341,-0.0804867996582217,2,20
0,-0.2149354550892828,-0.13639105958829814,0.1353525654120155,0,21
1,-0.07280980769833512,-0.07799739531281792,0.07743619467462055,1,21
2,0.07201584933182599,0.07760100571120986,-0.07824308825455327,2,21
0,-0.21623805676833305,-0.13556623062811896,0.1345599135130019,0,22
1,-0.0734669294962062,-0.07760960151490992,0.07706459856060367,1,22
2,0.07267298823427033,0.07721435222373357,-0.07787161238232956,2,22
0,-0.21619559970360447,-0.13549150593127654,0.13448668646701667,0,23
1,-0.07344551009413759,-0.07757570930362481,0.0770317038585114,1,23
2,0.07265160837112912,0.07718062103605706,-0.0778387262424769,2,23
0,-0.21606983619468892,-0.13539530973804778,0.13436079885485197,0,24
