,s_1,s_2,Exp,pid,success
0,-9.899999999999999,4.75000000000021,1095,73902,0
1,-9.199999999999989,3.800000000000196,6676,73902,0
2,-9.149999999999988,7.650000000000251,7153,73902,0
3,-8.949999999999985,4.550000000000207,8691,73902,0
4,-9.24999999999999,5.600000000000222,6312,73902,0
5,-9.34999999999999,-1.199999999999875,5376,73902,1
6,-9.499999999999993,3.0500000000001855,4261,73902,0
7,-9.549999999999994,-3.8499999999999126,3723,73902,0
8,-9.24999999999999,-8.249999999999975,6035,73902,0
9,-9.449999999999992,-8.249999999999975,4435,73902,0
10,-10.0,7.250000000000245,345,73902,0
11,-9.24999999999999,-2.599999999999895,6148,73902,0
12,-8.949999999999985,-5.5999999999999375,8488,73902,0
13,-9.449999999999992,0.7500000000001528,4615,73902,0
14,-9.95,-5.999999999999943,480,73902,0
15,-9.499999999999993,-1.199999999999875,4176,73902,0
16,-8.949999999999985,-6.949999999999957,8461,73902,0
17,-8.949999999999985,5.850000000000225,8717,73902,0
18,-9.499999999999993,6.800000000000239,4336,73902,0
19,-9.399999999999991,7.300000000000246,5146,73902,0
20,-9.099999999999987,2.0000000000001705,7440,73902,1
21,-9.899999999999999,-9.24999999999999,815,73902,0
22,-9.099999999999987,4.200000000000202,7484,73902,0
23,-9.049999999999986,3.450000000000191,7869,73902,0
24,-8.899999999999984,4.350000000000204,9087,73902,0
25,-8.999999999999986,6.350000000000232,8327,73902,0
26,-9.849999999999998,3.0500000000001855,1461,73902,0
27,-9.399999999999991,3.5500000000001926,5071,73902,0
28,-8.999999999999986,7.350000000000247,8347,73902,0
29,-9.449999999999992,2.9000000000001833,4658,73902,0
30,-9.099999999999987,-6.7999999999999545,7264,73902,0
31,-9.549999999999994,0.30000000000014637,3806,73902,1
32,-9.34999999999999,-9.24999999999999,5215,73902,0
33,-9.899999999999999,-2.0999999999998877,958,73902,0
34,-8.899999999999984,-2.8499999999998984,8943,73902,0
35,-9.899999999999999,2.800000000000182,1056,73902,0
36,-9.799999999999997,5.750000000000224,1915,73902,0
37,-8.899999999999984,-7.249999999999961,8855,73902,0
38,-9.399999999999991,9.65000000000028,5193,73902,0
39,-9.599999999999994,4.80000000000021,3496,73902,0
40,-9.29999999999999,-3.599999999999909,5728,73902,0
41,-9.749999999999996,-3.399999999999906,2132,73902,0
42,-9.29999999999999,7.7000000000002515,5954,73902,0
43,-9.049999999999986,-5.199999999999932,7696,73902,0
44,-9.399999999999991,-7.599999999999966,4848,73902,0
45,-8.849999999999984,-8.049999999999972,9239,73902,0
46,-9.799999999999997,6.5000000000002345,1930,73902,0
47,-9.899999999999999,0.6000000000001506,1012,73902,1
48,-9.499999999999993,-1.3999999999998778,4172,73902,0
49,-9.099999999999987,1.2500000000001599,7425,73902,1
50,-8.949999999999985,8.000000000000256,8760,73902,0
51,-9.199999999999989,6.300000000000232,6726,73902,0
52,-8.949999999999985,-3.749999999999911,8525,73902,0
53,-9.29999999999999,2.950000000000184,5859,73902,0
54,-9.749999999999996,-7.399999999999963,2052,73902,0
55,-9.849999999999998,-9.649999999999995,1207,73902,0
56,-9.449999999999992,8.500000000000263,4770,73902,0
57,-9.399999999999991,-7.249999999999961,4855,73902,0
58,-9.199999999999989,2.2000000000001734,6644,73902,0
59,-9.799999999999997,1.8000000000001677,1836,73902,1
60,-9.649999999999995,-9.849999999999998,2803,73902,0
61,-10.0,-2.3499999999998913,153,73902,0
62,-9.699999999999996,3.850000000000197,2677,73902,0
63,-8.849999999999984,8.550000000000264,9571,73902,0
64,-9.149999999999988,6.1500000000002295,7123,73902,0
65,-9.449999999999992,-6.299999999999947,4474,73902,0
66,-9.449999999999992,-9.24999999999999,4415,73902,0
67,-9.29999999999999,0.10000000000014353,5802,73902,1
68,-8.849999999999984,2.2000000000001734,9444,73902,0
69,-9.799999999999997,-8.59999999999998,1628,73902,0
70,-9.099999999999987,7.100000000000243,7542,73902,0
71,-9.499999999999993,-7.89999999999997,4042,73902,0
72,-9.749999999999996,6.100000000000229,2322,73902,0
73,-9.499999999999993,7.100000000000243,4342,73902,0
74,-9.34999999999999,-0.34999999999986287,5393,73902,1
75,-9.199999999999989,6.5000000000002345,6730,73902,0
76,-8.949999999999985,3.9000000000001975,8678,73902,0
77,-9.449999999999992,-2.199999999999889,4556,73902,0
78,-8.949999999999985,7.900000000000254,8758,73902,0
79,-9.95,7.400000000000247,748,73902,0
80,-9.699999999999996,3.3500000000001897,2667,73902,0
81,-9.149999999999988,-7.049999999999958,6859,73902,0
82,-9.449999999999992,-1.7999999999998835,4564,73902,1
83,-9.599999999999994,-8.349999999999977,3233,73902,0
84,-8.949999999999985,9.600000000000279,8792,73902,0
85,-9.049999999999986,-6.899999999999956,7662,73902,0
