,loss
0,3.0
1,1.7806974532811943
2,1.5836435042266148
3,1.4518246322087789
4,1.425720399499867
5,1.3928659966155683
6,1.3722694986692163
7,1.3650258651454235
8,1.3617136792923066
9,1.3935166759669888
10,1.3607182524896564
11,1.3900971467533372
12,1.36069171919593
13,1.3472863662087402
14,1.342637020833485
15,1.3406691454927275
16,1.340507986709182
17,1.340488127091866
18,1.3404696791658886
19,1.3404046940239511
20,1.3402624151994544
21,1.339912533814727
22,1.3391928952809014
23,1.338028116228455
24,1.3372079390036677
25,1.3365596230095331
26,1.3364252734581272
27,1.3363865361774276
28,1.3363398715397394
29,1.3363092005848443
30,1.33628184016266
31,1.3363684521060815
32,1.336281613182439
33,1.3362791727137684
34,1.3362788679237436
35,1.3362788462802757
36,1.3362788440646989
37,1.3892003935300752
38,1.4682342955166483
39,1.3845874943491807
40,1.3830389715651077
41,1.382215622584695
42,1.3811122312148199
43,1.38093807514439
44,1.3809072974655523
45,1.3808924728648015
46,1.3808742698665994
47,1.380846371705684
48,1.3808198575328459
49,1.3808090657134728
50,1.3808058308911446
51,1.3808032534034913
52,1.380796804065975
53,1.380781375798832
54,1.3807468150450504
55,1.3806818227919988
56,1.3805894826136145
57,1.3805442499415734
58,1.3805263219509616
59,1.3805219122083454
60,1.3805216044732906
61,1.3805213977440742
62,1.3805213368860427
63,1.3805213128954097
64,1.3805213110302237
65,1.6273473661242683
66,3.1873465591867975
67,1.512839386270358
68,1.4672788202064657
69,1.456756852868459
70,1.454853506541748
71,1.450966251179502
72,1.449162997129613
73,1.4437974136002527
74,1.464940681170998
75,1.4437660139881296
76,1.4552206918623414
77,1.4437584441592684
78,1.439643274141696
79,1.4355735755822674
80,1.4344301535824096
81,1.4332984605480001
82,1.4328388060863444
83,1.4327364200123731
84,1.4324886352704997
85,1.4322944175263443
86,1.431915865010487
87,1.4317063710558
88,1.431625221094662
89,1.4315948313716442
90,1.431549199646469
91,1.4314588496655751
92,1.431304762240101
93,1.431045893561364
94,1.4306518511410924
95,1.4304533193801314
96,1.4303210168934435
97,1.4302983851700743
98,1.4302972287382336
99,1.430297073753653
100,1.4302970597579256
101,1.430297054810086
102,1.430297049739528
103,1.4302970428590005
104,1.4302970387039668
105,1.430297038116246
106,4.008817092066201
107,2.946744869265253
108,2.2451049528498928
109,2.004377541831243
110,1.8951799185781408
111,1.833129649876518
112,1.6973069540304
113,1.6136218688176132
114,1.591989393856668
115,1.584115504116515
116,1.5745051154245742
117,1.5641355081384258
118,1.5599959013886084
119,1.5440434962871947
120,1.5343601372193723
121,1.5321171856945035
122,1.5287829802149786
123,1.5266318230792024
124,1.5227554933679122
125,1.5291199740326304
126,1.5226371944370474
127,1.521421116958366
128,1.5170853199604555
129,1.5143311801063764
130,1.5138648494388949
131,1.5135311114018737
132,1.5131876194641056
133,1.5123011575103986
134,1.511406133385343
135,1.51068816393258
136,1.5105864067855184
137,1.5105304057668254
138,1.5103727264350877
139,1.5101773105495808
140,1.5099186551822206
141,1.5096086574207204
142,1.5094128935345652
143,1.5093581445144277
144,1.509348161847878
145,1.5093464991666898
146,1.5093462818331023
147,1.509346258322853
148,1.5093462578253534
149,1.583073028372945
150,3.077148579513949
151,1.5759736911893631
152,1.5722154785227387
153,1.5710615786366364
154,1.5704307708365381
155,1.5686914133331638
156,1.5684845267743666
157,1.568255346171358
158,1.5682300052306937
159,1.5680986027771027
160,1.5680367644684055
161,1.5679210447426821
162,1.5678796699339266
163,1.5678728682987717
164,1.567871457174653
165,1.5678693380025874
166,1.5678664690421829
167,1.5678629447330463
168,1.5678582687490887
169,1.5678523835077531
170,1.567848016768858
171,1.5678471636908693
172,1.567846931394012
173,1.5678469222514186
174,1.5678469215656046
175,1.9148434958371072
176,9.430513621848048
177,1.7191587263787231
178,1.6700630325055361
179,1.668239378756666
180,1.640594950211955
181,1.6358026008039273
182,1.6337705278979726
183,1.628499529274889
184,1.6276393217827143
185,1.7322158937581476
186,1.6264249044228722
187,1.7302455734887754
188,1.626359914774224
189,1.730185817519524
190,1.6263599133187259
191,1.6635452251958684
192,3.925653055323545
193,1.6817937782151668
194,1.6615736824679948
195,1.6612100472647782
196,1.6599097654563053
197,1.6534939333081642
198,1.650631158577686
199,1.6474005223311392
200,1.6470297048873792
201,1.6467705173906733
202,1.6465421323488136
203,1.646511597307757
204,1.6463268933700108
205,1.646225288766676
206,1.6461734973782454
207,1.6461681168657376
208,1.646164889080977
209,1.64615607044981
210,1.6461369025236068
211,1.6460986993392057
212,1.6460482988728935
213,1.6460014786958856
214,1.6459820456795007
215,1.6459792703980742
216,1.6459783907837924
217,1.6459779805133705
218,1.6459777348561864
219,1.6459777189606386
220,1.6459777182420514
221,1.8308791286430093
222,170.75549616447842
223,1.7166846232515127
224,1.7052328540575934
225,1.7014468030457466
226,1.7000336995558591
227,1.6992618843305691
228,1.6891274311990556
229,1.6854021801718277
230,1.686761854306556
231,1.6830551494354467
232,1.6747924201739588
233,1.6740118141317368
234,1.672630657931792
235,1.6837269661852134
236,1.672227298313544
237,1.6718971163508325
238,1.6717314409201272
239,1.6716219830168382
240,1.6715208473473897
241,1.671316872519906
242,1.6712237888493002
243,1.67120509329047
244,1.6711989126045725
245,1.671190717141734
246,1.6711755517253803
247,1.6711609667550584
248,1.671155321779186
249,1.6711526654138285
250,1.671151265399971
251,1.6711485200308596
252,1.6711411920588646
253,1.671124249922965
254,1.6710894914093541
255,1.6710390753588105
256,1.6710737367823323
257,1.6710263881552423
258,1.6709971177824539
259,1.6709878613534288
260,1.670986955857188
261,1.670986858300517
262,1.6709867978152522
263,1.6709867420868711
264,1.6709867072552813
265,1.670986703884542
266,1.693782342916629
267,301.7870462441446
268,1.9939148834637757
269,1.6917814406407818
270,1.6900877257843179
271,1.6898718076590298
272,1.689446740150348
273,1.691720997281939
274,1.6888980744862025
275,1.6887262979407904
276,1.6886653104003113
277,1.6886496359341183
278,1.6886417123158408
