,loss
0,0.0
1,0.10583196144412321
2,0.20402104812066302
3,0.2406404104951969
4,0.21561196685629547
5,0.19690124398535724
6,0.1266502534583549
7,0.18488638026994986
8,0.1538412458985503
9,0.17093525641551155
10,0.18469170252948608
11,0.20158782042734114
12,0.21657381609669324
13,0.02625593113859992
14,0.17487555346969774
15,0.1782664483521188
16,0.1785440547430177
17,0.1767032476425543
18,0.17085758974792853
19,0.16413622635538339
20,0.15982305614275383
21,0.15816664466273966
22,0.15810108699193837
23,0.1581216277288764
24,0.15816531328403993
25,0.15823222144263172
26,0.1586856508923753
27,0.1586392244040873
28,0.15827763125588534
29,0.1580869437650696
30,0.15755961351307413
31,0.15434272131243532
32,0.1561640472056789
33,0.15405819353380412
34,0.15305512802368781
35,0.14542095972992364
36,0.15507258516743017
37,0.14561047939761007
38,0.1454456512855522
39,0.1449007667524702
40,0.1452129976570502
41,0.14572826079827994
42,0.14593250361362475
43,0.14590070272346356
44,0.145885190926335
45,0.145881815979779
46,0.145881815979779
47,0.145881815979779
48,0.06895117076321178
49,0.13058649458427052
50,0.13056106393153266
51,0.129927139945198
52,0.1298025048870901
53,0.12942323639411413
54,0.12922501314165125
55,0.12893819461791178
56,0.12909313993278593
57,0.1291418593204252
58,0.12916328534940558
59,0.12919353758670127
60,0.12919260572601576
61,0.12910781698885998
62,0.12915084023124113
63,0.12811948092748526
64,0.1286168759864168
65,0.12874146487460525
66,0.12875229926164256
67,0.1287168886047434
68,0.12868506297458548
69,0.1286781739058176
70,0.1286769874478475
71,0.1286769874478475
72,0.145881815979779
73,0.6074323738374598
74,0.05767177531277312
75,0.0838528512398038
76,0.09296393129365743
77,0.09153203452547976
78,0.08595932237000525
79,0.06854145045607174
80,0.07740399641413331
81,0.07034815361302726
82,0.07546832573885709
83,0.07897048496553571
84,0.08295274306391853
85,0.08397689996019597
86,0.08385804582226264
87,0.08335066937346225
88,0.08270356647392596
89,0.08225978082980046
90,0.08258633963068807
91,0.08299132530103082
92,0.08333810052163226
93,0.0835655580871606
94,0.08357600040645785
95,0.08310586447326074
96,0.08253407946476177
97,0.08199865223277403
98,0.08178235173620108
99,0.08190652952679311
100,0.08219295155979012
101,0.08243750777620296
102,0.0825175099751787
103,0.08231605824148236
104,0.08216860130921289
105,0.08211346012352028
106,0.0820999137708891
107,0.08209462664190115
108,0.08208355846152848
109,0.08208263699062401
110,0.08209446432140144
111,0.08209901698237321
112,0.08209901698237321
113,0.145881815979779
114,0.46865554192891246
115,0.029917680789114165
116,0.027250886119255302
117,0.050741922630229475
118,0.035491912008848825
119,0.037575463369782014
120,0.03914495034380128
121,0.03961216637265963
122,0.038067244165772784
123,0.014421039585100104
124,0.0301845588343701
125,0.021278471608510152
126,0.027126642953384295
127,0.02972037231115099
128,0.025282261207407952
129,0.032516058529131975
130,0.034720110489702805
131,0.03461321604651735
132,0.03420820550434467
133,0.03430537939670142
134,0.03424880736775071
135,0.034072089583200516
136,0.03399898164255433
137,0.03340146990934345
138,0.032792729493850814
139,0.033504232549935065
140,0.03402275033888724
141,0.03425259594187313
142,0.03410253845796962
143,0.0338306118204974
144,0.03372480779653042
145,0.033695676403159514
146,0.03372025309639781
147,0.03372716527904451
148,0.033732183830963436
149,0.03370340758552004
150,0.033703233063362426
151,0.03370540959733592
152,0.033708857065788855
153,0.033711315124207886
154,0.033711025358910796
155,0.033720212667841754
156,0.0337139595596172
157,0.03371001890112213
158,0.033708981923059156
159,0.033708981923059156
160,0.033708981923059156
161,0.8394623323715162
162,0.014916374341895633
163,0.023783636091797344
164,0.023814459858610526
165,0.023647403669351696
166,0.023479263842202336
167,0.01935362821268516
168,0.02117134121016484
169,0.022128609762321894
170,0.022001439086990704
171,0.02186794181528251
172,0.02185263096438561
173,0.021848000329321327
174,0.021868933890136777
175,0.021914943357445704
176,0.021931298246405717
177,0.021685284456679277
178,0.021761134181084607
179,0.021748011812329437
180,0.021739102576521674
181,0.02172616490669288
182,0.021700188888404526
183,0.021665554524988195
184,0.021629966571444115
185,0.021625731465441334
186,0.021642805983684177
187,0.021649727893609416
188,0.021639066449651523
189,0.021631507156672836
190,0.021617788171505392
191,0.021615733078351518
192,0.021616271234946804
193,0.02161512970970314
194,0.02162218453264142
195,0.02161963672384548
196,0.02161853709356265
197,0.02161842853492768
198,0.02161842853492768
199,0.033708981923059156
200,0.8152683763755841
201,0.01976875598334793
202,0.008614041594555033
203,0.009269467062233971
204,0.010782629995197635
205,0.010306577796939997
206,0.009591203753142707
207,0.008604383448211017
208,0.008576326054244632
209,0.008534094758767985
210,0.00922951841028219
211,0.006406805021996753
212,0.008369769956762863
213,0.008660696335029527
214,0.008789675547793419
215,0.009001910041686045
216,0.009006318957365256
217,0.005607917768366111
218,0.008824599382336373
219,0.009152569714717451
220,0.008986659668369867
221,0.008730843873618443
222,0.00865825014037025
223,0.008601001163410338
224,0.008517872064449872
225,0.008324383986014539
226,0.007973963024778818
227,0.007945391610213015
228,0.007987969702981879
229,0.00798383818292514
230,0.007967603923920485
231,0.007892086902586026
232,0.007855827664498438
233,0.007914485601347554
234,0.007652985141087143
235,0.007905044202678901
236,0.007965203034879131
237,0.008125560729435044
238,0.00820988325195593
239,0.0074623576264372105
240,0.0077321753665509085
241,0.007774646881157921
242,0.007684461704913659
243,0.00774601082547921
244,0.007703691411550917
245,0.007701355230996576
246,0.007702345048582249
247,0.007703530931042923
248,0.007704040870565088
249,0.007704040870565088
250,0.007704040870565088
251,0.4921942620706523
252,0.00045097736106836095
253,0.004759307047812911
254,0.004898678147434055
255,0.004972901445993827
256,0.004828757264604189
257,0.004676623096774968
258,0.004501573365600642
259,0.00446376211227939
260,0.004469477311830339
261,0.004450535084859375
262,0.0044225283072010235
263,0.004349566737857913
264,0.004297005693172373
265,0.004222661547023776
266,0.004325384294474155
267,0.004212350555211852
268,0.004203521237671204
269,0.00420162521996037
270,0.004199216382967386
271,0.004194691549071372
272,0.004193038970690122
273,0.004190979496384806
274,0.004192809995300806
275,0.0041974844253522825
276,0.004203968404938863
277,0.0042156335773544384
278,0.0042294775307327725
279,0.0042320414619974045
280,0.004202588070992164
281,0.0041812798019917885
282,0.00418406562835294
283,0.004175581482187329
284,0.00417129542449679
285,0.00417052984614763
286,0.0041710360737279295
287,0.004171517439417904
288,0.004171517439417904
289,0.007704040870565088
290,0.4150390975220426
291,0.0008320099093137578
292,0.00022613448215524912
293,0.004545568162654501
294,0.00162685869482182
295,0.0020878993015025493
296,0.0018970929530168767
297,0.0017683040246989634
298,0.0017018965679103104
299,0.0014225084042873704
300,0.0014918187781178815
301,0.001972895362203353
302,0.001761169478290192
303,0.000976168469739136
304,0.0015394826145440632
305,0.001564140998353114
306,0.0015787808964748962
307,0.0015991968487902852
308,0.0015804348452022055
309,0.0015754435242931741
310,0.0015513546284831037
311,0.0013843866488296719
312,0.0014740455445987344
313,0.001495819888151395
314,0.0015050212377425431
315,0.0015218709247704076
316,0.0015353274960281382
317,0.001529857631529019
318,0.001504078851559676
319,0.0014901300861485112
320,0.0014870106507132164
321,0.0014858651152804825
322,0.0014831043957386214
323,0.0014790845036105615
324,0.0014728312331229176
325,0.0014642520829659667
326,0.001454731632486883
327,0.0014506051535381204
328,0.001489187777872658
329,0.0014594482261669484
330,0.0014685539235563816
331,0.0014776863502961035
332,0.0014818891499048803
333,0.0014825741833979222
334,0.0014865494828981696
335,0.0014849042472162566
336,0.0014935324530611638
337,0.001487028372205934
338,0.0014875496705117897
339,0.0014877831250599272
340,0.0014877997664410891
341,0.0014877997664410891
342,0.0014877997664410891
343,0.846487800657008
344,0.017116311340889645
345,8.347120538765296e-05
346,0.0009389833819835047
347,0.0009489929149490983
348,0.0009751542423246384
349,0.0008144784101298264
350,0.0008728210004136372
351,0.0008910580680732139
352,0.0008823597946356898
353,0.000872160081810236
354,0.0008693071867487134
355,0.0008679840051453169
356,0.0008670592570334534
357,0.0008653227059793878
358,0.0008608978102264686
359,0.0008521495332187712
360,0.0008695193459482553
361,0.0008592279762469346
362,0.0008549225221394785
363,0.0008547585396119217
364,0.000854275660547188
365,0.000853730819981191
366,0.0008525044294693807
367,0.0008523696910023304
368,0.0008526746171861888
369,0.0008533574987970027
370,0.0008534783076306063
371,0.0008535264616482685
372,0.0008536940833696605
373,0.0008538870772007989
374,0.0008541941422839372
375,0.0008545428272279665
376,0.0008548519626367934
377,0.0008544726098129729
378,0.0008676526605224666
379,0.0008569398872997347
380,0.000854765536103308
381,0.0008532298910033376
382,0.0008525161478254439
383,0.0008528500856570531
384,0.0008529474195952957
385,0.0008529474195952957
386,0.0014877997664410891
387,0.7828329485342866
388,0.01454320228716055
389,2.690247955960956e-05
390,3.9421545498186106e-05
391,0.0013261984317072262
392,0.0002767687957767606
393,0.00042716201255110775
394,0.00034691016698840116
395,0.00034849262729697017
396,0.0003556687557684235
397,0.00035924884788496314
398,0.00034932041601365427
399,0.0
400,0.0003019536082575769
401,0.0003202665599308929
402,0.0
403,0.00030094486810039456
404,0.0
405,0.0002974673241089576
406,0.00031760333706332133
407,0.00031839389881627156
408,0.00031483271292742643
409,0.00021878313037948516
410,0.00030431540610464936
411,0.00031295280715282203
412,0.00031989160501755265
413,0.0003200236302820514
414,0.00031670124885030404
415,0.0003098264647247717
416,0.00030957725241753664
417,0.0003130290828741167
418,0.00031528512046419266
419,0.0003169323559140125
420,0.0003193802817542668
421,0.00032220841781471776
422,0.0003233906289112909
423,0.00032188656667386795
424,0.0003123455053373192
