,0,1,vars,t
0,-0.23060336293109102,-3.1179220905582743,0,0
1,-0.0897130921862853,-1.5618137803946202,1,0
0,-0.25927704070056656,1.46964291705038,0,1
1,-0.10414468844963005,0.7169078241723846,1,1
0,-0.2417210522177523,-1.3391784376861924,0,2
1,-0.09530867725410713,-0.6782815396386747,1,2
0,-0.23462577964484022,-0.49743639333573014,0,3
1,-0.09173759335012094,-0.26017394252505116,1,3
0,-0.25008691003427186,-0.8871516827896608,0,4
1,-0.0995192526597176,-0.45375215847095973,1,4
0,-0.2511268303039749,-0.8034414570653902,0,5
1,-0.1000426494000689,-0.4121718648806319,1,5
0,-0.2582285469715915,-0.7744595566028849,0,6
1,-0.10361697664708883,-0.39777606174415536,1,6
0,-0.27716339294393816,-0.7442676396715107,0,7
1,-0.11314697327251072,-0.3827792228370859,1,7
0,-0.34530676609249544,-0.684124287245221,0,8
1,-0.14744385200598625,-0.35290499624464083,1,8
0,-0.47023614789937956,-0.6236533216164898,0,9
1,-0.2103213947530679,-0.32286803859964214,1,9
0,-0.6119772742255374,-0.5979713084322473,0,10
1,-0.28166036722448534,-0.3101113456275216,1,10
0,-0.6898239163427172,-0.6183938541315508,0,11
1,-0.3208409466578017,-0.3202555716010122,1,11
0,-0.7343505690475738,-0.6766754815946029,0,12
1,-0.34325141942522447,-0.3492050477237737,1,12
0,-0.7468614464189149,-0.8361596009742517,0,13
1,-0.3495482025785739,-0.4284235237155039,1,13
0,-0.739002200678621,-0.7359727916342266,0,14
1,-0.34559260740274045,-0.37865903066590034,1,14
0,-0.7401582043411569,-0.7355717834074162,0,15
1,-0.34617442945817295,-0.37845984305580055,1,15
0,-0.7403290556133706,-0.7355125164968189,0,16
1,-0.34626041970335597,-0.37843040417277835,1,16
0,-0.5847958923842803,-0.6757825975488683,0,17
1,-0.2679798504883163,-0.34876153702430496,1,17
0,-0.42862222925351473,-0.7152247244615697,0,18
1,-0.18937691467412504,-0.36835311263728876,1,18
0,-0.3878610035358795,-0.7491847625902017,0,19
1,-0.1688615989380248,-0.38522164146408194,1,19
0,-0.3881740654707969,-0.7494064760656457,0,20
1,-0.16901916447553533,-0.3853317703201692,1,20
0,-0.38819061402400823,-0.7494125079772159,0,21
1,-0.16902749343984177,-0.3853347664732882,1,21
0,-0.38819061402400823,-0.7494125079772159,0,22
1,-0.16902749343984177,-0.3853347664732882,1,22
0,-0.6624875761854495,-4.384518461185615,0,23
1,-0.3070824386757135,-2.1909537509950945,1,23
0,-0.41730744379547474,-1.1352817513212887,0,24
1,-0.18368213018049986,-0.5770025858693596,1,24
0,-0.4039190159808439,-0.9701442796651286,0,25
1,-0.17694367178060222,-0.4949759936003996,1,25
0,-0.4033011821521919,-0.9470632127569942,0,26
1,-0.17663271312211987,-0.48351123490318315,1,26
0,-0.40411828705899117,-0.9323003468613883,0,27
1,-0.17704396584716417,-0.4761782681973495,1,27
0,-0.4112912111280765,-0.987122426185596,0,28
1,-0.18065413211271572,-0.5034093278894008,1,28
0,-0.41049955389928183,-0.9742685921998381,0,29
1,-0.18025568732315053,-0.49702460981864177,1,29
0,-0.4103278441077012,-0.9725225650004568,0,30
1,-0.1801692649811515,-0.49615732839706084,1,30
0,-0.4102673363953352,-0.9725364753057967,0,31
1,-0.18013881116623823,-0.4961642378824301,1,31
