,s_1,s_2,Exp,pid,success
0,-4.0499999999999154,3.9500000000001982,47879,13796,0
1,-4.449999999999921,-8.949999999999985,44421,13796,0
2,-4.149999999999917,-5.04999999999993,46899,13796,0
3,-4.799999999999926,0.8500000000001542,41817,13796,0
4,-3.1499999999999027,4.9500000000002125,55099,13796,0
5,-4.849999999999927,-5.449999999999935,41291,13796,0
6,-4.39999999999992,4.000000000000199,45080,13796,0
7,-3.249999999999904,-8.249999999999975,54035,13796,0
8,-3.3499999999999055,2.2000000000001734,53444,13796,0
9,-2.6499999999998956,6.250000000000231,59125,13796,0
10,-3.449999999999907,6.250000000000231,52725,13796,0
11,-3.1499999999999027,-0.0499999999998586,54999,13796,0
12,-4.5499999999999226,0.30000000000014637,43806,13796,0
13,-3.8999999999999133,8.100000000000257,49162,13796,0
14,-3.1999999999999034,-0.19999999999986073,54596,13796,1
15,-4.599999999999923,-6.099999999999945,43278,13796,0
16,-4.249999999999918,-4.799999999999926,46104,13796,0
17,-3.399999999999906,9.550000000000278,53191,13796,0
18,-4.149999999999917,0.20000000000014495,47004,13796,0
19,-3.1499999999999027,8.600000000000264,55172,13796,0
20,-2.599999999999895,-2.6999999999998963,59346,13796,0
21,-3.0499999999999012,-0.499999999999865,55790,13796,0
22,-4.949999999999928,-2.199999999999889,40556,13796,0
23,-2.8499999999998984,-4.949999999999928,57301,13796,0
24,-3.249999999999904,1.8000000000001677,54236,13796,1
25,-4.449999999999921,2.3500000000001755,44647,13796,0
26,-3.0499999999999012,-9.549999999999994,55609,13796,0
27,-4.999999999999929,-3.249999999999904,40135,13796,0
28,-2.599999999999895,2.3500000000001755,59447,13796,1
29,-4.599999999999923,2.250000000000174,43445,13796,0
30,-3.8499999999999126,-5.449999999999935,49291,13796,1
31,-4.499999999999922,2.7000000000001805,44254,13796,0
32,-3.8999999999999133,0.5000000000001492,49010,13796,0
33,-2.599999999999895,4.450000000000205,59489,13796,1
34,-2.8499999999998984,-1.4499999999998785,57371,13796,1
35,-3.5499999999999083,7.800000000000253,51956,13796,0
36,-3.6999999999999105,-5.399999999999935,50492,13796,0
37,-4.799999999999926,8.450000000000262,41969,13796,0
38,-3.5499999999999083,-8.249999999999975,51635,13796,0
39,-4.799999999999926,-7.19999999999996,41656,13796,0
40,-3.449999999999907,-1.9999999999998863,52560,13796,1
41,-4.949999999999928,9.65000000000028,40793,13796,0
42,-3.1499999999999027,-2.4999999999998934,54950,13796,0
43,-4.499999999999922,-2.049999999999887,44159,13796,0
44,-3.749999999999911,-4.499999999999922,50110,13796,0
45,-3.8499999999999126,-6.249999999999947,49275,13796,0
46,-2.7999999999998977,-1.899999999999885,57762,13796,0
47,-4.999999999999929,-3.1499999999999027,40137,13796,0
48,-4.849999999999927,-0.4499999999998643,41391,13796,0
49,-4.449999999999921,4.000000000000199,44680,13796,0
50,-3.8999999999999133,-7.699999999999967,48846,13796,0
51,-3.1499999999999027,1.1000000000001577,55022,13796,1
52,-4.949999999999928,8.600000000000264,40772,13796,0
53,-4.749999999999925,-0.6999999999998678,42186,13796,0
54,-2.8499999999998984,-2.049999999999887,57359,13796,1
55,-4.34999999999992,6.000000000000227,45520,13796,0
56,-2.7999999999998977,7.850000000000254,57957,13796,0
57,-4.099999999999916,4.6000000000002075,47492,13796,0
58,-2.549999999999894,8.050000000000257,59961,13796,0
59,-3.949999999999914,-5.849999999999941,48483,13796,0
60,-3.6499999999999098,-8.849999999999984,50823,13796,0
61,-3.749999999999911,7.300000000000246,50346,13796,0
62,-3.4999999999999076,-2.2999999999998906,52154,13796,0
63,-4.099999999999916,2.7000000000001805,47454,13796,1
64,-2.599999999999895,7.450000000000248,59549,13796,0
65,-2.749999999999897,-9.29999999999999,58014,13796,0
66,-4.849999999999927,-0.9999999999998721,41380,13796,0
67,-3.1499999999999027,-4.099999999999916,54918,13796,0
68,-4.0499999999999154,-8.449999999999978,47631,13796,0
69,-4.0499999999999154,8.600000000000264,47972,13796,0
70,-2.899999999999899,4.80000000000021,57096,13796,1
71,-3.6499999999999098,8.050000000000257,51161,13796,0
72,-4.8999999999999275,-9.29999999999999,40814,13796,0
73,-3.8499999999999126,6.450000000000234,49529,13796,0
74,-4.34999999999992,4.6000000000002075,45492,13796,0
75,-4.34999999999992,-2.049999999999887,45359,13796,0
76,-4.5499999999999226,-3.299999999999905,43734,13796,0
77,-4.249999999999918,5.400000000000219,46308,13796,0
78,-4.099999999999916,5.750000000000224,47515,13796,0
79,-4.39999999999992,4.000000000000199,45080,13796,0
80,-4.0499999999999154,2.5000000000001776,47850,13796,0
81,-2.9499999999999,-3.749999999999911,56525,13796,0
82,-4.0499999999999154,-6.699999999999953,47666,13796,0
83,-3.599999999999909,9.800000000000281,51596,13796,0
84,-2.6499999999998956,1.400000000000162,59028,13796,0
85,-3.399999999999906,9.05000000000027,53181,13796,0
86,-4.699999999999925,-4.099999999999916,42518,13796,0
87,-3.8999999999999133,4.700000000000209,49094,13796,0
88,-3.3499999999999055,1.5000000000001634,53430,13796,0
89,-3.249999999999904,-6.049999999999944,54079,13796,1
90,-4.34999999999992,-7.1499999999999595,45257,13796,0
91,-3.799999999999912,-5.199999999999932,49696,13796,0
92,-4.099999999999916,3.2000000000001876,47464,13796,0
93,-3.749999999999911,-0.9999999999998721,50180,13796,0
94,-4.499999999999922,-9.599999999999994,44008,13796,0
95,-4.0499999999999154,0.20000000000014495,47804,13796,1
96,-4.499999999999922,-9.549999999999994,44009,13796,0
97,-2.599999999999895,-7.699999999999967,59246,13796,0
98,-2.6499999999998956,8.35000000000026,59167,13796,0
