,0,1,vars,t
0,-8.754883001003236,7.772117570475683,0,0
1,-4.389257595542616,3.729647566898973,1,0
0,-7.382084950536563,4.936141405805869,0,1
1,-3.684033147508255,2.349511582929557,1,1
0,-7.379634646179817,4.931047413819127,0,2
1,-3.6827743938722697,2.347032577030092,1,2
0,-7.3698334287528375,4.910671445872182,0,3
1,-3.677739379328319,2.33711655343225,1,3
0,-7.330628559044933,4.829167574084387,0,4
1,-3.6575993211525253,2.297452459040877,1,4
0,-7.107468756485521,4.363691582905877,0,5
1,-3.542959189976695,2.070927224766174,1,5
0,-6.949162525476961,4.031633233961094,0,6
1,-3.4616351930891427,1.9093300710716457,1,6
0,-6.758430117712673,3.629248757425908,0,7
1,-3.3636534419188897,1.7135085044536653,1,7
0,-6.5721632197036985,3.234750543188237,0,8
1,-3.2679656819524445,1.5215248101392005,1,8
0,-6.371906386181804,2.813725149198882,0,9
1,-3.1650911077661052,1.3166315872523076,1,9
0,-6.154913922796083,2.3767610606807126,0,10
1,-3.053619219991518,1.1039817526806088,1,10
0,-5.894207488173943,1.9189555085392358,0,11
1,-2.9196908891690003,0.8811893596969373,1,11
0,-5.5184428507476255,1.4517776801808098,0,12
1,-2.7266556434314912,0.6538359214478487,1,12
0,-4.776463062769608,0.9998567519385549,0,13
1,-2.345490849198604,0.43390729766528285,1,13
0,-2.834836947752999,0.5340365716360027,0,14
1,-1.3480519288955128,0.20721456276018507,1,14
0,-0.6436123177143034,-0.03260767988687154,0,15
1,-0.2223909624387262,-0.0685444973400895,1,15
0,-0.4355795223188866,-0.9485440348764198,0,16
1,-0.11552177417326884,-0.5142875675023276,1,16
0,-0.6140162066556745,-0.6904370896733368,0,17
1,-0.2071870501967254,-0.3886790778313051,1,17
0,-0.5745565252995741,-0.6583312255415534,0,18
1,-0.18691609191957184,-0.3730546664075694,1,18
0,-0.5104805345807554,-0.6434100074747722,0,19
1,-0.1539994111509982,-0.3657932125790201,1,19
0,-0.4462009960951743,-0.639439166074174,0,20
1,-0.12097816521246588,-0.3638607911532418,1,20
0,-0.2938220543272668,-0.6397674810510172,0,21
1,-0.04269909491235887,-0.36402056658410187,1,21
0,-0.061849356816325834,-0.65582700192736,0,22
1,0.07646833652854394,-0.3718359787595886,1,22
0,0.35751151814349086,-0.7159634240259354,0,23
1,0.2918995439593834,-0.40110154210224813,1,23
0,-3.4692479139244563,-1.9466115423154022,0,24
1,-1.6739572019202817,-0.9999999999999997,1,24
0,-0.519221465485523,-0.9979121108192147,0,25
1,-0.15848974253697626,-0.5383126841153655,1,25
0,-0.4824654274347434,-0.8062330367181912,0,26
1,-0.13960768145196917,-0.44503150959901927,1,26
0,-0.6471608418551761,-0.6368463840826893,0,27
1,-0.22421388604918202,-0.3625990063154098,1,27
0,-0.6590071690405647,-0.6423800788541566,0,28
1,-0.2302995004246611,-0.3652919948438567,1,28
