,s_1,s_2,Exp,pid,success
0,-4.999999999999929,-10.0,40000,6601,0
1,-4.999999999999929,-9.95,40001,6601,0
2,-4.999999999999929,-9.899999999999999,40002,6601,0
3,-4.999999999999929,-9.849999999999998,40003,6601,0
4,-4.999999999999929,-9.799999999999997,40004,6601,0
5,-4.999999999999929,-9.749999999999996,40005,6601,0
6,-4.999999999999929,-9.699999999999996,40006,6601,0
7,-4.999999999999929,-9.649999999999995,40007,6601,0
8,-4.999999999999929,-9.599999999999994,40008,6601,0
9,-4.999999999999929,-9.549999999999994,40009,6601,0
10,-4.999999999999929,-9.499999999999993,40010,6601,0
11,-4.999999999999929,-9.449999999999992,40011,6601,0
12,-4.999999999999929,-9.399999999999991,40012,6601,0
13,-4.999999999999929,-9.34999999999999,40013,6601,0
14,-4.999999999999929,-9.29999999999999,40014,6601,0
15,-4.999999999999929,-9.24999999999999,40015,6601,0
16,-4.999999999999929,-9.199999999999989,40016,6601,0
17,-4.999999999999929,-9.149999999999988,40017,6601,0
18,-4.999999999999929,-9.099999999999987,40018,6601,0
19,-4.999999999999929,-9.049999999999986,40019,6601,0
20,-4.999999999999929,-8.999999999999986,40020,6601,0
21,-4.999999999999929,-8.949999999999985,40021,6601,0
22,-4.999999999999929,-8.899999999999984,40022,6601,0
23,-4.999999999999929,-8.849999999999984,40023,6601,0
24,-4.999999999999929,-8.799999999999983,40024,6601,0
25,-4.999999999999929,-8.749999999999982,40025,6601,0
26,-4.999999999999929,-8.699999999999982,40026,6601,0
27,-4.999999999999929,-8.64999999999998,40027,6601,0
28,-4.999999999999929,-8.59999999999998,40028,6601,0
29,-4.999999999999929,-8.54999999999998,40029,6601,0
30,-4.999999999999929,-8.499999999999979,40030,6601,0
31,-4.999999999999929,-8.449999999999978,40031,6601,0
32,-4.999999999999929,-8.399999999999977,40032,6601,0
33,-4.999999999999929,-8.349999999999977,40033,6601,0
34,-4.999999999999929,-8.299999999999976,40034,6601,0
35,-4.999999999999929,-8.249999999999975,40035,6601,0
36,-4.999999999999929,-8.199999999999974,40036,6601,0
37,-4.999999999999929,-8.149999999999974,40037,6601,0
38,-4.999999999999929,-8.099999999999973,40038,6601,0
39,-4.999999999999929,-8.049999999999972,40039,6601,0
40,-4.999999999999929,-7.999999999999972,40040,6601,0
41,-4.999999999999929,-7.949999999999971,40041,6601,0
42,-4.999999999999929,-7.89999999999997,40042,6601,0
43,-4.999999999999929,-7.8499999999999694,40043,6601,0
44,-4.999999999999929,-7.799999999999969,40044,6601,0
45,-4.999999999999929,-7.749999999999968,40045,6601,0
46,-4.999999999999929,-7.699999999999967,40046,6601,0
47,-4.999999999999929,-7.649999999999967,40047,6601,0
48,-4.999999999999929,-7.599999999999966,40048,6601,0
49,-4.999999999999929,-7.549999999999965,40049,6601,0
50,-4.999999999999929,-7.4999999999999645,40050,6601,0
51,-4.999999999999929,-7.449999999999964,40051,6601,0
52,-4.999999999999929,-7.399999999999963,40052,6601,0
53,-4.999999999999929,-7.349999999999962,40053,6601,0
54,-4.999999999999929,-7.299999999999962,40054,6601,0
55,-4.999999999999929,-7.249999999999961,40055,6601,0
56,-4.999999999999929,-7.19999999999996,40056,6601,0
57,-4.999999999999929,-7.1499999999999595,40057,6601,0
58,-4.999999999999929,-7.099999999999959,40058,6601,0
59,-4.999999999999929,-7.049999999999958,40059,6601,0
60,-4.999999999999929,-6.999999999999957,40060,6601,0
61,-4.999999999999929,-6.949999999999957,40061,6601,0
