,0,1,2,vars,t
0,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,1,0
2,0.0,0.0,0.0,2,0
0,0.0,-0.21963058540630687,0.21887850134564182,0,1
1,-0.219630585406307,0.0,-0.03808526100098868,1,1
2,0.21887850134564182,-0.03808526100098866,0.0,2,1
0,0.0,-0.4210913492306036,0.4193714755511732,0,2
1,-0.3048258925776116,0.0,-0.051957337385913425,1,2
2,0.30351971679610884,-0.05194699598230878,0.0,2,2
0,0.0,-0.6289115447701032,0.6257276305736738,0,3
1,-0.25813615946929497,0.0,-0.04657277195778722,1,3
2,0.256775996281292,-0.04655655472547995,0.0,2,3
0,0.0,-0.6087737358467538,0.605531798868546,0,4
1,-0.2290582726311369,0.0,-0.047186684383659576,1,4
2,0.22787039141932328,-0.047190243546569526,0.0,2,4
0,0.0,-0.5806291473100409,0.577027167414307,0,5
1,-0.19561563162448395,0.0,-0.05741780912188332,1,5
2,0.1945423268007747,-0.05746396316136313,0.0,2,5
0,0.0,-0.5849474076077779,0.5809123481625336,0,6
1,-0.19716355785824646,0.0,-0.06263611135111366,1,6
2,0.19594365560186588,-0.06268153797083818,0.0,2,6
0,0.0,-0.6066046816605454,0.6010371232911308,0,7
1,-0.22127356887631425,0.0,-0.07563682591665723,1,7
2,0.21975209643035779,-0.0758024578088817,0.0,2,7
0,0.0,-0.6171558837088263,0.6092345227797548,0,8
1,-0.23059515269688224,0.0,-0.08792080506530628,1,8
2,0.228341581042003,-0.08817211855007935,0.0,2,8
0,0.0,-0.31198075020088434,0.30271373107541605,0,9
1,-0.05993613960939317,0.0,-0.11813269696469092,1,9
2,0.058465728463848045,-0.11853486840201917,0.0,2,9
0,0.0,-0.5135519207479146,0.5042961973046702,0,10
1,-0.16095560960388025,0.0,-0.09490952373257477,1,10
2,0.1587441936919283,-0.09523822665455377,0.0,2,10
0,0.0,-0.5551862332368668,0.5448663406993478,0,11
1,-0.18292002673166266,0.0,-0.10608319398541659,1,11
2,0.18048205296205333,-0.10653493452128554,0.0,2,11
0,0.0,-0.5476003598355857,0.5365494182227929,0,12
1,-0.16521662028660253,0.0,-0.11471799032778507,1,12
2,0.16280407968021368,-0.1152179663686818,0.0,2,12
0,0.0,-0.543544522878715,0.5321649328403304,0,13
1,-0.15784377618090295,0.0,-0.12127359665531436,1,13
2,0.1554949988851742,-0.12183064640477677,0.0,2,13
0,0.0,-0.5380048318611356,0.5262710804871733,0,14
1,-0.15236604199436782,0.0,-0.1287172931406282,1,14
2,0.15004680437842907,-0.1293384307338113,0.0,2,14
0,0.0,-0.5137565286345956,0.5005491388313067,0,15
