,0,1,2,vars,t
0,-4.000000000000001,-1.9586699480653584,-1.9570272836679452,0,0
1,-1.9586699480653564,-0.9999999999999996,-0.9987972003570759,1,0
2,-1.9570272836679452,-0.9987972003570759,-1.0,2,0
0,-2.153022072602226,0.3879542568781499,0.3883577580106367,0,1
1,-1.0158660534889523,0.15856694267524127,0.1592564285490267,1,1
2,-1.0142238775759924,0.15927673469296985,0.15699699458675567,2,1
0,-1.4560130208684117,0.39609007050479117,0.3959958859865711,0,2
1,-0.6600724823653354,0.16281796398699622,0.16326653109166672,1,2
2,-0.6584305767668593,0.16353765015676558,0.16100133070561823,2,2
0,-0.4886981338105351,-0.05293413450366101,-0.05277890716229873,0,3
1,-0.16629922037659378,-0.057951737758865605,-0.05738543385956015,1,3
2,-0.1646578324411687,-0.05709209478710846,-0.05945755566296708,2,3
0,-0.42215267842529564,-0.13817439687055771,-0.13761309633154623,0,4
1,-0.13233056199157217,-0.09941115989570502,-0.09864081646940163,1,4
2,-0.13068936240222429,-0.09850264304791388,-0.10068087753503217,2,4
0,-0.354044456456461,-0.19688647645212834,-0.19588591783169776,0,5
1,-0.09756414191756961,-0.12703461103116281,-0.12603417248679233,1,5
2,-0.09592336637799453,-0.1260462069019009,-0.12806141698857573,2,5
0,-0.21895498652175546,-0.4827665627020132,-0.4816377146569542,0,6
1,-0.028606461282058255,-0.26651387798020265,-0.26544493409497305,1,6
2,-0.026967279194627925,-0.2653829613495488,-0.26735982333465536,2,6
0,-0.3480000050503443,-0.20967791230682098,-0.2086716134966222,0,7
1,-0.09447869528815148,-0.13327547978016213,-0.13227197602868057,1,7
2,-0.0928379910460953,-0.13228069906292642,-0.1342941932998268,2,7
0,-0.3325534042766979,-0.2085085267356679,-0.20780958591175097,0,8
1,-0.08659381356266152,-0.1322386861631241,-0.1313853696580987,1,8
2,-0.08495342495867628,-0.13122139130367935,-0.13341246567070408,2,8
0,-0.2787996879526501,-0.1917244673501703,-0.18996329960807506,0,9
1,-0.05915438485818329,-0.12245967500539486,-0.12105780277944407,1,9
2,-0.05751689239321399,-0.12137197473799662,-0.12310770451819118,2,9
0,-0.2524072444287035,-0.18348369127500747,-0.18120098258905123,0,10
1,-0.04568194756572523,-0.11765829535483208,-0.11598708871120098,1,10
2,-0.0440458770710055,-0.11653602685884865,-0.11804818779369285,2,10
0,-0.2861940270088401,-0.14518305610266566,-0.14439285638009844,0,11
1,-0.06292864304455341,-0.0986721885416395,-0.0977334625922458,1,11
2,-0.06129272211453223,-0.09755417941022772,-0.09981191684207863,2,11
0,-0.31774947973518575,-0.1279849002887939,-0.12748105681525174,0,12
1,-0.07903631114274898,-0.08994469607629944,-0.08914422686111893,1,12
2,-0.07740072612164756,-0.08881858556667106,-0.09123262722584714,2,12
0,-0.3436695217136954,-0.12001636118377704,-0.11947802505569809,0,13
1,-0.09226729098718067,-0.08552894672933266,-0.08470604069090265,1,13
2,-0.09063237411180543,-0.08438065566162652,-0.08680278678389185,2,13
0,-0.3673338280084854,-0.1155384111197877,-0.11450560247942783,0,14
1,-0.10434665963723547,-0.0821380734098933,-0.08105823417304053,1,14
2,-0.10271342714335646,-0.08093226741341926,-0.08316883796118905,2,14
0,-0.36068651309258754,-0.11625844004402773,-0.1147078319252577,0,15
1,-0.1009530637326012,-0.08072415704045337,-0.0793694568448674,1,15
2,-0.0993226301120323,-0.07943054826297118,-0.0814973927472075,2,15
0,-0.31987869209205794,-0.12612199904723392,-0.12495188432674703,0,16
1,-0.08012178980069493,-0.08438715297996364,-0.08320648642116216,1,16
2,-0.0784954091734319,-0.08303169014601487,-0.08534170165471487,2,16
0,-0.3039678644234491,-0.1279578251264727,-0.12616040231689876,0,17
1,-0.07199985332509314,-0.08526007439416475,-0.0837696764507106,1,17
2,-0.07037436039059225,-0.08390256854469694,-0.08590467380640658,2,17
0,-0.2990679893488424,-0.126977348212633,-0.12493572594453509,0,18
1,-0.06949863663915484,-0.08484731597809791,-0.08323752124483233,1,18
2,-0.06787339780195713,-0.08349354907304304,-0.08537236372689948,2,18
0,-0.29857269954017357,-0.12560283745565984,-0.12354417961113202,0,19
1,-0.06924578146146435,-0.08418621385723579,-0.08256865631982578,1,19
2,-0.06762074573158615,-0.08283360344199157,-0.0847039482061222,2,19
