,s_1,s_2,Exp,pid,success
0,7.500000000000249,-10.0,140000,4066,0
1,7.500000000000249,-9.95,140001,4066,0
2,7.500000000000249,-9.899999999999999,140002,4066,0
3,7.500000000000249,-9.849999999999998,140003,4066,0
4,7.500000000000249,-9.799999999999997,140004,4066,0
5,7.500000000000249,-9.749999999999996,140005,4066,0
6,7.500000000000249,-9.699999999999996,140006,4066,0
7,7.500000000000249,-9.649999999999995,140007,4066,0
8,7.500000000000249,-9.599999999999994,140008,4066,0
9,7.500000000000249,-9.549999999999994,140009,4066,0
10,7.500000000000249,-9.499999999999993,140010,4066,0
11,7.500000000000249,-9.449999999999992,140011,4066,0
12,7.500000000000249,-9.399999999999991,140012,4066,0
13,7.500000000000249,-9.34999999999999,140013,4066,0
14,7.500000000000249,-9.29999999999999,140014,4066,0
15,7.500000000000249,-9.24999999999999,140015,4066,0
16,7.500000000000249,-9.199999999999989,140016,4066,0
17,7.500000000000249,-9.149999999999988,140017,4066,0
18,7.500000000000249,-9.099999999999987,140018,4066,0
19,7.500000000000249,-9.049999999999986,140019,4066,0
20,7.500000000000249,-8.999999999999986,140020,4066,0
21,7.500000000000249,-8.949999999999985,140021,4066,0
22,7.500000000000249,-8.899999999999984,140022,4066,0
23,7.500000000000249,-8.849999999999984,140023,4066,0
24,7.500000000000249,-8.799999999999983,140024,4066,0
25,7.500000000000249,-8.749999999999982,140025,4066,0
26,7.500000000000249,-8.699999999999982,140026,4066,0
27,7.500000000000249,-8.64999999999998,140027,4066,0
28,7.500000000000249,-8.59999999999998,140028,4066,0
29,7.500000000000249,-8.54999999999998,140029,4066,0
30,7.500000000000249,-8.499999999999979,140030,4066,0
31,7.500000000000249,-8.449999999999978,140031,4066,0
32,7.500000000000249,-8.399999999999977,140032,4066,0
33,7.500000000000249,-8.349999999999977,140033,4066,0
34,7.500000000000249,-8.299999999999976,140034,4066,0
35,7.500000000000249,-8.249999999999975,140035,4066,0
36,7.500000000000249,-8.199999999999974,140036,4066,0
