,loss
0,3.0
1,0.7984577549011921
2,0.5504655279665941
3,0.3535468815937314
4,0.34690122828448267
5,0.3358078646947461
6,0.33317227083448286
7,0.32480983344637593
8,0.31884530552955226
9,0.3659801245768654
10,0.3091603707436277
11,0.30177641446442904
12,0.29822250273175066
13,0.2977031894259202
14,0.29741767931946517
15,0.2962514471920895
16,0.2954988841769509
17,0.29533763567490046
18,0.29532631336448734
19,0.29532432531106806
20,0.29532096417876186
21,0.29531391923319633
22,0.2952980676605204
23,0.2952607782239675
24,0.29518641295608306
25,0.295073494761827
26,0.2949161167504606
27,0.29469641628508775
28,0.29452020601334145
29,0.2942864752142147
30,0.29387359857846657
31,0.2934977878713234
32,0.29337968531463143
33,0.2933585647728054
34,0.29335612416025875
35,0.2933520202329857
36,0.2933512687623294
37,0.2933508774423111
38,0.2933508344288253
39,0.29335082740395113
40,0.2933508271807574
41,0.313703372973795
42,0.342398974281857
43,0.31262970859202044
44,0.31261971754225126
45,0.3125761700598586
46,0.312566900670992
47,0.31253565613601164
48,0.3125138215981198
49,0.31247390577397305
50,0.3124637062231554
51,0.3124627556986206
52,0.31246268764360985
53,0.3124625783060849
54,0.31246224014374213
55,0.3124615661821514
56,0.3124603287201616
57,0.3124587776305331
58,0.3124582494853099
59,0.31245728871070844
60,0.3124570550386605
61,0.3124569370543072
62,0.3124567906737226
63,0.3124567221104596
64,0.31245671837047106
65,0.3124567180665699
66,0.40528982904246436
67,7.08664114577144
68,0.3952889433034904
69,0.3678049311376293
70,0.36522868321371066
71,0.3636413667298041
72,0.3630996587900487
73,0.35757393984719366
74,0.3572316745892357
75,0.35708674682630337
76,0.35697254559937297
77,0.3568874197227745
78,0.35668975426547983
79,0.3565048355218576
80,0.3564242761932999
81,0.35639736520109677
82,0.35638069384205007
83,0.35634964027695837
84,0.3563088382524211
85,0.3562635086532263
86,0.35622475623599137
87,0.3562015272778506
88,0.3561728606630236
89,0.35614875153857056
90,0.3561388456330629
91,0.35613796247573876
92,0.3561379099524882
93,0.3561379042522844
94,0.35613790320388683
95,1.3211543897291578
96,17.886641875396474
97,0.6419520561972754
98,0.5692590829004739
99,0.5137445042187248
100,0.5063742495851014
101,0.503990729402642
102,0.49678879585280356
103,0.492864610557734
104,0.4906753804850357
105,0.475242827081925
106,0.47234360988747026
107,0.4778955269279834
108,0.4708527014413877
109,0.4748593919231877
110,0.470757644469676
111,0.4661159064095537
112,0.46561608728075565
113,0.46486244158719525
114,0.4647486527802392
115,0.46458307909583874
116,0.4642981530188005
117,0.46394432787650597
118,0.463557526139063
119,0.4631830756258333
120,0.4628602492811098
121,0.462585011900006
122,0.4623806969870137
123,0.46224389485505224
124,0.46214012787180847
125,0.4619978089870356
126,0.46188412906297094
127,0.46183980955014414
128,0.4618271362654266
129,0.4618191214655261
130,0.4618069556395248
131,0.46180276664979886
132,0.46180228669432755
133,0.4618022524834967
134,0.46180222667925674
135,0.46180218868250056
136,0.4618021812491654
137,0.4618021803692923
138,0.5736413084970736
139,37.22712636675762
140,0.7622161686394521
141,0.5593823625490867
142,0.5578271400355087
143,0.5569800905541976
144,0.5559244627137041
145,0.5547673215200329
146,0.5529780816941394
147,0.5524733781339495
148,0.5524635201923823
149,0.5524535179962382
150,0.5524495669919124
151,0.5524361881704328
152,0.5524154475017368
153,0.5523703582493642
154,0.5523071286491413
155,0.5522521389167502
156,0.5522222376075857
157,0.5522100690257143
158,0.5522047201776779
159,0.5521869468530194
160,0.5521643222045913
161,0.5521390617260298
162,0.5521266993434117
163,0.5521185315497602
164,0.5521155626400864
165,0.552115164155234
166,0.5521150099122903
167,0.5521148409798735
168,0.5521147362413492
169,0.5521147086752265
170,0.5521147034461067
171,0.5521147003513589
172,0.5521146927207103
173,0.5521146888660723
174,0.5521146878299616
175,1.0769173850720892
176,311.2190384380101
177,0.9389696015516313
178,0.6879500106090921
179,0.6610714083605594
180,0.6553333719830745
181,0.6543305938299121
182,0.6521019969591044
183,0.649016922698613
184,0.6458420083122471
185,0.6420680056884609
186,0.6371317140075846
187,0.6358455696665308
188,0.6337973372076484
189,0.6319787934097474
190,0.6342256327309121
191,0.6312364767806267
192,0.6306735549314664
193,0.6299129227462466
194,0.6297307475633309
195,0.629693504031951
196,0.6295620994226241
197,0.628574840661653
198,0.6415458299079243
199,0.6279507821576468
200,0.6265982562853305
201,0.6257477921645082
202,0.6253644176712707
203,0.6251547497144702
204,0.6251304499281046
205,0.6250504194450798
206,0.6248988102580891
207,0.624628943003639
208,0.6243063621469782
209,0.6239293659593732
210,0.6236189626140853
211,0.6234154581346409
212,0.6232405598625845
213,0.6231512021162052
214,0.6231263135570563
215,0.6231218717356356
216,0.6231217695685195
217,0.6231217614932911
218,0.62312176126593
219,0.682610491558992
220,121.03838237255735
221,0.7828379697392233
222,0.672839017373559
223,0.6723158343428608
224,0.6720551068285315
225,0.6718150536405769
226,0.6716487924376152
227,0.6697400195974161
228,0.669284382777133
229,0.6691535782170692
230,0.6691133378061069
231,0.6690562293225197
232,0.6689601377867702
233,0.6688392535968506
234,0.6686414915601757
235,0.6683531665588607
236,0.6680774930524425
237,0.6680151820281279
238,0.6680046272271427
239,0.6679978538360398
240,0.6679888564750222
241,0.6679718447485868
242,0.6679585769117116
243,0.6679549378917071
244,0.6679530104545172
245,0.6679526193680017
246,0.667951943382792
247,0.6679497345267885
248,0.6679445811407383
249,0.6679324949423692
250,0.6679094182247028
251,0.6678775505221329
252,0.6678558314571537
253,0.6678497577021412
254,0.6678491034953109
255,0.6678489749611882
256,0.6678489153935583
257,0.6678488470222516
258,0.6678488298255503
259,0.6678488253881074
260,0.6678488208530733
261,0.6678488124470476
262,0.667848804629388
263,0.6678488019992562
264,0.6678488017399922
265,0.9503097778777712
266,821.5857135312757
267,0.8158364233115346
268,0.7566854763463929
269,0.7614003117060537
270,0.7096065371159697
271,0.7083068952909073
272,0.7074232243484315
273,0.7066507560894474
274,0.7060485215694131
275,0.7039719898137392
276,0.7031441286933868
277,0.6990306047016168
278,0.69668232547361
279,0.6960526323528613
280,0.695920183560269
281,0.695814872706677
282,0.6955115450851047
283,0.695160079365423
284,0.6941831561848525
285,0.6930457116995395
286,0.6927454314866344
287,0.6925591890162754
288,0.69254064624384
289,0.6925353177145049
290,0.6925254465372943
291,0.6925054760682164
292,0.6924634403675105
293,0.6924097068291101
294,0.6923852893170261
295,0.6923755230156952
296,0.6923739922544074
297,0.6923738942923732
298,0.6923732245632216
299,0.6923719731586122
300,0.692368410378886
301,0.6923611608640658
302,0.6923488365070034
303,0.6923308533405402
304,0.6923070659221336
305,0.6922917436963909
306,0.6922758990102786
307,0.6922576619168851
308,0.6922318115715655
309,0.6922113682332349
310,0.6922041536585226
311,0.6922028203067476
312,0.6922027769751316
313,0.6922027677133097
314,0.692202766948064
315,0.7143630557741734
316,3187.552687307294
317,2.7026336664553487
318,0.7324075735605189
319,0.7106214576224809
320,0.7105159895194719
321,0.7100218772257298
322,0.7099046276232425
323,0.7095389841857273
324,0.7094614845056205
325,0.7094313788868034
326,0.7094196820840437
327,0.7094137916456733
328,0.7094099698602863
