,loss
0,0.0
1,0.014712701937232175
2,0.024804852425710067
3,0.0536282496635625
4,0.04936735992460317
5,0.03700006869652617
6,0.0009340332194218703
7,0.03233640775398561
8,0.004339509839769384
9,0.03188786421935852
10,0.041022461096895224
11,0.042904095078040605
12,0.040908235326467146
13,0.0378432482429476
14,0.029375998498145428
15,0.0
16,0.016745178300275665
17,0.029277727173516066
18,0.04037792966456033
19,0.040158271644960664
20,0.0401615372822306
21,0.0401615372822306
22,0.0401615372822306
23,0.0347768633214538
24,0.03881433012270419
25,0.0387983408095911
26,0.03867795271930685
27,0.03867795271930685
28,0.0401615372822306
29,0.0007201948049697648
30,0.03230493227690712
31,0.0324277919997753
32,0.03121705303122413
33,0.03057839036060095
34,0.030369694503319167
35,0.030438128654362462
36,0.03063642992125093
37,0.030709987657122184
38,0.030716394418103476
39,0.030716394418103476
40,0.0401615372822306
41,0.17079468920301455
42,0.008296149575824252
43,0.013384389970124033
44,0.018396729596556582
45,0.017774311555496247
46,0.016497746487622145
47,0.013868134839704283
48,0.013566046215889749
49,0.014432996541634768
50,0.01516575360954553
51,0.015145276080192893
52,0.015057789086602824
53,0.015082032381303456
54,0.015111603302631504
55,0.015115989900733151
56,0.015115989900733151
57,0.0401615372822306
58,0.21688471753293337
59,8.713155739581424e-06
60,0.0002148861550903547
61,0.003875799849330619
62,0.008197851806992063
63,0.005459594708344007
64,0.005545693716773492
65,0.005900272140830332
66,0.004101494649857873
67,0.004369721657414338
68,0.004846974595655418
69,0.004826549371709454
70,0.004745422382360864
71,0.004673448823354853
72,0.004700759646134589
73,0.004796446778365215
74,0.00483492143875397
75,0.0048372451578480025
76,0.0048372509504068795
77,0.0048372509504068795
78,0.0048372509504068795
79,0.14102941362188037
80,0.00022725163615211486
81,0.0027991838162977345
82,0.00296916778762224
83,0.003289132447803045
84,0.0024506566623481163
85,0.002640933614767249
86,0.002659306775599113
87,0.0026781239267354984
88,0.0027016825296248825
89,0.0027056031323344776
90,0.0026741159941923165
91,0.0026509501045532957
92,0.002646106738521503
93,0.0026458457598681484
94,0.0026458457598681484
95,0.0048372509504068795
96,0.3965621525141323
97,0.00017012697574880775
98,1.762612798827945e-06
99,0.0039027947707266364
100,0.000758913847398901
101,0.0015809585407398075
102,0.0011029596231990624
103,0.0011153530296179603
104,0.0011170316485764609
105,0.001085850263313759
106,0.0009649295569489347
107,0.0
108,0.000864609499357627
109,0.0009456830925427262
110,0.0009444256163497755
111,0.0009393961196604295
112,0.0009075610379185584
113,0.0009192590642745913
114,0.0009371705078322634
115,0.0009387378055576434
116,0.0009388532937784078
117,0.0009388532937784078
118,0.0009388532937784078
119,0.11888105256834525
120,0.00154623956758293
121,0.0004361947238065156
122,0.0005904260318483345
123,0.0006326938521539205
124,0.0006074134195319658
125,0.0005648440938679222
126,0.000539236107714558
127,0.0005380150062679334
128,0.0005293967135586719
129,0.000523813188997746
130,0.0005234004565966011
131,0.0005307292441774081
132,0.0005345381100507751
133,0.0005350588852408578
134,0.000535074876497621
135,0.000535074876497621
136,0.0009388532937784078
137,0.6533229866614683
138,0.013694572001792693
139,2.052905107730041e-05
140,4.509862781887364e-06
141,0.0007604503117168981
142,0.00016739898613726822
143,0.0002865373606435462
144,0.0002204491622248561
145,0.00022657385481616998
146,0.0002506580646914891
147,0.0
148,0.00018056167228897024
149,0.00020532991250643562
150,0.00019966329572174146
151,0.00019689385355103894
152,0.00019549922375272644
153,0.00019171529581107905
154,0.0001875189601197036
155,0.00018356361520499576
156,0.00018448822838701417
157,0.00019110130386934543
158,0.0001949638777656304
159,0.00019554798659271455
160,0.00019555649263036656
161,0.00019555649263036656
162,0.00019555649263036656
163,0.11663688591019916
164,0.0024610400203464167
165,4.470070376516588e-06
166,0.00012749411570833757
167,0.00012964788058855703
168,0.00013844406017060606
169,0.0
170,0.00011082715200094739
171,0.00011335083713337468
172,0.00011348035154945535
173,0.00011459404154479103
174,0.00011521992014129623
175,0.00011592668320270505
176,0.00011544453508971486
177,0.00011388467852135875
178,0.00011313001808677114
179,0.0001130120869277107
180,0.00011301245599204535
181,0.00011301245599204535
182,0.00019555649263036656
183,0.7858486862820966
184,0.022227330071951545
185,0.0003070839326611008
186,2.5805605750051086e-06
187,1.2667466355864576e-05
188,0.00010863652154302628
189,4.310737122104058e-05
190,4.898495701199934e-05
191,4.953230114557172e-05
192,5.1752520522807544e-05
193,5.794470693398779e-05
194,0.0
195,4.0267441494101774e-05
196,4.1665118400757706e-05
197,4.190387676628049e-05
198,4.2114236495915947e-05
199,4.255337982650431e-05
200,4.312550674345772e-05
201,4.3818048937716014e-05
202,4.413195643682144e-05
203,4.339107286988053e-05
204,4.224931890428607e-05
205,4.1772217980184934e-05
206,4.1710752981316546e-05
207,4.1712859442544215e-05
208,4.1712859442544215e-05
209,4.1712859442544215e-05
210,0.11813103871988595
211,0.0029667880415131798
212,2.6667870447028008e-05
213,2.3407917961737468e-05
214,2.732836197694155e-05
215,2.9401072367374326e-05
216,2.2098958069705077e-05
217,2.4061687913246033e-05
218,2.427204787780468e-05
219,2.4275592469535923e-05
220,2.4289773686625438e-05
221,2.4346544159836725e-05
222,2.4544549939609084e-05
223,2.450632470196723e-05
224,2.4295820383546385e-05
225,2.42201286555499e-05
226,2.4211135067453426e-05
227,2.4211135067453426e-05
228,4.1712859442544215e-05
229,0.8324257922716813
230,0.02548252158265285
231,0.0005439878880104665
232,5.875553807932477e-07
233,3.784173276955016e-07
234,3.349317220324721e-05
235,7.810205680414128e-06
236,1.2447557684591715e-05
237,1.004546800631445e-05
238,1.0281192852623633e-05
239,1.1251460970029825e-05
240,1.2282718640399537e-05
241,0.0
242,8.642769232292125e-06
243,8.939766664717297e-06
244,8.983874828949467e-06
245,8.996309891706744e-06
246,9.054727058810386e-06
247,9.121365581954421e-06
248,9.225615653640773e-06
249,9.325258506720502e-06
250,9.333471805650362e-06
251,9.158534758135772e-06
252,9.004754342178956e-06
253,8.964774882880278e-06
254,8.962081965879776e-06
255,8.962081965879776e-06
256,8.962081965879776e-06
257,0.11969464512362782
258,0.003230161943043708
259,6.131147649801605e-05
260,1.4273373913908927e-06
261,5.956789565164655e-06
262,5.986713006222999e-06
263,6.1071568979720325e-06
264,6.17413655668031e-06
265,0.0
266,5.142271597424752e-06
267,5.2102805101483796e-06
268,5.213515599677976e-06
269,5.213515599677976e-06
270,8.962081965879776e-06
271,0.8544434815253505
272,0.027050801176322192
273,0.0006739700831341899
274,7.600171468169492e-06
275,4.1807468509347245e-07
276,9.434685876996696e-07
277,3.2669954168618176e-06
278,1.9016069403576807e-06
279,2.2587610994939666e-06
280,2.2453278543110855e-06
281,2.1919952235549545e-06
282,1.985070563925717e-06
283,0.0
284,1.8565557553529288e-06
285,2.0720910369753653e-06
286,1.9444545951152747e-06
287,1.933193035874581e-06
288,1.932269792170871e-06
289,1.932269792170871e-06
290,1.932269792170871e-06
291,0.12057071924571261
292,0.0033716177728395635
293,8.022434014698376e-05
294,3.706010902604362e-07
295,1.1836495721340157e-06
296,1.279954675137418e-06
297,1.4292304415519652e-06
298,7.629116383078838e-07
299,1.1066423262207081e-06
300,1.1227262155522055e-06
301,1.1239612418556533e-06
302,1.1239612418556533e-06
303,1.932269792170871e-06
304,0.8619586327884772
305,0.027705888114792465
306,0.0007358966309931603
307,1.446969261298392e-05
308,9.240235243623829e-10
309,4.927701535706319e-08
310,1.5685464065384735e-06
311,3.766698846163763e-07
312,5.394275177650343e-07
313,4.712107282145439e-07
314,4.5889035771295994e-07
315,4.1124074900977803e-07
316,3.39989588482581e-07
317,3.601978963985175e-07
318,4.0718214311397105e-07
319,4.171277270259566e-07
320,4.166555034323949e-07
321,4.166555034323949e-07
322,4.166555034323949e-07
323,0.12164396221707996
324,0.003457512750537184
325,8.985388465543309e-05
326,1.4810443582646826e-06
327,1.5089780536214903e-07
328,2.7833430982227014e-07
329,2.7843535921334706e-07
330,2.788397419628552e-07
331,2.791095887744177e-07
332,0.0
333,2.4061417658316486e-07
334,2.4132071896332263e-07
335,2.4132071896332263e-07
336,4.166555034323949e-07
337,0.8654735431811855
338,0.02801284956574701
339,0.0007654112947199643
340,1.8346052060635998e-05
341,1.4165674722121935e-07
342,5.4507512725621154e-08
343,7.235682186745862e-08
344,1.0806131811591513e-07
345,1.0105609593580311e-07
346,9.465974759592655e-08
347,7.859665096532353e-08
348,1.643357627756359e-08
349,7.764853826586204e-08
350,4.8393287599424184e-08
351,7.321962947060001e-08
352,9.400556466587773e-08
353,8.941592177791335e-08
354,8.972744058866056e-08
355,8.972744058866056e-08
356,8.972744058866056e-08
357,0.12139059648706407
358,0.0034755223198867924
359,9.378605384124938e-05
360,2.1192338159892188e-06
361,1.5683032650315454e-09
362,5.74191840740923e-08
363,5.971717875752347e-08
364,4.563935496193494e-08
365,5.118114687618913e-08
366,5.221418586387472e-08
367,5.2209094825173e-08
368,5.218873377899058e-08
369,5.2107327785932966e-08
370,5.1782331311756025e-08
371,5.049238049892324e-08
372,4.775991957473025e-08
373,4.553407473295579e-08
374,4.724211555284796e-08
375,5.060454455474428e-08
376,5.184632634325226e-08
377,5.195628771659244e-08
378,5.195628771659244e-08
379,8.972744058866056e-08
380,0.8671145865167169
381,0.028156194046724536
382,0.0007792877733434622
383,2.0269049430865493e-05
384,3.5376188600722003e-07
385,9.334311101838466e-11
386,3.491388511633886e-09
387,7.282041192269162e-08
388,1.793430204344304e-08
389,2.416306621455533e-08
390,2.2011564126955818e-08
391,2.093756634735655e-08
392,1.714130570817929e-08
393,1.510786074021553e-08
394,1.638870283926508e-08
395,1.9639535331350544e-08
396,1.931789395115402e-08
397,1.933039461832209e-08
398,1.9380437699112463e-08
399,1.9380437699112463e-08
400,1.9380437699112463e-08
401,0.12414534807026589
402,0.0035687393531014244
403,9.795973560855487e-05
404,2.491052518927006e-06
405,3.32539009662014e-08
406,9.313731119675595e-09
407,1.2472054500278773e-08
408,1.3382010610740736e-08
409,1.1190435245111985e-08
410,1.1220597784245001e-08
411,1.1220597784245001e-08
412,1.9380437699112463e-08
413,0.8678715114070648
414,0.028222452667288955
415,0.0007857431584330499
416,2.1183185757944756e-05
417,4.844398500125635e-07
418,1.9842030241079556e-09
419,2.511768570911954e-12
420,9.61395452137026e-09
421,1.7502532756452638e-09
422,1.1138502564733699e-08
423,4.3281103145886846e-09
424,4.8072430480772255e-09
425,4.9628070541984926e-09
426,1.990007270080696e-09
427,3.784497160097544e-09
428,4.272513454139926e-09
429,4.1594847566273074e-09
430,4.162536981766607e-09
431,4.174757872732471e-09
432,4.174757872732471e-09
