,0,1,vars,t
0,-0.8174320686325008,2.5159305093832667,0,0
1,-0.3322662535718389,1.1897113546071685,1,0
0,-1.9322390555847908,-1.068883208616532,0,1
1,-0.901676520353713,-0.5649002202485386,1,1
0,-1.89718620170846,-0.9832279660959627,0,2
1,-0.8837725646817497,-0.5229756763819963,1,2
0,-1.7569747862031408,-0.6406069960136828,0,3
1,-0.8121567419939009,-0.3552775009158277,1,3
0,-1.120180094075786,0.075124305308548,0,4
1,-0.4869009445568916,-0.004957923783872423,1,4
0,-1.1950917126977552,-0.35099385970143704,0,5
1,-0.5251635722976911,-0.2135243719729761,1,5
0,-0.9963343987409029,-0.48572549345021465,0,6
1,-0.4236442451947818,-0.27946969094110674,1,6
0,-0.44052638658102067,-0.7965374875478111,0,7
1,-0.13975403622804763,-0.4315987457116054,1,7
0,-0.4567931079324032,-0.7113331687923102,0,8
1,-0.14806259390015156,-0.3898949095637362,1,8
0,-0.4635032675781344,-0.6845606563726448,0,9
1,-0.15148994396051452,-0.37679092038191486,1,9
0,-0.4743934302715131,-0.6547387080759354,0,10
1,-0.15705231531009428,-0.3621943639685589,1,10
0,-0.5064533351018599,-0.5935524265401555,0,11
1,-0.1734275615869018,-0.33224632029030593,1,11
0,-0.5778812127559921,-0.5004102801513987,0,12
1,-0.20991079800964083,-0.28665726015587717,1,12
0,-0.751833709080191,-0.34436399176986127,0,13
1,-0.2987605616894716,-0.21027933780171693,1,13
0,-1.11318281546897,-0.11825349770479114,0,14
1,-0.4833269426669809,-0.09960801111858922,1,14
0,-1.5734729292080698,-1.9578273381911933,0,15
1,-0.7184294487768185,-1.0000000000000004,1,15
0,-1.2093042228541349,-0.502407797913621,0,16
1,-0.5324228999611369,-0.28763495887672824,1,16
0,-1.260493135159485,-0.4028552953461355,0,17
1,-0.5585686745689438,-0.2389083060987348,1,17
0,-1.170015952862564,-0.4836434826640091,0,18
1,-0.5123556196524099,-0.2784506365321954,1,18
0,-0.5135941359417047,-0.7372780001737772,0,19
