,0,1,2,vars,t
0,-3.9999999999999996,1.632351773143068,1.58220483492215,0,0
1,1.6323517731430688,-1.0000000000000007,-0.9738294754353606,1,0
2,1.5822048349221498,-0.9738294754353607,-0.9999999999999993,2,0
0,-2.517633906029593,-0.67417004903339,-0.6786487844460949,0,1
1,0.7221709985637549,0.031011651599731998,0.04010614589234682,1,1
2,0.6724125826350392,0.04084843573687099,-0.015968713052080006,2,1
0,-2.21092007219009,-0.3794919946954464,-0.3770729350140395,0,2
1,0.5338528364957964,-0.0845742476041398,-0.07819105063642265,1,2
2,0.48424034064186977,-0.07038862405583801,-0.13056669917602282,2,2
0,-1.457529108594195,0.03432113410110221,0.030972022560814362,0,3
1,0.0712892248759579,-0.23156230021215818,-0.22168453030806576,1,3
2,0.022129061371293387,-0.20912069637815964,-0.26933815832270214,2,3
0,-1.4333237147748619,0.03568996689264015,0.027680254277153572,0,4
1,0.05643990399531269,-0.22604196425014297,-0.21367716586220772,1,4
2,0.00743243892541593,-0.20273094213138987,-0.2614859611906349,2,4
0,-1.336502139497518,0.04116529805879122,0.014513181142510337,0,5
1,-0.0029573795272681957,-0.2039606204020797,-0.18164770807877678,1,5
2,-0.051354050858094163,-0.17717192514431127,-0.23007717266236466,2,5
0,-1.3579659789654057,0.03820919456490252,0.03719859639628371,0,6
1,0.010398999986392885,-0.13510408542546826,-0.11679094132844264,1,6
2,-0.035993229639126774,-0.09886800335695846,-0.16620274201942697,2,6
0,-1.4823594393324635,0.13596727519622454,0.006676364552423373,0,7
1,0.08681443511371441,-0.18964710106132984,-0.11566006082753082,1,7
2,0.04081071761826769,-0.15423923508088014,-0.16526094991622262,2,7
0,-1.6321619376340835,0.14549581004526896,0.04722781606496927,0,8
1,0.17890054410361758,-0.19456122617802862,-0.1295077476037622,1,8
2,0.13406459532361695,-0.1591776972485833,-0.1786464162462519,2,8
0,-1.5855825471807012,0.12569979787384103,0.061459487378106394,0,9
1,0.15030954320738868,-0.1877844716654397,-0.1372604724563,1,9
2,0.10558769559382172,-0.1528316246493848,-0.18618747999659435,2,9
0,-1.465724353512954,0.09395547475668942,0.08813929371548042,0,10
1,0.07675850284496552,-0.1736444623593523,-0.1472375901379621,1,10
2,0.0325498616349435,-0.13892337557457007,-0.19584568350179263,2,10
0,-1.4612634238911733,0.09684418391872901,0.08252908491228367,0,11
1,0.0740315470544823,-0.17513692403793424,-0.14473108408422708,1,11
2,0.029960888041614314,-0.14042359049146266,-0.19341322084492854,2,11
0,-1.439307177294861,0.12579804776428283,0.04417326633724833,0,12
1,0.060673626133824175,-0.18957463369978603,-0.12695373468205665,1,12
